1.259173035621643066e+00
1.132535099983215332e+00
1.030981779098510742e+00
1.374469161033630371e+00
1.293982386589050293e+00
4.248008728027343750e+00
4.098824024200439453e+00
6.164986610412597656e+00
7.806696891784667969e+00
9.176999092102050781e+00
1.286968612670898438e+01
5.702795028686523438e+00
5.655043601989746094e+00
1.061027717590332031e+01
1.195678329467773438e+01
1.004117774963378906e+01
1.551653003692626953e+01
