9.672769904136657715e-01,9.798474311828613281e-01,9.839476346969604492e-01,8.640778660774230957e-01,8.947635889053344727e-01,5.719451904296875000e-01,6.713081598281860352e-01,7.331609260290861130e-03,1.510028168559074402e-02,1.253730338066816330e-02,2.273529022932052612e-02,2.048467285931110382e-03,2.602147869765758514e-03,3.064720425754785538e-03,4.247042350471019745e-03,8.476009592413902283e-03,1.104939263314008713e-02
9.672912359237670898e-01,9.799388647079467773e-01,9.838089346885681152e-01,8.658455610275268555e-01,8.939765095710754395e-01,5.768374800682067871e-01,6.728437542915344238e-01,7.465789560228586197e-03,1.523420028388500214e-02,1.284181606024503708e-02,2.315012924373149872e-02,2.075854456052184105e-03,2.627190900966525078e-03,3.093751380220055580e-03,4.278212320059537888e-03,8.497009985148906708e-03,1.106766611337661743e-02
9.672912359237670898e-01,9.799388647079467773e-01,9.838089346885681152e-01,8.658455610275268555e-01,8.939765095710754395e-01,5.768374800682067871e-01,6.728437542915344238e-01,7.465789560228586197e-03,1.523420028388500214e-02,1.284181606024503708e-02,2.315012924373149872e-02,2.075854456052184105e-03,2.627190900966525078e-03,3.093751380220055580e-03,4.278212320059537888e-03,8.497009985148906708e-03,1.106766611337661743e-02
9.676586985588073730e-01,9.800592064857482910e-01,9.838441014289855957e-01,8.661683201789855957e-01,8.931372165679931641e-01,5.782963633537292480e-01,6.775436997413635254e-01,7.539244834333658218e-03,1.568094268441200256e-02,1.281379256397485733e-02,2.344701811671257019e-02,2.083391183987259865e-03,2.663134364411234856e-03,3.076435765251517296e-03,4.278657492250204086e-03,8.416172116994857788e-03,1.102097425609827042e-02
9.674838185310363770e-01,9.803283810615539551e-01,9.836902022361755371e-01,8.694463372230529785e-01,8.911148905754089355e-01,5.763326287269592285e-01,6.742902994155883789e-01,7.374661508947610855e-03,1.523625291883945465e-02,1.252458151429891586e-02,2.278701774775981903e-02,2.041807398200035095e-03,2.608746523037552834e-03,3.056064248085021973e-03,4.241911228746175766e-03,8.413108997046947479e-03,1.102837827056646347e-02
9.674838185310363770e-01,9.803283810615539551e-01,9.836902022361755371e-01,8.694463372230529785e-01,8.911148905754089355e-01,5.763326287269592285e-01,6.742902994155883789e-01,7.374661508947610855e-03,1.523625291883945465e-02,1.252458151429891586e-02,2.278701774775981903e-02,2.041807398200035095e-03,2.608746523037552834e-03,3.056064248085021973e-03,4.241911228746175766e-03,8.413108997046947479e-03,1.102837827056646347e-02
9.673668742179870605e-01,9.802584648132324219e-01,9.836016297340393066e-01,8.698562979698181152e-01,8.925494551658630371e-01,5.840458273887634277e-01,6.766989827156066895e-01,7.556822616606950760e-03,1.514525990933179855e-02,1.271275710314512253e-02,2.265153080224990845e-02,2.078190911561250687e-03,2.618452766910195351e-03,3.080117516219615936e-03,4.228080622851848602e-03,8.411534130573272705e-03,1.094424258917570114e-02
9.673668742179870605e-01,9.802584648132324219e-01,9.836016297340393066e-01,8.698562979698181152e-01,8.925494551658630371e-01,5.840458273887634277e-01,6.766989827156066895e-01,7.556822616606950760e-03,1.514525990933179855e-02,1.271275710314512253e-02,2.265153080224990845e-02,2.078190911561250687e-03,2.618452766910195351e-03,3.080117516219615936e-03,4.228080622851848602e-03,8.411534130573272705e-03,1.094424258917570114e-02
9.672927856445312500e-01,9.801949262619018555e-01,9.836276769638061523e-01,8.704266548156738281e-01,8.922342658042907715e-01,5.816388130187988281e-01,6.785172224044799805e-01,7.433496881276369095e-03,1.531884260475635529e-02,1.251268014311790466e-02,2.261282131075859070e-02,2.075497061014175415e-03,2.647336106747388840e-03,3.076937515288591385e-03,4.260028712451457977e-03,8.418994024395942688e-03,1.102606393396854401e-02
9.670643210411071777e-01,9.802144765853881836e-01,9.833806753158569336e-01,8.727306127548217773e-01,8.912624120712280273e-01,5.862579345703125000e-01,6.805993318557739258e-01,7.551871240139007568e-03,1.534444093704223633e-02,1.256117410957813263e-02,2.249129302799701691e-02,2.118839649483561516e-03,2.692130161449313164e-03,3.110057907178997993e-03,4.279970191419124603e-03,8.449752815067768097e-03,1.103684306144714355e-02
9.670643210411071777e-01,9.802144765853881836e-01,9.833806753158569336e-01,8.727306127548217773e-01,8.912624120712280273e-01,5.862579345703125000e-01,6.805993318557739258e-01,7.551871240139007568e-03,1.534444093704223633e-02,1.256117410957813263e-02,2.249129302799701691e-02,2.118839649483561516e-03,2.692130161449313164e-03,3.110057907178997993e-03,4.279970191419124603e-03,8.449752815067768097e-03,1.103684306144714355e-02
9.674513339996337891e-01,9.801831245422363281e-01,9.835673570632934570e-01,8.718473911285400391e-01,8.922102451324462891e-01,5.893130898475646973e-01,6.848148703575134277e-01,7.685138378292322159e-03,1.584359817206859589e-02,1.288036815822124481e-02,2.328691817820072174e-02,2.144102938473224640e-03,2.737392438575625420e-03,3.105062060058116913e-03,4.298649262636899948e-03,8.355699479579925537e-03,1.094244047999382019e-02
9.673448801040649414e-01,9.800145626068115234e-01,9.835628867149353027e-01,8.704643845558166504e-01,8.925168514251708984e-01,5.871713161468505859e-01,6.868398189544677734e-01,7.678384426981210709e-03,1.608959771692752838e-02,1.286845933645963669e-02,2.362969890236854553e-02,2.153004053980112076e-03,2.769870683550834656e-03,3.114788094535470009e-03,4.330630414187908173e-03,8.377573452889919281e-03,1.099497731775045395e-02
9.673448801040649414e-01,9.800145626068115234e-01,9.835628867149353027e-01,8.704643845558166504e-01,8.925168514251708984e-01,5.871713161468505859e-01,6.868398189544677734e-01,7.678384426981210709e-03,1.608959771692752838e-02,1.286845933645963669e-02,2.362969890236854553e-02,2.153004053980112076e-03,2.769870683550834656e-03,3.114788094535470009e-03,4.330630414187908173e-03,8.377573452889919281e-03,1.099497731775045395e-02
9.674569368362426758e-01,9.799529314041137695e-01,9.837012887001037598e-01,8.697093725204467773e-01,8.938078880310058594e-01,5.884405374526977539e-01,6.879348754882812500e-01,7.719187065958976746e-03,1.615456305444240570e-02,1.295745093375444412e-02,2.375099435448646545e-02,2.170190447941422462e-03,2.787633333355188370e-03,3.113177372142672539e-03,4.324382171034812927e-03,8.323878981173038483e-03,1.090125832706689835e-02
9.668485522270202637e-01,9.797985553741455078e-01,9.833862185478210449e-01,8.709824681282043457e-01,8.932034969329833984e-01,5.906728506088256836e-01,6.853218674659729004e-01,7.656927220523357391e-03,1.560234185308218002e-02,1.279604155570268631e-02,2.299427241086959839e-02,2.173073356971144676e-03,2.761058742180466652e-03,3.144961083307862282e-03,4.325687885284423828e-03,8.427804335951805115e-03,1.098523288965225220e-02
9.668485522270202637e-01,9.797985553741455078e-01,9.833862185478210449e-01,8.709824681282043457e-01,8.932034969329833984e-01,5.906728506088256836e-01,6.853218674659729004e-01,7.656927220523357391e-03,1.560234185308218002e-02,1.279604155570268631e-02,2.299427241086959839e-02,2.173073356971144676e-03,2.761058742180466652e-03,3.144961083307862282e-03,4.325687885284423828e-03,8.427804335951805115e-03,1.098523288965225220e-02
9.677150845527648926e-01,9.812467694282531738e-01,9.816989898681640625e-01,8.819296360015869141e-01,8.749520182609558105e-01,6.372658610343933105e-01,6.935299038887023926e-01,1.018150057643651962e-02,1.574699580669403076e-02,1.552343554794788361e-02,2.121192030608654022e-02,2.821430796757340431e-03,3.160501364618539810e-03,3.446750575676560402e-03,4.349403083324432373e-03,7.985920645296573639e-03,1.003718655556440353e-02
9.679217338562011719e-01,9.812699556350708008e-01,9.817314743995666504e-01,8.821552395820617676e-01,8.757206797599792480e-01,6.394402980804443359e-01,7.003914117813110352e-01,1.019285339862108231e-02,1.609617471694946289e-02,1.539030205458402634e-02,2.138882130384445190e-02,2.827909775078296661e-03,3.198946360498666763e-03,3.421749453991651535e-03,4.346864297986030579e-03,7.885990664362907410e-03,9.976866655051708221e-03
9.676697254180908203e-01,9.812089204788208008e-01,9.816864728927612305e-01,8.817614316940307617e-01,8.757388591766357422e-01,6.368292570114135742e-01,6.971133947372436523e-01,1.010808162391185760e-02,1.587290503084659576e-02,1.529819890856742859e-02,2.124880068004131317e-02,2.823675982654094696e-03,3.185785841196775436e-03,3.426000941544771194e-03,4.345145542174577713e-03,7.924074307084083557e-03,1.000431925058364868e-02
9.676697254180908203e-01,9.812089204788208008e-01,9.816864728927612305e-01,8.817614316940307617e-01,8.757388591766357422e-01,6.368292570114135742e-01,6.971133947372436523e-01,1.010808162391185760e-02,1.587290503084659576e-02,1.529819890856742859e-02,2.124880068004131317e-02,2.823675982654094696e-03,3.185785841196775436e-03,3.426000941544771194e-03,4.345145542174577713e-03,7.924074307084083557e-03,1.000431925058364868e-02
9.676158428192138672e-01,9.811790585517883301e-01,9.816691279411315918e-01,8.812275528907775879e-01,8.762009739875793457e-01,6.371705532073974609e-01,6.974182128906250000e-01,1.017779670655727386e-02,1.590264402329921722e-02,1.534601300954818726e-02,2.127980254590511322e-02,2.818522276356816292e-03,3.173117060214281082e-03,3.421310335397720337e-03,4.331356380134820938e-03,7.932802662253379822e-03,1.001059357076883316e-02
9.672954678535461426e-01,9.812337756156921387e-01,9.813304543495178223e-01,8.826463222503662109e-01,8.739956617355346680e-01,6.404780745506286621e-01,6.932972073554992676e-01,1.032363064587116241e-02,1.536844391375780106e-02,1.538639236241579056e-02,2.064004167914390564e-02,2.802398987114429474e-03,3.097231267020106316e-03,3.429122967645525932e-03,4.263584036380052567e-03,7.993710227310657501e-03,9.977581910789012909e-03
9.672954678535461426e-01,9.812337756156921387e-01,9.813304543495178223e-01,8.826463222503662109e-01,8.739956617355346680e-01,6.404780745506286621e-01,6.932972073554992676e-01,1.032363064587116241e-02,1.536844391375780106e-02,1.538639236241579056e-02,2.064004167914390564e-02,2.802398987114429474e-03,3.097231267020106316e-03,3.429122967645525932e-03,4.263584036380052567e-03,7.993710227310657501e-03,9.977581910789012909e-03
9.674474596977233887e-01,9.811848998069763184e-01,9.815424084663391113e-01,8.826127052307128906e-01,8.756287097930908203e-01,6.401857733726501465e-01,6.973533630371093750e-01,1.023075543344020844e-02,1.572507433593273163e-02,1.544107124209403992e-02,2.111964114010334015e-02,2.803886309266090393e-03,3.137388033792376518e-03,3.404828254133462906e-03,4.283204209059476852e-03,7.900639437139034271e-03,9.933651424944400787e-03
9.670885205268859863e-01,9.810640811920166016e-01,9.813438653945922852e-01,8.816473484039306641e-01,8.737305402755737305e-01,6.372774243354797363e-01,6.896155476570129395e-01,1.031475793570280075e-02,1.555061154067516327e-02,1.591928116977214813e-02,2.152513712644577026e-02,2.817873843014240265e-03,3.124563489109277725e-03,3.471752861514687538e-03,4.344731103628873825e-03,8.087010122835636139e-03,1.011298317462205887e-02
9.673205018043518066e-01,9.810360670089721680e-01,9.815204739570617676e-01,8.807142972946166992e-01,8.753175735473632812e-01,6.380320787429809570e-01,6.925693154335021973e-01,1.035723742097616196e-02,1.584973372519016266e-02,1.608687266707420349e-02,2.193257771432399750e-02,2.835099119693040848e-03,3.157279221341013908e-03,3.460970241576433182e-03,4.359125625342130661e-03,8.013070560991764069e-03,1.006292272359132767e-02
9.673205018043518066e-01,9.810360670089721680e-01,9.815204739570617676e-01,8.807142972946166992e-01,8.753175735473632812e-01,6.380320787429809570e-01,6.925693154335021973e-01,1.035723742097616196e-02,1.584973372519016266e-02,1.608687266707420349e-02,2.193257771432399750e-02,2.835099119693040848e-03,3.157279221341013908e-03,3.460970241576433182e-03,4.359125625342130661e-03,8.013070560991764069e-03,1.006292272359132767e-02
9.673700928688049316e-01,9.811299443244934082e-01,9.814218282699584961e-01,8.818650245666503906e-01,8.741467595100402832e-01,6.417726874351501465e-01,6.905035972595214844e-01,1.050352770835161209e-02,1.566594280302524567e-02,1.636986806988716125e-02,2.185227163136005402e-02,2.874704543501138687e-03,3.167500952258706093e-03,3.501779166981577873e-03,4.371325951069593430e-03,8.037608116865158081e-03,1.003372296690940857e-02
9.668743610382080078e-01,9.796354770660400391e-01,9.835202097892761230e-01,8.652173876762390137e-01,8.946621417999267578e-01,5.857555270195007324e-01,6.795164942741394043e-01,7.709452882409095764e-03,1.547261606901884079e-02,1.290236320346593857e-02,2.303801104426383972e-02,2.167822793126106262e-03,2.722239587455987930e-03,3.123338101431727409e-03,4.283814691007137299e-03,8.437584154307842255e-03,1.095635723322629929e-02
9.668743610382080078e-01,9.796354770660400391e-01,9.835202097892761230e-01,8.652173876762390137e-01,8.946621417999267578e-01,5.857555270195007324e-01,6.795164942741394043e-01,7.709452882409095764e-03,1.547261606901884079e-02,1.290236320346593857e-02,2.303801104426383972e-02,2.167822793126106262e-03,2.722239587455987930e-03,3.123338101431727409e-03,4.283814691007137299e-03,8.437584154307842255e-03,1.095635723322629929e-02
9.678680300712585449e-01,9.821318387985229492e-01,9.774708747863769531e-01,9.057689309120178223e-01,8.550751805305480957e-01,7.334589362144470215e-01,7.489346265792846680e-01,1.935022510588169098e-02,2.197230048477649689e-02,2.529338188469409943e-02,2.721451967954635620e-02,5.816616583615541458e-03,5.927118007093667984e-03,4.897995386272668839e-03,5.290966946631669998e-03,8.615165017545223236e-03,9.834311902523040771e-03
9.669576287269592285e-01,9.810385107994079590e-01,9.810582399368286133e-01,8.821635842323303223e-01,8.751493096351623535e-01,6.480438709259033203e-01,6.912171244621276855e-01,1.073794346302747726e-02,1.549103297293186188e-02,1.666877605020999908e-02,2.188128232955932617e-02,2.944661304354667664e-03,3.191230120137333870e-03,3.566441358998417854e-03,4.409259185194969177e-03,8.139254525303840637e-03,1.011328399181365967e-02
9.667931795120239258e-01,9.809439778327941895e-01,9.810897707939147949e-01,8.803358674049377441e-01,8.768566846847534180e-01,6.445830464363098145e-01,6.902257800102233887e-01,1.056935172528028488e-02,1.526805944740772247e-02,1.630440540611743927e-02,2.154463157057762146e-02,2.899288665503263474e-03,3.141055814921855927e-03,3.526490414515137672e-03,4.360876511782407761e-03,8.111661300063133240e-03,1.007394399493932724e-02
9.667931795120239258e-01,9.809439778327941895e-01,9.810897707939147949e-01,8.803358674049377441e-01,8.768566846847534180e-01,6.445830464363098145e-01,6.902257800102233887e-01,1.056935172528028488e-02,1.526805944740772247e-02,1.630440540611743927e-02,2.154463157057762146e-02,2.899288665503263474e-03,3.141055814921855927e-03,3.526490414515137672e-03,4.360876511782407761e-03,8.111661300063133240e-03,1.007394399493932724e-02
9.667747616767883301e-01,9.810584783554077148e-01,9.808908700942993164e-01,8.825824260711669922e-01,8.732249140739440918e-01,6.418322920799255371e-01,6.918522119522094727e-01,1.037950906902551651e-02,1.534245256334543228e-02,1.587648130953311920e-02,2.121765539050102234e-02,2.857324434444308281e-03,3.141999477520585060e-03,3.504945198073983192e-03,4.354095086455345154e-03,8.125515654683113098e-03,1.014866493642330170e-02
9.667747616767883301e-01,9.810584783554077148e-01,9.808908700942993164e-01,8.825824260711669922e-01,8.732249140739440918e-01,6.418322920799255371e-01,6.918522119522094727e-01,1.037950906902551651e-02,1.534245256334543228e-02,1.587648130953311920e-02,2.121765539050102234e-02,2.857324434444308281e-03,3.141999477520585060e-03,3.504945198073983192e-03,4.354095086455345154e-03,8.125515654683113098e-03,1.014866493642330170e-02
9.668591022491455078e-01,9.803509116172790527e-01,9.830736517906188965e-01,8.667878508567810059e-01,8.879076838493347168e-01,5.685799717903137207e-01,6.788380742073059082e-01,7.707884069532155991e-03,1.567061990499496460e-02,1.266875490546226501e-02,2.358619123697280884e-02,2.075210446491837502e-03,2.658495679497718811e-03,3.029356710612773895e-03,4.166145343333482742e-03,8.421068079769611359e-03,1.099278405308723450e-02
9.669683575630187988e-01,9.805270433425903320e-01,9.830282926559448242e-01,8.684306144714355469e-01,8.868724107742309570e-01,5.710594654083251953e-01,6.777264475822448730e-01,7.761484012007713318e-03,1.551824714988470078e-02,1.267316937446594238e-02,2.321827784180641174e-02,2.086703898385167122e-03,2.656022319570183754e-03,3.024746198207139969e-03,4.134093411266803741e-03,8.379906415939331055e-03,1.090147998183965683e-02
9.674312472343444824e-01,9.801712036132812500e-01,9.835432767868041992e-01,8.627267479896545410e-01,8.906377553939819336e-01,5.690971612930297852e-01,6.798105835914611816e-01,7.882521487772464752e-03,1.623136177659034729e-02,1.307399570941925049e-02,2.452087961137294769e-02,2.096295822411775589e-03,2.686969470232725143e-03,2.996350871399044991e-03,4.149948712438344955e-03,8.279573172330856323e-03,1.081465370953083038e-02
9.674312472343444824e-01,9.801712036132812500e-01,9.835432767868041992e-01,8.627267479896545410e-01,8.906377553939819336e-01,5.690971612930297852e-01,6.798105835914611816e-01,7.882521487772464752e-03,1.623136177659034729e-02,1.307399570941925049e-02,2.452087961137294769e-02,2.096295822411775589e-03,2.686969470232725143e-03,2.996350871399044991e-03,4.149948712438344955e-03,8.279573172330856323e-03,1.081465370953083038e-02
9.676168560981750488e-01,9.801127910614013672e-01,9.836859107017517090e-01,8.608366847038269043e-01,8.912209272384643555e-01,5.658601522445678711e-01,6.817796826362609863e-01,7.938891649246215820e-03,1.665936782956123352e-02,1.340411324054002762e-02,2.545754797756671906e-02,2.123980550095438957e-03,2.742708427831530571e-03,3.009831067174673080e-03,4.194331821054220200e-03,8.256384171545505524e-03,1.079277042299509048e-02
9.677073359489440918e-01,9.801565408706665039e-01,9.836801886558532715e-01,8.615506887435913086e-01,8.922703862190246582e-01,5.712107419967651367e-01,6.860702037811279297e-01,7.983276620507240295e-03,1.666797883808612823e-02,1.347953174263238907e-02,2.549255825579166412e-02,2.136094029992818832e-03,2.751341555267572403e-03,3.014705609530210495e-03,4.190585110336542130e-03,8.213596418499946594e-03,1.073355227708816528e-02
9.674330353736877441e-01,9.800121188163757324e-01,9.836679100990295410e-01,8.600477576255798340e-01,8.931094408035278320e-01,5.702006816864013672e-01,6.817033290863037109e-01,8.004773408174514771e-03,1.642592810094356537e-02,1.360742095857858658e-02,2.547842822968959808e-02,2.142176730558276176e-03,2.732681576162576675e-03,3.052091924473643303e-03,4.225082695484161377e-03,8.357987739145755768e-03,1.088140998035669327e-02
9.674330353736877441e-01,9.800121188163757324e-01,9.836679100990295410e-01,8.600477576255798340e-01,8.931094408035278320e-01,5.702006816864013672e-01,6.817033290863037109e-01,8.004773408174514771e-03,1.642592810094356537e-02,1.360742095857858658e-02,2.547842822968959808e-02,2.142176730558276176e-03,2.732681576162576675e-03,3.052091924473643303e-03,4.225082695484161377e-03,8.357987739145755768e-03,1.088140998035669327e-02
9.674202203750610352e-01,9.800826907157897949e-01,9.836561679840087891e-01,8.601599335670471191e-01,8.928055167198181152e-01,5.696128010749816895e-01,6.792585849761962891e-01,7.945011369884014130e-03,1.627714000642299652e-02,1.357142813503742218e-02,2.537322230637073517e-02,2.139456104487180710e-03,2.723078243434429169e-03,3.058350412175059319e-03,4.237327724695205688e-03,8.389853872358798981e-03,1.093595009297132492e-02
9.675883650779724121e-01,9.801349043846130371e-01,9.838024377822875977e-01,8.606112003326416016e-01,8.938162922859191895e-01,5.689528584480285645e-01,6.823020577430725098e-01,7.887359708547592163e-03,1.653407700359821320e-02,1.362548023462295532e-02,2.580329962074756622e-02,2.139892661944031715e-03,2.746100304648280144e-03,3.036656882613897324e-03,4.242217633873224258e-03,8.310620673000812531e-03,1.088769361376762390e-02
9.678146243095397949e-01,9.802483916282653809e-01,9.838558435440063477e-01,8.617173433303833008e-01,8.944152593612670898e-01,5.727706551551818848e-01,6.860160827636718750e-01,7.924884557723999023e-03,1.669901050627231598e-02,1.369995065033435822e-02,2.599905431270599365e-02,2.148160012438893318e-03,2.762393094599246979e-03,3.027551341801881790e-03,4.237635526806116104e-03,8.234477601945400238e-03,1.080957893282175064e-02
9.678146243095397949e-01,9.802483916282653809e-01,9.838558435440063477e-01,8.617173433303833008e-01,8.944152593612670898e-01,5.727706551551818848e-01,6.860160827636718750e-01,7.924884557723999023e-03,1.669901050627231598e-02,1.369995065033435822e-02,2.599905431270599365e-02,2.148160012438893318e-03,2.762393094599246979e-03,3.027551341801881790e-03,4.237635526806116104e-03,8.234477601945400238e-03,1.080957893282175064e-02
9.681710600852966309e-01,9.827090501785278320e-01,9.776533842086791992e-01,9.025192856788635254e-01,8.543229103088378906e-01,7.185378074645996094e-01,7.386636734008789062e-01,1.942309737205505371e-02,2.110884897410869598e-02,2.507196553051471710e-02,2.696488983929157257e-02,5.736862774938344955e-03,5.774273071438074112e-03,4.890763666480779648e-03,5.173708777874708176e-03,8.928515017032623291e-03,1.004391629248857498e-02
9.683746099472045898e-01,9.827569723129272461e-01,9.777066707611083984e-01,9.028836488723754883e-01,8.547228574752807617e-01,7.238238453865051270e-01,7.401919960975646973e-01,1.989892870187759399e-02,2.110969647765159607e-02,2.536202780902385712e-02,2.677833288908004761e-02,5.839445628225803375e-03,5.819333251565694809e-03,4.913351498544216156e-03,5.146047100424766541e-03,8.886750787496566772e-03,9.930063970386981964e-03
