postprocess_ms
2.246141433715820312e+00
1.538038253784179688e+00
1.114845275878906250e+00
1.001834869384765625e+00
1.537799835205078125e+00
1.451015472412109375e+00
1.084089279174804688e+00
1.059055328369140625e+00
1.122951507568359375e+00
1.193046569824218750e+00
9.839534759521484375e-01
1.178026199340820312e+00
1.070022583007812500e+00
1.064777374267578125e+00
1.028060913085937500e+00
1.062870025634765625e+00
9.858608245849609375e-01
9.710788726806640625e-01
1.185894012451171875e+00
1.071214675903320312e+00
1.135826110839843750e+00
1.057147979736328125e+00
1.137971878051757812e+00
1.038074493408203125e+00
1.112937927246093750e+00
1.146793365478515625e+00
1.080989837646484375e+00
1.152038574218750000e+00
1.281976699829101562e+00
1.028060913085937500e+00
1.024961471557617188e+00
1.123905181884765625e+00
1.073360443115234375e+00
9.946823120117187500e-01
1.036167144775390625e+00
1.053810119628906250e+00
1.164913177490234375e+00
1.137018203735351562e+00
1.194953918457031250e+00
1.205205917358398438e+00
1.362085342407226562e+00
1.200914382934570312e+00
1.063823699951171875e+00
1.511812210083007812e+00
1.111030578613281250e+00
1.357078552246093750e+00
1.304149627685546875e+00
1.017093658447265625e+00
1.176834106445312500e+00
1.113176345825195312e+00
1.361846923828125000e+00
1.219034194946289062e+00
1.048088073730468750e+00
6.258487701416015625e-01
8.130073547363281250e-01
7.269382476806640625e-01
1.257896423339843750e+00
1.260995864868164062e+00
6.568431854248046875e-01
1.070261001586914062e+00
1.119136810302734375e+00
1.177072525024414062e+00
1.024961471557617188e+00
1.034021377563476562e+00
1.086950302124023438e+00
5.829334259033203125e-01
5.831718444824218750e-01
2.951622009277343750e-01
7.069110870361328125e-01
8.089542388916015625e-01
1.030206680297851562e+00
9.429454803466796875e-01
1.078128814697265625e+00
1.179933547973632812e+00
9.410381317138671875e-01
1.019954681396484375e+00
1.258850097656250000e+00
9.369850158691406250e-01
9.331703186035156250e-01
1.135110855102539062e+00
1.114130020141601562e+00
1.157045364379882812e+00
1.156091690063476562e+00
1.020908355712890625e+00
1.129150390625000000e+00
1.036643981933593750e+00
1.009941101074218750e+00
1.123905181884765625e+00
8.749961853027343750e-01
1.312017440795898438e+00
1.350879669189453125e+00
9.510517120361328125e-01
1.085042953491210938e+00
1.011133193969726562e+00
9.539127349853515625e-01
9.391307830810546875e-01
9.310245513916015625e-01
1.078128814697265625e+00
1.126766204833984375e+00
1.206159591674804688e+00
9.820461273193359375e-01
1.040220260620117188e+00
1.124143600463867188e+00
8.971691131591796875e-01
9.038448333740234375e-01
9.949207305908203125e-01
1.069784164428710938e+00
1.015663146972656250e+00
1.060962677001953125e+00
1.142024993896484375e+00
9.720325469970703125e-01
9.059906005859375000e-01
9.829998016357421875e-01
1.061201095581054688e+00
9.858608245849609375e-01
1.159906387329101562e+00
1.303911209106445312e+00
1.104831695556640625e+00
1.029014587402343750e+00
9.541511535644531250e-01
1.124143600463867188e+00
8.373260498046875000e-01
9.760856628417968750e-01
9.868144989013671875e-01
7.791519165039062500e-01
1.203060150146484375e+00
1.029014587402343750e+00
8.089542388916015625e-01
9.329319000244140625e-01
1.363992691040039062e+00
1.045703887939453125e+00
1.228094100952148438e+00
1.108884811401367188e+00
9.930133819580078125e-01
1.086950302124023438e+00
8.552074432373046875e-01
1.121044158935546875e+00
1.107215881347656250e+00
9.777545928955078125e-01
1.061916351318359375e+00
1.266241073608398438e+00
1.035928726196289062e+00
1.015901565551757812e+00
1.040220260620117188e+00
1.066923141479492188e+00
1.076936721801757812e+00
1.176118850708007812e+00
1.064777374267578125e+00
1.176118850708007812e+00
9.219646453857421875e-01
9.467601776123046875e-01
1.090049743652343750e+00
9.648799896240234375e-01
9.648799896240234375e-01
1.014232635498046875e+00
1.008987426757812500e+00
9.300708770751953125e-01
1.048088073730468750e+00
1.067638397216796875e+00
9.419918060302734375e-01
8.966922760009765625e-01
1.092195510864257812e+00
1.044988632202148438e+00
1.016139984130859375e+00
1.024961471557617188e+00
1.061916351318359375e+00
1.103162765502929688e+00
1.358985900878906250e+00
1.281023025512695312e+00
9.849071502685546875e-01
9.589195251464843750e-01
1.159191131591796875e+00
1.355171203613281250e+00
8.320808410644531250e-01
9.729862213134765625e-01
9.431838989257812500e-01
9.698867797851562500e-01
1.557111740112304688e+00
1.482963562011718750e+00
1.326084136962890625e+00
