t_sec,loop_dt_ms,inst_fps
2.104118347167968750e+01,3.172993659973144531e+01,3.151597785949707031e+01
2.107714653015136719e+01,3.596305847167968750e+01,2.780631065368652344e+01
2.110706138610839844e+01,2.991414070129394531e+01,3.342900466918945312e+01
2.114151382446289062e+01,3.445196151733398438e+01,2.902592277526855469e+01
2.117308235168457031e+01,3.156971931457519531e+01,3.167592239379882812e+01
2.121077346801757812e+01,3.769016265869140625e+01,2.653212165832519531e+01
2.124198150634765625e+01,3.120803833007812500e+01,3.204302597045898438e+01
2.127654075622558594e+01,3.455901336669921875e+01,2.893601036071777344e+01
2.130796623229980469e+01,3.142595291137695312e+01,3.182083320617675781e+01
2.134202575683593750e+01,3.406000137329101562e+01,2.935995101928710938e+01
2.137513542175292969e+01,3.311014175415039062e+01,3.020222663879394531e+01
2.141174125671386719e+01,3.660488128662109375e+01,2.731876182556152344e+01
2.144316864013671875e+01,3.142809867858886719e+01,3.181866073608398438e+01
2.147593879699707031e+01,3.276992034912109375e+01,3.051578903198242188e+01
2.150796127319335938e+01,3.202199935913085938e+01,3.122853088378906250e+01
2.154392242431640625e+01,3.596186828613281250e+01,2.780723190307617188e+01
2.157555580139160156e+01,3.163218498229980469e+01,3.161337089538574219e+01
2.161224937438964844e+01,3.669404983520507812e+01,2.725237464904785156e+01
2.164325714111328125e+01,3.100800514221191406e+01,3.224973678588867188e+01
2.167688751220703125e+01,3.363084793090820312e+01,2.973460578918457031e+01
2.171081924438476562e+01,3.393101501464843750e+01,2.947156143188476562e+01
2.174355888366699219e+01,3.273987579345703125e+01,3.054379272460937500e+01
2.177595138549804688e+01,3.239297866821289062e+01,3.087088775634765625e+01
2.181176948547363281e+01,3.581833648681640625e+01,2.791866111755371094e+01
2.184283256530761719e+01,3.106164932250976562e+01,3.219404220581054688e+01
2.187889671325683594e+01,3.606414794921875000e+01,2.772836875915527344e+01
2.191102600097656250e+01,3.213000488281250000e+01,3.112355613708496094e+01
2.194352340698242188e+01,3.249812316894531250e+01,3.077100753784179688e+01
2.197555351257324219e+01,3.202986907958984375e+01,3.122085762023925781e+01
2.201044082641601562e+01,3.488707733154296875e+01,2.866390800476074219e+01
2.204426193237304688e+01,3.382086944580078125e+01,2.956754302978515625e+01
2.207879638671875000e+01,3.453517150878906250e+01,2.895598793029785156e+01
2.211214828491210938e+01,3.335094451904296875e+01,2.998415756225585938e+01
2.214536285400390625e+01,3.321385192871093750e+01,3.010791969299316406e+01
2.217745018005371094e+01,3.208804321289062500e+01,3.116425704956054688e+01
2.221413803100585938e+01,3.668904113769531250e+01,2.725609588623046875e+01
2.224715042114257812e+01,3.301215362548828125e+01,3.029187393188476562e+01
2.228090858459472656e+01,3.375792694091796875e+01,2.962267303466796875e+01
2.231286621093750000e+01,3.195810317993164062e+01,3.129096794128417969e+01
2.234177398681640625e+01,2.890706062316894531e+01,3.459362411499023438e+01
2.237709808349609375e+01,3.532481384277343750e+01,2.830871200561523438e+01
2.241128158569335938e+01,3.418302536010742188e+01,2.925428581237792969e+01
2.244571685791015625e+01,3.443384170532226562e+01,2.904119682312011719e+01
2.248111724853515625e+01,3.540206146240234375e+01,2.824694252014160156e+01
2.251425361633300781e+01,3.313517761230468750e+01,3.017940711975097656e+01
2.254602432250976562e+01,3.177189826965332031e+01,3.147435569763183594e+01
2.257982254028320312e+01,3.379702758789062500e+01,2.958840179443359375e+01
2.261576652526855469e+01,3.594493865966796875e+01,2.782032775878906250e+01
2.264679527282714844e+01,3.102898597717285156e+01,3.222793197631835938e+01
2.268181610107421875e+01,3.501915740966796875e+01,2.855579757690429688e+01
2.271424484252929688e+01,3.242897796630859375e+01,3.083661842346191406e+01
2.274677848815917969e+01,3.253388214111328125e+01,3.073718643188476562e+01
2.278163528442382812e+01,3.485703277587890625e+01,2.868861579895019531e+01
2.281456947326660156e+01,3.293490600585937500e+01,3.036292266845703125e+01
2.284750556945800781e+01,3.293490600585937500e+01,3.036292266845703125e+01
2.288295555114746094e+01,3.545117187500000000e+01,2.820781135559082031e+01
2.291473197937011719e+01,3.177595138549804688e+01,3.147034072875976562e+01
2.294701957702636719e+01,3.228712081909179688e+01,3.097210121154785156e+01
2.297914505004882812e+01,3.212690353393554688e+01,3.112656021118164062e+01
2.301635169982910156e+01,3.720593261718750000e+01,2.687743377685546875e+01
2.304676818847656250e+01,3.041601181030273438e+01,3.287741851806640625e+01
2.308227729797363281e+01,3.550887298583984375e+01,2.816197586059570312e+01
2.311328506469726562e+01,3.100919723510742188e+01,3.224849700927734375e+01
2.314754676818847656e+01,3.426098632812500000e+01,2.918771743774414062e+01
2.317884063720703125e+01,3.129315376281738281e+01,3.195587158203125000e+01
2.321615982055664062e+01,3.731894683837890625e+01,2.679603958129882812e+01
2.324891662597656250e+01,3.275680541992187500e+01,3.052800750732421875e+01
2.328295516967773438e+01,3.403902053833007812e+01,2.937804794311523438e+01
2.331513214111328125e+01,3.217792510986328125e+01,3.107720565795898438e+01
2.334823226928710938e+01,3.310012817382812500e+01,3.021136283874511719e+01
2.338230514526367188e+01,3.407215881347656250e+01,2.934947586059570312e+01
2.341680717468261719e+01,3.450179290771484375e+01,2.898400115966796875e+01
2.345023727416992188e+01,3.343105316162109375e+01,2.991230964660644531e+01
2.348340225219726562e+01,3.316497802734375000e+01,3.015228843688964844e+01
2.351673889160156250e+01,3.333616256713867188e+01,2.999745368957519531e+01
2.355019378662109375e+01,3.345370483398437500e+01,2.989205551147460938e+01
2.358186149597167969e+01,3.166818618774414062e+01,3.157743263244628906e+01
2.361812019348144531e+01,3.625988769531250000e+01,2.757868385314941406e+01
2.364894676208496094e+01,3.082513809204101562e+01,3.244105529785156250e+01
2.368405151367187500e+01,3.510498809814453125e+01,2.848598098754882812e+01
2.371736526489257812e+01,3.331494140625000000e+01,3.001656150817871094e+01
2.375173950195312500e+01,3.437400054931640625e+01,2.909175491333007812e+01
2.378442573547363281e+01,3.268504333496093750e+01,3.059503364562988281e+01
2.381814956665039062e+01,3.372502136230468750e+01,2.965157508850097656e+01
2.385116195678710938e+01,3.301119995117187500e+01,3.029274940490722656e+01
2.388564300537109375e+01,3.448271942138671875e+01,2.900003242492675781e+01
2.391706848144531250e+01,3.142523765563964844e+01,3.182155799865722656e+01
2.394995880126953125e+01,3.288864898681640625e+01,3.040562629699707031e+01
2.398557281494140625e+01,3.561425018310546875e+01,2.807864761352539062e+01
2.401914405822753906e+01,3.357196044921875000e+01,2.978676223754882812e+01
2.405227851867675781e+01,3.313493728637695312e+01,3.017962646484375000e+01
2.408382987976074219e+01,3.155112266540527344e+01,3.169459342956542969e+01
2.411655807495117188e+01,3.272700500488281250e+01,3.055580520629882812e+01
2.414900207519531250e+01,3.244495391845703125e+01,3.082143402099609375e+01
2.418441390991210938e+01,3.541183471679687500e+01,2.823914718627929688e+01
2.421925163269042969e+01,3.483700561523437500e+01,2.870510864257812500e+01
2.425230407714843750e+01,3.305411529541015625e+01,3.025341987609863281e+01
2.428575134277343750e+01,3.344607543945312500e+01,2.989887428283691406e+01
2.431775665283203125e+01,3.200483322143554688e+01,3.124528121948242188e+01
2.435141944885253906e+01,3.366303253173828125e+01,2.970617675781250000e+01
2.438405609130859375e+01,3.263807296752929688e+01,3.063906288146972656e+01
2.442179870605468750e+01,3.774094390869140625e+01,2.649642181396484375e+01
2.448611068725585938e+01,6.431293487548828125e+01,1.554897117614746094e+01
2.451807785034179688e+01,3.196716308593750000e+01,3.128210067749023438e+01
2.455219459533691406e+01,3.411602783203125000e+01,2.931173515319824219e+01
2.458529281616210938e+01,3.309893798828125000e+01,3.021245002746582031e+01
2.462077522277832031e+01,3.548288345336914062e+01,2.818260192871093750e+01
2.465323448181152344e+01,3.245806884765625000e+01,3.080898094177246094e+01
2.468921279907226562e+01,3.597903442382812500e+01,2.779396438598632812e+01
2.475201225280761719e+01,6.279897689819335938e+01,1.592382621765136719e+01
2.478701782226562500e+01,3.500604629516601562e+01,2.856649398803710938e+01
2.482127761840820312e+01,3.426003265380859375e+01,2.918852996826171875e+01
2.485350418090820312e+01,3.222584533691406250e+01,3.103099441528320312e+01
2.488847160339355469e+01,3.496718597412109375e+01,2.859823989868164062e+01
2.492234992980957031e+01,3.387808990478515625e+01,2.951760292053222656e+01
2.498594093322753906e+01,6.359172058105468750e+01,1.572531795501708984e+01
2.502468872070312500e+01,3.874707031250000000e+01,2.580840301513671875e+01
2.508802986145019531e+01,6.334209442138671875e+01,1.578728961944580078e+01
2.512144851684570312e+01,3.341889190673828125e+01,2.992319488525390625e+01
2.515472221374511719e+01,3.327297973632812500e+01,3.005441665649414062e+01
2.522230339050292969e+01,6.758094024658203125e+01,1.479707145690917969e+01
2.528927421569824219e+01,6.697201538085937500e+01,1.493161010742187500e+01
2.535675811767578125e+01,6.748413848876953125e+01,1.481829643249511719e+01
2.542254257202148438e+01,6.578302001953125000e+01,1.520149135589599609e+01
2.549283981323242188e+01,7.029795837402343750e+01,1.422516441345214844e+01
2.555601501464843750e+01,6.317591857910156250e+01,1.582881641387939453e+01
2.562561416625976562e+01,6.959724426269531250e+01,1.436838531494140625e+01
2.569413757324218750e+01,6.852388000488281250e+01,1.459345245361328125e+01
2.575594329833984375e+01,6.180691528320312500e+01,1.617941856384277344e+01
2.582811355590820312e+01,7.216882324218750000e+01,1.385639858245849609e+01
2.589171600341796875e+01,6.360411834716796875e+01,1.572225189208984375e+01
2.596012115478515625e+01,6.840419769287109375e+01,1.461898612976074219e+01
2.602784919738769531e+01,6.772780609130859375e+01,1.476498413085937500e+01
2.609226036071777344e+01,6.441188049316406250e+01,1.552508640289306641e+01
2.615787315368652344e+01,6.561302947998046875e+01,1.524087524414062500e+01
2.620726013183593750e+01,4.938721466064453125e+01,2.024815559387207031e+01
2.623457717895507812e+01,2.731680870056152344e+01,3.660749816894531250e+01
2.626847076416015625e+01,3.389310836791992188e+01,2.950452232360839844e+01
2.630248641967773438e+01,3.401613235473632812e+01,2.939781570434570312e+01
2.633492851257324219e+01,3.244066238403320312e+01,3.082551193237304688e+01
2.636693572998046875e+01,3.200721740722656250e+01,3.124295425415039062e+01
2.640253639221191406e+01,3.560209274291992188e+01,2.808823585510253906e+01
2.643456077575683594e+01,3.202390670776367188e+01,3.122667121887207031e+01
2.647123527526855469e+01,3.667402267456054688e+01,2.726725769042968750e+01
2.650213241577148438e+01,3.089690208435058594e+01,3.236570358276367188e+01
2.653489112854003906e+01,3.275918960571289062e+01,3.052578544616699219e+01
2.656866836547851562e+01,3.377676010131835938e+01,2.960615539550781250e+01
2.660388183593750000e+01,3.521299362182617188e+01,2.839860725402832031e+01
2.663572502136230469e+01,3.184413909912109375e+01,3.140295219421386719e+01
2.666954803466796875e+01,3.382301330566406250e+01,2.956566810607910156e+01
2.670263481140136719e+01,3.308701324462890625e+01,3.022333908081054688e+01
2.673589706420898438e+01,3.326272964477539062e+01,3.006367874145507812e+01
2.677029418945312500e+01,3.439617156982421875e+01,2.907300376892089844e+01
2.680418586730957031e+01,3.389120101928710938e+01,2.950618362426757812e+01
2.683579635620117188e+01,3.161191940307617188e+01,3.163363838195800781e+01
2.687047386169433594e+01,3.467702865600585938e+01,2.883753395080566406e+01
2.690272521972656250e+01,3.225183486938476562e+01,3.100598716735839844e+01
2.693737792968750000e+01,3.465223312377929688e+01,2.885816955566406250e+01
2.696943473815917969e+01,3.205680847167968750e+01,3.119462203979492188e+01
2.700247192382812500e+01,3.303599548339843750e+01,3.027001190185546875e+01
2.703640556335449219e+01,3.393411636352539062e+01,2.946886825561523438e+01
2.707105255126953125e+01,3.464794158935546875e+01,2.886174392700195312e+01
2.710258865356445312e+01,3.153491020202636719e+01,3.171088790893554688e+01
2.713681983947753906e+01,3.423213958740234375e+01,2.921231460571289062e+01
2.717042922973632812e+01,3.360986709594726562e+01,2.975316810607910156e+01
2.720614814758300781e+01,3.571891784667968750e+01,2.799636840820312500e+01
2.723786735534667969e+01,3.171825408935546875e+01,3.152758598327636719e+01
2.727166938781738281e+01,3.380298614501953125e+01,2.958318519592285156e+01
2.730381011962890625e+01,3.213906097412109375e+01,3.111478614807128906e+01
2.733692359924316406e+01,3.311371612548828125e+01,3.019896697998046875e+01
2.737028121948242188e+01,3.335809707641601562e+01,2.997772979736328125e+01
2.740580177307128906e+01,3.552007675170898438e+01,2.815309143066406250e+01
2.743905448913574219e+01,3.325295257568359375e+01,3.007251739501953125e+01
2.747425079345703125e+01,3.519606781005859375e+01,2.841226577758789062e+01
2.750523567199707031e+01,3.098583221435546875e+01,3.227281570434570312e+01
2.753718948364257812e+01,3.195405006408691406e+01,3.129493713378906250e+01
2.757237815856933594e+01,3.518795776367187500e+01,2.841881370544433594e+01
2.760589599609375000e+01,3.351902770996093750e+01,2.983380126953125000e+01
2.763964843750000000e+01,3.375101089477539062e+01,2.962874221801757812e+01
2.767296218872070312e+01,3.331518173217773438e+01,3.001634597778320312e+01
2.770429039001464844e+01,3.132796287536621094e+01,3.192036437988281250e+01
2.773967170715332031e+01,3.537988662719726562e+01,2.826464653015136719e+01
2.777234458923339844e+01,3.267407226562500000e+01,3.060530662536621094e+01
2.780804824829101562e+01,3.570294189453125000e+01,2.800889587402343750e+01
2.783904647827148438e+01,3.099894523620605469e+01,3.225916290283203125e+01
2.787491989135742188e+01,3.587198257446289062e+01,2.787690925598144531e+01
2.791721534729003906e+01,4.229617309570312500e+01,2.364280128479003906e+01
2.794379425048828125e+01,2.657985687255859375e+01,3.762247467041015625e+01
2.797251129150390625e+01,2.871608734130859375e+01,3.482368469238281250e+01
2.800884437561035156e+01,3.633403778076171875e+01,2.752240180969238281e+01
2.803979492187500000e+01,3.094983100891113281e+01,3.231035232543945312e+01
2.807431983947753906e+01,3.452420043945312500e+01,2.896518898010253906e+01
2.810636138916015625e+01,3.204202651977539062e+01,3.120901298522949219e+01
2.814067649841308594e+01,3.431487274169921875e+01,2.914188194274902344e+01
2.817257308959960938e+01,3.189802169799804688e+01,3.134990692138671875e+01
2.820909881591796875e+01,3.652500915527343750e+01,2.737850189208984375e+01
2.824113273620605469e+01,3.203415679931640625e+01,3.121667861938476562e+01
2.827490997314453125e+01,3.377580642700195312e+01,2.960699081420898438e+01
2.830663681030273438e+01,3.172802925109863281e+01,3.151787376403808594e+01
2.834253883361816406e+01,3.590202331542968750e+01,2.785358428955078125e+01
2.837397384643554688e+01,3.143501281738281250e+01,3.181166267395019531e+01
2.840913391113281250e+01,3.516006469726562500e+01,2.844135856628417969e+01
2.844183540344238281e+01,3.270101547241210938e+01,3.058008956909179688e+01
2.847461318969726562e+01,3.277778625488281250e+01,3.050846672058105469e+01
2.850962829589843750e+01,3.501605987548828125e+01,2.855832481384277344e+01
2.854236602783203125e+01,3.273796844482421875e+01,3.054557228088378906e+01
2.857452964782714844e+01,3.216314315795898438e+01,3.109148788452148438e+01
2.860941314697265625e+01,3.488278198242187500e+01,2.866743850708007812e+01
2.864390373229980469e+01,3.449106216430664062e+01,2.899301910400390625e+01
2.867639732360839844e+01,3.249406814575195312e+01,3.077484703063964844e+01
2.871359443664550781e+01,3.719615936279296875e+01,2.688449668884277344e+01
2.874086570739746094e+01,2.727079391479492188e+01,3.666926574707031250e+01
2.877579689025878906e+01,3.493213653564453125e+01,2.862693405151367188e+01
2.881040954589843750e+01,3.461193847656250000e+01,2.889176559448242188e+01
2.884292984008789062e+01,3.251981735229492188e+01,3.075048065185546875e+01
2.887618255615234375e+01,3.325414657592773438e+01,3.007143783569335938e+01
2.890781211853027344e+01,3.162980079650878906e+01,3.161575317382812500e+01
2.894206428527832031e+01,3.425216674804687500e+01,2.919523239135742188e+01
2.897557449340820312e+01,3.350997161865234375e+01,2.984186363220214844e+01
2.901098632812500000e+01,3.541111755371093750e+01,2.823971939086914062e+01
2.904322242736816406e+01,3.223586273193359375e+01,3.102135086059570312e+01
2.907877159118652344e+01,3.554892730712890625e+01,2.813024330139160156e+01
2.910869979858398438e+01,2.992796897888183594e+01,3.341355895996093750e+01
2.914320373535156250e+01,3.450536727905273438e+01,2.898099899291992188e+01
2.917530059814453125e+01,3.209662628173828125e+01,3.115592193603515625e+01
2.921255302429199219e+01,3.725218963623046875e+01,2.684405899047851562e+01
2.924447059631347656e+01,3.191709518432617188e+01,3.133117294311523438e+01
2.927983283996582031e+01,3.536296081542968750e+01,2.827817535400390625e+01
2.931142807006835938e+01,3.159403800964355469e+01,3.165154075622558594e+01
2.934376144409179688e+01,3.233480453491210938e+01,3.092642784118652344e+01
2.937565231323242188e+01,3.189086914062500000e+01,3.135693740844726562e+01
2.941410827636718750e+01,3.845524597167968750e+01,2.600425529479980469e+01
2.944407463073730469e+01,2.996706962585449219e+01,3.336996459960937500e+01
2.948057365417480469e+01,3.649878692626953125e+01,2.739817047119140625e+01
2.951240348815917969e+01,3.183007240295410156e+01,3.141683006286621094e+01
2.954386901855468750e+01,3.146505355834960938e+01,3.178129005432128906e+01
2.957996940612792969e+01,3.610015106201171875e+01,2.770071601867675781e+01
2.961336135864257812e+01,3.339290618896484375e+01,2.994647979736328125e+01
2.964462852478027344e+01,3.126692771911621094e+01,3.198267555236816406e+01
2.968129348754882812e+01,3.666400909423828125e+01,2.727470397949218750e+01
2.971371459960937500e+01,3.242206573486328125e+01,3.084319114685058594e+01
2.974431991577148438e+01,3.060388565063476562e+01,3.267559051513671875e+01
2.978082084655761719e+01,3.650212097167968750e+01,2.739566802978515625e+01
2.981369209289550781e+01,3.287076950073242188e+01,3.042216491699218750e+01
2.984776687622070312e+01,3.407430648803710938e+01,2.934762573242187500e+01
2.988128852844238281e+01,3.352284240722656250e+01,2.983040618896484375e+01
2.991214942932128906e+01,3.086113929748535156e+01,3.240320968627929688e+01
2.994651412963867188e+01,3.436374664306640625e+01,2.910043525695800781e+01
2.997924041748046875e+01,3.272605133056640625e+01,3.055669593811035156e+01
3.001518058776855469e+01,3.594112396240234375e+01,2.782328033447265625e+01
3.004829216003417969e+01,3.311109542846679688e+01,3.020135688781738281e+01
3.007970237731933594e+01,3.140997886657714844e+01,3.183701515197753906e+01
3.011334037780761719e+01,3.363776397705078125e+01,2.972849273681640625e+01
3.014699554443359375e+01,3.365516662597656250e+01,2.971311950683593750e+01
3.018128204345703125e+01,3.428602218627929688e+01,2.916640472412109375e+01
3.021786117553710938e+01,3.658080291748046875e+01,2.733674240112304688e+01
3.024652671813964844e+01,2.866411209106445312e+01,3.488682937622070312e+01
3.028366661071777344e+01,3.713989257812500000e+01,2.692522621154785156e+01
3.031567192077636719e+01,3.200626373291015625e+01,3.124388504028320312e+01
3.034913063049316406e+01,3.345775604248046875e+01,2.988843536376953125e+01
3.038235092163085938e+01,3.322196197509765625e+01,3.010057067871093750e+01
3.041610908508300781e+01,3.375720977783203125e+01,2.962330055236816406e+01
3.044841766357421875e+01,3.230905532836914062e+01,3.095107460021972656e+01
3.048154258728027344e+01,3.312373352050781250e+01,3.018983268737792969e+01
3.051452255249023438e+01,3.297996520996093750e+01,3.032143974304199219e+01
3.054781913757324219e+01,3.329730224609375000e+01,3.003246307373046875e+01
3.058052253723144531e+01,3.270292282104492188e+01,3.057830619812011719e+01
3.061695098876953125e+01,3.642797470092773438e+01,2.745142936706542969e+01
3.065081214904785156e+01,3.386187744140625000e+01,2.953173446655273438e+01
3.068283081054687500e+01,3.201818466186523438e+01,3.123225212097167969e+01
3.071418571472167969e+01,3.135585784912109375e+01,3.189196777343750000e+01
3.074832153320312500e+01,3.413605499267578125e+01,2.929453849792480469e+01
3.078289222717285156e+01,3.456997680664062500e+01,2.892683410644531250e+01
3.081854248046875000e+01,3.565001678466796875e+01,2.805047798156738281e+01
3.084945297241210938e+01,3.091120719909667969e+01,3.235072708129882812e+01
3.088464546203613281e+01,3.519272613525390625e+01,2.841496276855468750e+01
3.091579627990722656e+01,3.115010261535644531e+01,3.210262298583984375e+01
3.095082092285156250e+01,3.502416610717773438e+01,2.855171394348144531e+01
3.098415565490722656e+01,3.333568572998046875e+01,2.999788284301757812e+01
3.101874542236328125e+01,3.458929061889648438e+01,2.891068267822265625e+01
3.105102920532226562e+01,3.228378295898437500e+01,3.097530364990234375e+01
3.108116722106933594e+01,3.013896942138671875e+01,3.317963409423828125e+01
3.111760139465332031e+01,3.643417358398437500e+01,2.744676017761230469e+01
3.115003204345703125e+01,3.242897796630859375e+01,3.083661842346191406e+01
3.118565368652343750e+01,3.562187957763671875e+01,2.807263374328613281e+01
3.121907043457031250e+01,3.341793823242187500e+01,2.992404747009277344e+01
3.124989700317382812e+01,3.082704544067382812e+01,3.243904876708984375e+01
3.128489112854003906e+01,3.499293518066406250e+01,2.857719612121582031e+01
3.131581306457519531e+01,3.092193603515625000e+01,3.233950042724609375e+01
3.135309600830078125e+01,3.728318023681640625e+01,2.682174682617187500e+01
3.138314247131347656e+01,3.004598617553710938e+01,3.328231430053710938e+01
3.141932106018066406e+01,3.617906570434570312e+01,2.764029312133789062e+01
3.145098114013671875e+01,3.166079521179199219e+01,3.158480453491210938e+01
3.148683547973632812e+01,3.585410308837890625e+01,2.789081001281738281e+01
3.151797294616699219e+01,3.113698959350585938e+01,3.211614227294921875e+01
3.155064773559570312e+01,3.267407226562500000e+01,3.060530662536621094e+01
3.158548355102539062e+01,3.483605194091796875e+01,2.870589447021484375e+01
3.161963653564453125e+01,3.415298461914062500e+01,2.928001785278320312e+01
3.165126228332519531e+01,3.162693977355957031e+01,3.161861419677734375e+01
3.168620681762695312e+01,3.494405746459960938e+01,2.861716842651367188e+01
3.171885108947753906e+01,3.264403533935546875e+01,3.063346672058105469e+01
3.175257873535156250e+01,3.372812271118164062e+01,2.964884757995605469e+01
3.178478240966796875e+01,3.220391082763671875e+01,3.105212974548339844e+01
3.182094955444335938e+01,3.616690826416015625e+01,2.764958572387695312e+01
3.185377502441406250e+01,3.282523345947265625e+01,3.046436882019042969e+01
3.188836288452148438e+01,3.458786010742187500e+01,2.891187858581542969e+01
3.192152786254882812e+01,3.316402435302734375e+01,3.015315628051757812e+01
3.195618057250976562e+01,3.465294647216796875e+01,2.885757446289062500e+01
3.198775100708007812e+01,3.157186508178710938e+01,3.167377090454101562e+01
3.202040863037109375e+01,3.265714645385742188e+01,3.062116813659667969e+01
3.205398941040039062e+01,3.358078002929687500e+01,2.977893829345703125e+01
3.208665084838867188e+01,3.266096115112304688e+01,3.061759185791015625e+01
3.212069702148437500e+01,3.404617309570312500e+01,2.937187767028808594e+01
3.215326309204101562e+01,3.256607055664062500e+01,3.070680618286132812e+01
3.218727111816406250e+01,3.400993347167968750e+01,2.940317344665527344e+01
3.222161865234375000e+01,3.434586334228515625e+01,2.911558723449707031e+01
3.225204467773437500e+01,3.042507171630859375e+01,3.286763000488281250e+01
3.228807449340820312e+01,3.603005218505859375e+01,2.775460815429687500e+01
3.232180023193359375e+01,3.372812271118164062e+01,2.964884757995605469e+01
3.235539627075195312e+01,3.359294128417968750e+01,2.976815795898437500e+01
3.238731002807617188e+01,3.191494941711425781e+01,3.133327865600585938e+01
3.242283248901367188e+01,3.552198410034179688e+01,2.815158081054687500e+01
3.245502090454101562e+01,3.218817901611328125e+01,3.106730651855468750e+01
3.248720169067382812e+01,3.217983245849609375e+01,3.107536315917968750e+01
3.252124023437500000e+01,3.404116821289062500e+01,2.937619590759277344e+01
3.255440139770507812e+01,3.316188049316406250e+01,3.015510559082031250e+01
3.258921051025390625e+01,3.480672836303710938e+01,2.873007774353027344e+01
3.262238693237304688e+01,3.317713928222656250e+01,3.014123725891113281e+01
3.265655899047851562e+01,3.417229461669921875e+01,2.926347160339355469e+01
3.268962097167968750e+01,3.305983734130859375e+01,3.024818229675292969e+01
3.272217178344726562e+01,3.255176544189453125e+01,3.072030067443847656e+01
3.275638198852539062e+01,3.421020507812500000e+01,2.923104286193847656e+01
3.278760528564453125e+01,3.122496604919433594e+01,3.202565383911132812e+01
3.282406616210937500e+01,3.646206665039062500e+01,2.742576217651367188e+01
3.285537338256835938e+01,3.130412101745605469e+01,3.194467544555664062e+01
3.289167404174804688e+01,3.630089569091796875e+01,2.754752922058105469e+01
3.292373275756835938e+01,3.205895233154296875e+01,3.119253540039062500e+01
3.295839691162109375e+01,3.466391754150390625e+01,2.884844207763671875e+01
3.298960113525390625e+01,3.120398521423339844e+01,3.204718780517578125e+01
3.302767944335937500e+01,3.807902526855468750e+01,2.626117706298828125e+01
3.309191131591796875e+01,6.423306274414062500e+01,1.556830596923828125e+01
3.312327575683593750e+01,3.136205673217773438e+01,3.188566398620605469e+01
3.315719223022460938e+01,3.391885757446289062e+01,2.948212432861328125e+01
3.319010162353515625e+01,3.290820312500000000e+01,3.038755989074707031e+01
3.322480010986328125e+01,3.469896316528320312e+01,2.881930541992187500e+01
3.325721359252929688e+01,3.241491317749023438e+01,3.084999847412109375e+01
3.329089355468750000e+01,3.368019866943359375e+01,2.969103622436523438e+01
3.332448196411132812e+01,3.358697891235351562e+01,2.977344322204589844e+01
3.335646820068359375e+01,3.198480606079101562e+01,3.126484489440917969e+01
3.339245605468750000e+01,3.598785400390625000e+01,2.778715324401855469e+01
3.342678833007812500e+01,3.433513641357421875e+01,2.912468338012695312e+01
3.349164581298828125e+01,6.485485839843750000e+01,1.541904544830322266e+01
3.352525329589843750e+01,3.360724639892578125e+01,2.975548744201660156e+01
3.355883026123046875e+01,3.357696533203125000e+01,2.978232192993164062e+01
3.359307861328125000e+01,3.424787521362304688e+01,2.919889259338378906e+01
3.362698364257812500e+01,3.390502929687500000e+01,2.949415016174316406e+01
3.369157409667968750e+01,6.459403228759765625e+01,1.548130607604980469e+01
3.372466659545898438e+01,3.309082794189453125e+01,3.021985435485839844e+01
3.375661849975585938e+01,3.195333480834960938e+01,3.129563713073730469e+01
3.379306411743164062e+01,3.644275665283203125e+01,2.744029426574707031e+01
3.382711410522460938e+01,3.404998779296875000e+01,2.936858558654785156e+01
3.389212417602539062e+01,6.501197814941406250e+01,1.538178062438964844e+01
3.392627334594726562e+01,3.414821624755859375e+01,2.928410720825195312e+01
3.399567794799804688e+01,6.940388488769531250e+01,1.440841579437255859e+01
3.406411743164062500e+01,6.844115447998046875e+01,1.461109161376953125e+01
3.413083648681640625e+01,6.671786499023437500e+01,1.498848915100097656e+01
3.419459915161132812e+01,6.376194763183593750e+01,1.568333530426025391e+01
3.426633453369140625e+01,7.173705291748046875e+01,1.393979740142822266e+01
3.432522964477539062e+01,5.889415740966796875e+01,1.697961235046386719e+01
3.436077880859375000e+01,3.555083465576171875e+01,2.812873458862304688e+01
3.442810821533203125e+01,6.732702636718750000e+01,1.485287666320800781e+01
3.449478530883789062e+01,6.667709350585937500e+01,1.499765396118164062e+01
3.454384613037109375e+01,4.906082153320312500e+01,2.038286209106445312e+01
3.457201385498046875e+01,2.816915512084960938e+01,3.549982070922851562e+01
3.460605239868164062e+01,3.403973388671875000e+01,2.937743377685546875e+01
3.463819503784179688e+01,3.214120864868164062e+01,3.111270713806152344e+01
3.467372894287109375e+01,3.553414154052734375e+01,2.814194869995117188e+01
3.470429229736328125e+01,3.056192398071289062e+01,3.272045135498046875e+01
3.473860168457031250e+01,3.430891036987304688e+01,2.914694786071777344e+01
3.477248382568359375e+01,3.388500213623046875e+01,2.951158142089843750e+01
3.480781936645507812e+01,3.533411026000976562e+01,2.830126380920410156e+01
3.483857727050781250e+01,3.075790405273437500e+01,3.251196670532226562e+01
3.487429809570312500e+01,3.572296905517578125e+01,2.799319458007812500e+01
3.490560913085937500e+01,3.130888938903808594e+01,3.193980979919433594e+01
3.493916702270507812e+01,3.355908203125000000e+01,2.979819297790527344e+01
3.497288513183593750e+01,3.371715545654296875e+01,2.965849304199218750e+01
3.500765991210937500e+01,3.477382659912109375e+01,2.875726127624511719e+01
3.503933334350585938e+01,3.167390823364257812e+01,3.157172775268554688e+01
