total_latency_ms
7.921218872070312500e+00
6.423950195312500000e+00
5.352973937988281250e+00
4.920959472656250000e+00
5.592823028564453125e+00
5.712747573852539062e+00
4.021883010864257812e+00
4.693984985351562500e+00
5.255937576293945312e+00
5.941867828369140625e+00
5.215883255004882812e+00
5.168914794921875000e+00
5.259990692138671875e+00
5.704879760742187500e+00
5.124092102050781250e+00
6.905078887939453125e+00
5.568981170654296875e+00
5.954980850219726562e+00
5.277872085571289062e+00
6.928205490112304688e+00
6.613016128540039062e+00
7.859230041503906250e+00
6.366014480590820312e+00
6.132364273071289062e+00
7.152080535888671875e+00
6.445169448852539062e+00
6.163120269775390625e+00
7.736682891845703125e+00
6.904840469360351562e+00
6.120204925537109375e+00
7.193803787231445312e+00
6.456851959228515625e+00
7.080078125000000000e+00
7.144927978515625000e+00
6.653070449829101562e+00
7.592916488647460938e+00
8.206129074096679688e+00
7.226228713989257812e+00
8.537054061889648438e+00
1.056098937988281250e+01
8.555173873901367188e+00
8.224010467529296875e+00
7.234096527099609375e+00
8.177995681762695312e+00
8.898973464965820312e+00
9.741067886352539062e+00
8.717775344848632812e+00
7.616996765136718750e+00
8.071899414062500000e+00
9.067058563232421875e+00
8.248090744018554688e+00
9.508132934570312500e+00
8.513927459716796875e+00
9.820938110351562500e+00
8.613109588623046875e+00
8.270025253295898438e+00
9.314060211181640625e+00
1.038312911987304688e+01
7.609128952026367188e+00
9.589195251464843750e+00
9.104013442993164062e+00
8.999109268188476562e+00
8.543968200683593750e+00
9.995937347412109375e+00
1.009488105773925781e+01
8.682012557983398438e+00
9.016990661621093750e+00
8.342981338500976562e+00
9.791851043701171875e+00
1.032304763793945312e+01
8.359909057617187500e+00
9.653091430664062500e+00
9.425878524780273438e+00
9.327888488769531250e+00
9.630918502807617188e+00
1.008510589599609375e+01
9.444713592529296875e+00
9.689807891845703125e+00
9.431123733520507812e+00
9.469985961914062500e+00
1.005101203918457031e+01
1.189398765563964844e+01
1.063299179077148438e+01
1.008415222167968750e+01
1.078200340270996094e+01
1.016974449157714844e+01
9.945869445800781250e+00
1.106786727905273438e+01
1.038599014282226562e+01
1.129508018493652344e+01
1.115584373474121094e+01
1.146125793457031250e+01
1.116514205932617188e+01
1.209425926208496094e+01
1.187896728515625000e+01
1.203823089599609375e+01
1.107811927795410156e+01
1.169204711914062500e+01
1.103997230529785156e+01
1.207995414733886719e+01
1.190209388732910156e+01
1.327705383300781250e+01
1.299309730529785156e+01
1.200103759765625000e+01
1.239299774169921875e+01
1.304697990417480469e+01
1.231002807617187500e+01
1.274275779724121094e+01
1.316809654235839844e+01
1.224088668823242188e+01
1.208996772766113281e+01
1.368212699890136719e+01
1.310491561889648438e+01
1.240396499633789062e+01
1.201009750366210938e+01
1.291990280151367188e+01
1.339793205261230469e+01
1.463985443115234375e+01
1.367330551147460938e+01
1.359915733337402344e+01
1.455998420715332031e+01
1.352810859680175781e+01
1.373386383056640625e+01
1.422381401062011719e+01
1.341700553894042969e+01
1.427221298217773438e+01
1.439404487609863281e+01
1.409792900085449219e+01
1.413011550903320312e+01
1.542615890502929688e+01
1.356196403503417969e+01
1.498699188232421875e+01
1.423883438110351562e+01
1.498913764953613281e+01
1.462388038635253906e+01
1.535224914550781250e+01
1.526594161987304688e+01
1.466012001037597656e+01
1.516199111938476562e+01
1.560878753662109375e+01
1.556706428527832031e+01
1.664090156555175781e+01
1.538014411926269531e+01
1.568818092346191406e+01
1.574110984802246094e+01
1.533365249633789062e+01
1.541209220886230469e+01
1.645779609680175781e+01
1.762199401855468750e+01
1.517105102539062500e+01
1.507091522216796875e+01
1.657319068908691406e+01
1.395773887634277344e+01
1.724171638488769531e+01
1.633691787719726562e+01
1.720094680786132812e+01
1.624512672424316406e+01
1.648998260498046875e+01
1.664996147155761719e+01
1.690006256103515625e+01
1.679682731628417969e+01
1.802325248718261719e+01
1.808309555053710938e+01
1.675701141357421875e+01
1.783490180969238281e+01
1.849198341369628906e+01
1.667213439941406250e+01
1.907205581665039062e+01
1.813292503356933594e+01
1.861882209777832031e+01
1.927113533020019531e+01
1.835107803344726562e+01
1.914310455322265625e+01
1.774001121520996094e+01
1.911115646362304688e+01
1.842021942138671875e+01
1.772522926330566406e+01
2.032494544982910156e+01
2.148413658142089844e+01
1.910400390625000000e+01
1.965904235839843750e+01
1.799488067626953125e+01
1.970291137695312500e+01
1.993393898010253906e+01
1.950621604919433594e+01
2.016592025756835938e+01
1.930904388427734375e+01
2.139997482299804688e+01
1.926398277282714844e+01
2.238583564758300781e+01
2.009105682373046875e+01
1.937031745910644531e+01
2.144885063171386719e+01
1.984000205993652344e+01
1.947498321533203125e+01
2.096700668334960938e+01
2.150607109069824219e+01
2.257704734802246094e+01
1.961302757263183594e+01
2.074909210205078125e+01
2.173209190368652344e+01
2.105903625488281250e+01
2.116918563842773438e+01
2.214002609252929688e+01
2.162098884582519531e+01
2.131795883178710938e+01
2.182793617248535156e+01
2.211809158325195312e+01
2.280187606811523438e+01
2.223205566406250000e+01
2.292013168334960938e+01
2.261090278625488281e+01
2.345919609069824219e+01
2.248287200927734375e+01
2.288699150085449219e+01
2.297806739807128906e+01
2.206420898437500000e+01
2.353000640869140625e+01
2.240610122680664062e+01
2.406215667724609375e+01
2.258276939392089844e+01
2.519178390502929688e+01
2.257418632507324219e+01
2.407312393188476562e+01
2.567982673645019531e+01
2.321004867553710938e+01
2.395796775817871094e+01
2.292799949645996094e+01
2.413272857666015625e+01
2.456426620483398438e+01
2.432608604431152344e+01
2.452087402343750000e+01
2.350902557373046875e+01
2.508902549743652344e+01
2.469086647033691406e+01
2.314710617065429688e+01
