kp0_jitter_px,kp1_jitter_px,kp2_jitter_px,kp3_jitter_px,kp4_jitter_px,kp5_jitter_px,kp6_jitter_px,kp7_jitter_px,kp8_jitter_px,kp9_jitter_px,kp10_jitter_px,kp11_jitter_px,kp12_jitter_px,kp13_jitter_px,kp14_jitter_px,kp15_jitter_px,kp16_jitter_px
4.096958160400390625e+01,4.170207595825195312e+01,4.369353103637695312e+01,3.589642715454101562e+01,4.013620758056640625e+01,2.498531341552734375e+01,3.311285400390625000e+01,1.548871326446533203e+01,3.519448852539062500e+01,1.125212478637695312e+01,4.275709533691406250e+01,1.811239814758300781e+01,2.157457351684570312e+01,9.011006355285644531e+00,1.220635604858398438e+01,1.165400147438049316e+00,3.320462942123413086e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.970831680297851562e+01,4.932702255249023438e+01,4.681613540649414062e+01,4.330929565429687500e+01,3.918925476074218750e+01,3.051209259033203125e+01,3.628359603881835938e+01,1.608785057067871094e+01,3.170658683776855469e+01,2.184899902343750000e+01,3.426645278930664062e+01,1.531440162658691406e+01,1.976913642883300781e+01,1.495084095001220703e+01,2.173366737365722656e+01,4.488095045089721680e-01,5.868936061859130859e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.122183227539062500e+01,2.774271583557128906e+01,2.924331474304199219e+01,2.622261047363281250e+01,3.163383865356445312e+01,2.541110801696777344e+01,2.395666122436523438e+01,1.955986976623535156e+01,1.480868053436279297e+01,2.602947235107421875e+01,2.735927772521972656e+01,7.761728763580322266e+00,1.097125816345214844e+01,2.054101371765136719e+01,1.618490028381347656e+01,2.172211647033691406e+01,4.499797821044921875e+00
1.294715309143066406e+01,1.262738609313964844e+01,1.326487159729003906e+01,1.299888992309570312e+01,1.420819950103759766e+01,1.218250465393066406e+01,1.217686080932617188e+01,9.404146194458007812e+00,7.731894493103027344e+00,1.556873226165771484e+01,4.242256164550781250e+00,3.536765098571777344e+00,3.547521352767944336e+00,6.971439361572265625e+00,3.878397226333618164e+00,9.001051902770996094e+00,2.700856685638427734e+00
3.119623947143554688e+01,3.268644714355468750e+01,3.280263519287109375e+01,3.157526016235351562e+01,2.862377548217773438e+01,3.671121978759765625e+01,2.150537109375000000e+01,3.930899810791015625e+01,1.764938735961914062e+01,2.387910842895507812e+01,7.360885143280029297e+00,1.952912712097167969e+01,5.732128620147705078e+00,2.703613471984863281e+01,1.305551338195800781e+01,4.895044803619384766e+00,8.368087768554687500e+00
1.016629791259765625e+01,1.021163940429687500e+01,8.898400306701660156e+00,9.752890586853027344e+00,5.946088314056396484e+00,1.293393421173095703e+01,1.763711690902709961e+00,2.253324699401855469e+01,4.030638694763183594e+00,2.107605171203613281e+01,6.537593841552734375e+00,7.295627117156982422e+00,2.879531383514404297e+00,1.244888877868652344e+01,4.098516941070556641e+00,1.311614036560058594e+01,3.643095016479492188e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.093877315521240234e+00,6.911071777343750000e+00,5.792244434356689453e+00,7.611894130706787109e+00,4.805851936340332031e+00,6.791922569274902344e+00,6.786794662475585938e+00,2.416829490661621094e+01,5.362706184387207031e+00,2.204575347900390625e+01,1.360191941261291504e+00,4.809114456176757812e+00,6.379571914672851562e+00,1.119169425964355469e+01,6.694846630096435547e+00,1.663261985778808594e+01,1.157811069488525391e+01
7.497910499572753906e+00,7.197512149810791016e+00,3.051921606063842773e+00,7.199058055877685547e+00,6.653347969055175781e+00,1.221841526031494141e+01,8.573557853698730469e+00,2.724304389953613281e+01,1.418100547790527344e+01,5.274014282226562500e+01,5.342128276824951172e+00,1.600228309631347656e+01,8.903849601745605469e+00,1.804212570190429688e+01,1.014159584045410156e+01,1.222824859619140625e+01,7.124806404113769531e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.371573925018310547e+00,2.519627809524536133e+00,3.050079345703125000e+00,1.582285881042480469e+00,4.571171760559082031e+00,6.074145317077636719e+00,4.672517776489257812e+00,1.156691837310791016e+01,8.490640640258789062e+00,1.396183109283447266e+01,1.318881034851074219e+01,7.788400173187255859e+00,3.904319524765014648e+00,5.297953605651855469e+00,4.171772003173828125e+00,1.091984558105468750e+01,8.968324661254882812e+00
2.070957374572753906e+01,2.047645759582519531e+01,2.100727844238281250e+01,1.346190071105957031e+01,1.314811420440673828e+01,5.780409812927246094e+00,1.086091399192810059e+00,1.996401023864746094e+01,2.161236381530761719e+01,3.564794921875000000e+01,2.209036445617675781e+01,2.667818546295166016e+00,2.903547525405883789e+00,1.160354614257812500e+01,5.187508106231689453e+00,1.281210899353027344e+01,7.135073184967041016e+00
1.305293273925781250e+01,1.344408893585205078e+01,1.205437946319580078e+01,1.177359485626220703e+01,9.625366210937500000e+00,7.288406372070312500e+00,7.681352138519287109e+00,4.035061359405517578e+00,1.831873703002929688e+01,2.450881576538085938e+01,1.503892803192138672e+01,2.028627872467041016e+00,1.876912832260131836e+00,8.629062652587890625e+00,7.135272502899169922e+00,8.769739151000976562e+00,4.710903644561767578e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.024389266967773438e+01,1.066761398315429688e+01,1.005010223388671875e+01,1.042290210723876953e+01,9.043352127075195312e+00,4.650393962860107422e+00,1.078046607971191406e+01,2.269937896728515625e+01,8.658597946166992188e+00,6.385829162597656250e+01,1.279232025146484375e+01,2.791934013366699219e+00,5.218007087707519531e+00,4.224488735198974609e+00,3.230144023895263672e+00,6.785269737243652344e+00,4.120467662811279297e+00
2.831877517700195312e+01,2.870216751098632812e+01,3.115318298339843750e+01,2.872023773193359375e+01,3.365738677978515625e+01,2.602891540527343750e+01,3.118901062011718750e+01,1.010151863098144531e+01,3.329260635375976562e+01,1.609698867797851562e+01,2.174161148071289062e+01,7.000042438507080078e+00,1.038741493225097656e+01,9.947831153869628906e+00,7.881426811218261719e+00,7.083499908447265625e+00,6.266787528991699219e+00
1.574163722991943359e+01,1.585410022735595703e+01,1.546163940429687500e+01,1.358880710601806641e+01,1.271903896331787109e+01,9.460700988769531250e+00,1.033452129364013672e+01,6.694471836090087891e+00,1.632163810729980469e+01,5.199060440063476562e+00,1.913027191162109375e+01,4.609367847442626953e+00,3.256066560745239258e+00,3.081687927246093750e+00,3.225807189941406250e+00,6.166471481323242188e+00,2.082094907760620117e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.519443893432617188e+01,1.541957569122314453e+01,1.437504768371582031e+01,1.566332912445068359e+01,1.131045913696289062e+01,1.431740570068359375e+01,6.649838924407958984e+00,1.634615898132324219e+01,1.757673835754394531e+01,1.486505985260009766e+01,1.018703556060791016e+01,7.401473522186279297e+00,2.119482278823852539e+00,3.749201774597167969e+00,4.224858760833740234e+00,2.469811677932739258e+00,2.711855411529541016e+00
3.084579277038574219e+01,3.125824165344238281e+01,2.892753410339355469e+01,3.178635597229003906e+01,2.539317131042480469e+01,2.740645790100097656e+01,2.142046165466308594e+01,3.313053894042968750e+01,2.473743629455566406e+01,2.766065597534179688e+01,2.674924278259277344e+01,1.016984558105468750e+01,6.444597721099853516e+00,2.215240097045898438e+01,2.226395797729492188e+01,5.858732223510742188e+00,7.299370288848876953e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.629010772705078125e+01,1.545643138885498047e+01,1.553475475311279297e+01,1.372095680236816406e+01,1.433182430267333984e+01,1.368880844116210938e+01,1.327543449401855469e+01,1.309961128234863281e+01,1.224999713897705078e+01,1.286403656005859375e+01,9.462130546569824219e+00,7.866742610931396484e+00,7.897891044616699219e+00,9.458958625793457031e+00,9.926231384277343750e+00,2.244971036911010742e+00,1.312434196472167969e+00
2.181511688232421875e+01,2.072590255737304688e+01,1.911170578002929688e+01,2.130630683898925781e+01,1.904825782775878906e+01,3.008589553833007812e+01,2.585377693176269531e+01,7.148795318603515625e+01,2.697659873962402344e+01,9.876709747314453125e+01,1.643630409240722656e+01,1.103179454803466797e+01,2.781918144226074219e+01,5.122144699096679688e+01,6.959714508056640625e+01,1.210474624633789062e+02,9.810854339599609375e+01
1.364136409759521484e+01,1.305831241607666016e+01,1.419690418243408203e+01,9.079289436340332031e+00,9.115803718566894531e+00,8.557667732238769531e+00,4.691817283630371094e+00,2.555098152160644531e+01,5.297506332397460938e+00,6.550450897216796875e+01,6.438563823699951172e+00,1.717634391784667969e+01,7.115995407104492188e+00,8.263280487060546875e+01,5.808060836791992188e+01,1.297631530761718750e+02,1.113811569213867188e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.556903362274169922e+00,7.306192874908447266e+00,7.061303138732910156e+00,8.140185356140136719e+00,6.777345180511474609e+00,8.023299217224121094e+00,4.021058559417724609e+00,1.505181598663330078e+01,2.801021575927734375e+00,3.246437454223632812e+01,2.384653568267822266e+00,4.250739574432373047e+00,3.607541799545288086e+00,2.732434988021850586e+00,5.036676883697509766e+00,4.589395523071289062e+00,2.659620761871337891e+00
1.787198829650878906e+01,1.796209144592285156e+01,1.707079315185546875e+01,1.690173912048339844e+01,1.282590961456298828e+01,1.533624458312988281e+01,7.528951168060302734e+00,2.027015876770019531e+01,4.226715564727783203e+00,2.219011306762695312e+01,6.926710128784179688e+00,9.724684715270996094e+00,6.739725112915039062e+00,3.014380693435668945e+00,1.106270217895507812e+01,9.115180015563964844e+00,1.157127571105957031e+01
4.799935817718505859e+00,3.213318586349487305e+00,4.407565593719482422e+00,2.218433380126953125e+00,2.286780357360839844e+00,4.219322681427001953e+00,5.442094802856445312e+00,5.544791698455810547e+00,5.912446022033691406e+00,1.500798225402832031e+01,4.596701145172119141e+00,8.234985351562500000e+00,8.368216514587402344e+00,4.546565055847167969e+00,1.612949371337890625e+01,1.684677004814147949e+00,1.508146190643310547e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.245177984237670898e+00,2.320854663848876953e+00,2.820926189422607422e+00,2.349370241165161133e+00,3.732182979583740234e+00,1.637411594390869141e+00,5.279396533966064453e+00,4.079660415649414062e+00,3.195313930511474609e+00,1.798775482177734375e+01,2.532297134399414062e+00,6.150265932083129883e-01,3.026522636413574219e+00,1.376717686653137207e+00,6.467119693756103516e+00,2.899523019790649414e+00,6.999603748321533203e+00
5.153147220611572266e+00,3.621242761611938477e+00,3.559250354766845703e+00,4.201512813568115234e+00,7.880704998970031738e-01,6.696299552917480469e+00,2.923939704895019531e+00,1.483744430541992188e+01,3.344270706176757812e+00,4.933340549468994141e+00,4.410593986511230469e+00,6.404906272888183594e+00,7.315700054168701172e+00,4.143810272216796875e+00,9.851146697998046875e+00,8.601543426513671875e+00,4.988747537136077881e-01
2.660451650619506836e+00,4.010065078735351562e+00,2.466686964035034180e+00,6.639964580535888672e+00,3.127068519592285156e+00,6.449350357055664062e+00,2.431004047393798828e+00,6.797776699066162109e+00,2.799480438232421875e+00,8.576281547546386719e+00,9.952538013458251953e-01,2.181797742843627930e+00,3.084454774856567383e+00,4.196284294128417969e+00,4.960581779479980469e+00,4.271731853485107422e+00,5.560092449188232422e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.170058250427246094e+00,8.293646812438964844e+00,5.851186752319335938e+00,7.531523704528808594e+00,1.789327383041381836e+00,3.513330459594726562e+00,1.910751461982727051e+00,1.796578788757324219e+01,7.455170154571533203e+00,1.242406463623046875e+01,5.497052192687988281e+00,8.423449516296386719e+00,7.821288585662841797e+00,6.768546104431152344e+00,8.311616897583007812e+00,1.416973948478698730e+00,1.688305473327636719e+01
1.903520774841308594e+01,1.802280616760253906e+01,1.956033325195312500e+01,1.308623218536376953e+01,1.642991065979003906e+01,1.051799678802490234e+01,1.058846187591552734e+01,2.463485527038574219e+01,7.253303050994873047e+00,1.170506000518798828e+01,9.290889739990234375e+00,6.815652847290039062e+00,3.175566196441650391e+00,7.445988178253173828e+00,6.591063976287841797e+00,4.165261268615722656e+00,5.002719402313232422e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.431462955474853516e+01,1.588831615447998047e+01,1.485051345825195312e+01,1.662182426452636719e+01,1.388522338867187500e+01,1.379430103302001953e+01,7.923364162445068359e+00,1.425018024444580078e+01,4.667386531829833984e+00,1.844862341880798340e+00,6.094929695129394531e+00,1.133858299255371094e+01,7.695351123809814453e+00,6.700163364410400391e+00,1.671096920967102051e+00,1.941375255584716797e+00,5.484282016754150391e+00
2.777805900573730469e+01,2.796426582336425781e+01,2.833337974548339844e+01,2.222320747375488281e+01,2.085282707214355469e+01,1.650215530395507812e+01,9.634129524230957031e+00,2.063531112670898438e+01,1.052101707458496094e+01,8.703133583068847656e+00,1.124918937683105469e+01,8.947042465209960938e+00,4.173768997192382812e+00,6.257119178771972656e+00,1.514258098602294922e+01,1.116378116607666016e+01,2.331850242614746094e+01
1.469458866119384766e+01,1.516334724426269531e+01,1.699121284484863281e+01,1.543521308898925781e+01,1.903294563293457031e+01,1.332542991638183594e+01,1.726952934265136719e+01,7.765768527984619141e+00,1.790007591247558594e+01,4.395741939544677734e+00,9.835844993591308594e+00,7.344069004058837891e+00,2.803723096847534180e+00,7.288687705993652344e+00,5.262994766235351562e+00,9.991159439086914062e+00,1.092390060424804688e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.331399536132812500e+01,1.221498489379882812e+01,1.374056911468505859e+01,1.249575328826904297e+01,1.522989749908447266e+01,1.385734748840332031e+01,1.564193344116210938e+01,5.958425045013427734e+00,1.072249412536621094e+01,1.379500031471252441e+00,1.145666027069091797e+01,6.492761611938476562e+00,7.914279937744140625e+00,3.037489414215087891e+00,7.333829879760742188e+00,3.152308464050292969e+00,5.644791126251220703e+00
2.857896995544433594e+01,2.697328567504882812e+01,2.789451408386230469e+01,2.774182701110839844e+01,2.617418098449707031e+01,3.114085388183593750e+01,2.158049201965332031e+01,2.727998733520507812e+01,1.699214363098144531e+01,7.593557834625244141e+00,1.469516277313232422e+01,1.645760154724121094e+01,1.692398834228515625e+01,3.149571418762207031e+00,1.128038597106933594e+01,1.086087131500244141e+01,8.002558708190917969e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.479311180114746094e+01,1.349784564971923828e+01,1.360085487365722656e+01,9.624783515930175781e+00,1.037953948974609375e+01,1.148914527893066406e+01,6.307500362396240234e+00,1.981643676757812500e+01,4.703242778778076172e+00,1.330753707885742188e+01,4.508373260498046875e+00,5.753702640533447266e+00,3.520946741104125977e+00,3.006845951080322266e+00,4.222739219665527344e+00,6.021955966949462891e+00,4.914019584655761719e+00
2.019633674621582031e+01,2.146693801879882812e+01,1.815489768981933594e+01,2.358246231079101562e+01,1.514744186401367188e+01,2.368025016784667969e+01,1.248113346099853516e+01,2.073873519897460938e+01,4.775695800781250000e+00,2.208025550842285156e+01,9.696980476379394531e+00,1.247884273529052734e+01,8.247355461120605469e+00,7.359906435012817383e-01,8.496349334716796875e+00,1.278918075561523438e+01,4.677014827728271484e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.107874870300292969e+00,5.106765270233154297e+00,4.538348674774169922e+00,6.349194049835205078e+00,5.956090450286865234e+00,6.874753475189208984e+00,9.855814933776855469e+00,1.615993499755859375e+01,6.169569015502929688e+00,1.637416458129882812e+01,1.617834687232971191e+00,8.428059577941894531e+00,9.796422958374023438e+00,4.393921852111816406e+00,4.931793212890625000e+00,1.332779216766357422e+01,1.181905984878540039e+00
8.187314987182617188e+00,6.538863182067871094e+00,5.793836116790771484e+00,1.063802242279052734e+01,7.746622562408447266e+00,2.192429161071777344e+01,1.874662399291992188e+01,3.674728012084960938e+01,3.659257888793945312e+01,3.912854385375976562e+01,4.362564563751220703e+00,1.655949592590332031e+01,1.745915031433105469e+01,2.272491645812988281e+01,2.124042701721191406e+01,1.651533126831054688e+01,5.972640991210937500e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.432656764984130859e-01,1.415197849273681641e+00,7.897587418556213379e-01,3.714017391204833984e+00,2.706856966018676758e+00,9.919503211975097656e+00,7.418899059295654297e+00,1.510955619812011719e+01,1.650394058227539062e+01,1.851519966125488281e+01,6.823764801025390625e+00,1.795193290710449219e+01,1.170767402648925781e+01,1.324441909790039062e+01,1.152639293670654297e+01,4.225037574768066406e+00,5.219969272613525391e+00
8.259700775146484375e+00,9.576644897460937500e+00,9.318621635437011719e+00,7.044766902923583984e+00,8.204546928405761719e+00,6.740789890289306641e+00,4.974125385284423828e+00,2.354354858398437500e+01,2.140337944030761719e+01,4.108739471435546875e+01,5.396527290344238281e+00,2.028467178344726562e+01,1.382128429412841797e+01,2.926052474975585938e+01,2.105910110473632812e+01,2.810759925842285156e+01,1.143641757965087891e+01
5.216680049896240234e+00,5.094562053680419922e+00,5.580425262451171875e+00,6.035170555114746094e+00,8.536361694335937500e+00,2.281780481338500977e+00,8.742170333862304688e+00,1.193685531616210938e+01,6.124060630798339844e+00,2.291143608093261719e+01,2.216517686843872070e+00,5.751237869262695312e+00,2.582238912582397461e+00,8.461606025695800781e+00,5.681759357452392578e+00,3.204773426055908203e+00,3.378322601318359375e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.442480564117431641e+00,4.185516357421875000e+00,6.229166984558105469e+00,4.180992603302001953e+00,1.066622829437255859e+01,1.954329133033752441e+00,9.365051269531250000e+00,6.856019973754882812e+00,4.994991779327392578e+00,1.569845294952392578e+01,7.077167034149169922e+00,2.124356746673583984e+00,3.128632783889770508e+00,8.913421630859375000e+00,5.329599380493164062e+00,5.402190685272216797e+00,1.643679141998291016e+00
1.537283039093017578e+01,1.559689712524414062e+01,1.858436965942382812e+01,1.274104309082031250e+01,2.155498123168945312e+01,8.618312835693359375e+00,1.306327724456787109e+01,1.184563922882080078e+01,9.899277687072753906e+00,3.429680252075195312e+01,1.294863224029541016e+01,4.596804618835449219e+00,4.995322704315185547e+00,1.127506065368652344e+01,8.478760719299316406e+00,1.194035530090332031e+01,1.358259201049804688e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.204362487792968750e+01,1.334645938873291016e+01,9.820932388305664062e+00,1.502585792541503906e+01,6.418306350708007812e+00,1.290951156616210938e+01,1.314516639709472656e+01,3.385467147827148438e+01,9.178997039794921875e+00,1.103863754272460938e+02,1.009057998657226562e+01,1.139472579956054688e+01,4.468581199645996094e+00,5.269714355468750000e+00,5.970456123352050781e+00,3.189281225204467773e+00,1.996921896934509277e+00
1.832806968688964844e+01,1.814349174499511719e+01,1.970517730712890625e+01,2.052243804931640625e+01,2.343206787109375000e+01,2.404089355468750000e+01,1.777863121032714844e+01,2.557947540283203125e+01,1.681984138488769531e+01,1.273474979400634766e+01,1.926024627685546875e+01,2.754703044891357422e+00,2.835851669311523438e+00,6.344229698181152344e+00,5.730139732360839844e+00,7.869989871978759766e+00,2.892380952835083008e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.324204444885253906e+00,8.981224060058593750e+00,9.660690307617187500e+00,1.000214672088623047e+01,1.024488830566406250e+01,1.132958984375000000e+01,6.555816650390625000e+00,1.058791065216064453e+01,1.953433394432067871e+00,7.784694671630859375e+00,6.114436626434326172e+00,1.877303719520568848e+00,1.531103372573852539e+00,3.582610368728637695e+00,2.027202367782592773e+00,1.578113198280334473e+00,2.600726366043090820e+00
2.358174705505371094e+01,2.464099693298339844e+01,2.066943550109863281e+01,2.469550132751464844e+01,1.279364299774169922e+01,2.674065780639648438e+01,4.444077968597412109e+00,4.444478225708007812e+01,7.260871887207031250e+00,6.018840789794921875e+01,8.853750228881835938e+00,1.729161643981933594e+01,3.588560581207275391e+00,2.498359870910644531e+01,9.169697761535644531e+00,4.363783359527587891e+00,8.335354804992675781e+00
1.043323993682861328e+01,9.461638450622558594e+00,9.161890983581542969e+00,7.829761505126953125e+00,7.206197738647460938e+00,1.132631874084472656e+01,6.935732364654541016e+00,3.293175888061523438e+01,9.857131004333496094e+00,6.984793853759765625e+01,6.317960739135742188e+00,9.759199142456054688e+00,7.211722373962402344e+00,1.075109958648681641e+01,6.356674194335937500e+00,5.438261032104492188e-01,1.008697128295898438e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.103226661682128906e+00,8.022947311401367188e+00,6.877248287200927734e+00,8.619763374328613281e+00,6.012517452239990234e+00,1.043440628051757812e+01,8.539006233215332031e+00,2.173440361022949219e+01,6.084662437438964844e+00,3.719133377075195312e+01,5.949030399322509766e+00,6.864319324493408203e+00,6.397259235382080078e+00,5.000743865966796875e+00,3.488430261611938477e+00,5.673702716827392578e+00,9.395502090454101562e+00
1.850942993164062500e+01,1.660037612915039062e+01,1.773825836181640625e+01,1.119673633575439453e+01,1.317916297912597656e+01,1.463927555084228516e+01,8.620146751403808594e+00,2.769653320312500000e+01,7.884369850158691406e+00,3.288020324707031250e+01,1.200598144531250000e+01,1.168346023559570312e+01,9.650030136108398438e+00,1.203225231170654297e+01,7.883906841278076172e+00,7.677667617797851562e+00,9.233247756958007812e+00
