yolo_inference_ms
1.426949462890625000e+02
1.426949462890625000e+02
5.822372436523437500e+01
4.060196685791015625e+01
4.060196685791015625e+01
4.369211196899414062e+01
4.006409454345703125e+01
4.435420227050781250e+01
4.435420227050781250e+01
4.783105850219726562e+01
4.952907562255859375e+01
4.952907562255859375e+01
5.100202560424804688e+01
4.416608810424804688e+01
4.314208221435546875e+01
4.314208221435546875e+01
5.173301696777343750e+01
4.468512725830078125e+01
4.468512725830078125e+01
4.902410507202148438e+01
4.420709609985351562e+01
4.420709609985351562e+01
5.387115478515625000e+01
4.864788055419921875e+01
4.864788055419921875e+01
6.906295013427734375e+01
6.906295013427734375e+01
5.948495864868164062e+01
4.107117462158203125e+01
4.094314575195312500e+01
4.094314575195312500e+01
4.331803131103515625e+01
4.317974853515625000e+01
4.245877075195312500e+01
4.245877075195312500e+01
4.474902343750000000e+01
4.013824462890625000e+01
4.114794921875000000e+01
4.052996826171875000e+01
4.052996826171875000e+01
4.075098037719726562e+01
4.203629302978515625e+01
4.074311065673828125e+01
4.287528991699218750e+01
4.287528991699218750e+01
4.556393432617187500e+01
4.012608337402343750e+01
4.031705856323242188e+01
4.109001159667968750e+01
4.109001159667968750e+01
4.323196411132812500e+01
4.224324035644531250e+01
4.044699859619140625e+01
3.980517578125000000e+01
3.980517578125000000e+01
4.280996322631835938e+01
4.251289367675781250e+01
3.893995285034179688e+01
3.848028182983398438e+01
3.941512298583984375e+01
3.941512298583984375e+01
4.602599334716796875e+01
4.013204574584960938e+01
4.157495498657226562e+01
4.144001007080078125e+01
4.144001007080078125e+01
4.315399932861328125e+01
4.299092102050781250e+01
4.127526092529296875e+01
4.127526092529296875e+01
4.104781341552734375e+01
4.107594299316406250e+01
4.181289672851562500e+01
4.371309280395507812e+01
4.371309280395507812e+01
4.186487197875976562e+01
4.247116851806640625e+01
4.056286621093750000e+01
4.007005691528320312e+01
4.007005691528320312e+01
4.229998779296875000e+01
4.079008102416992188e+01
3.984284210205078125e+01
4.170012664794921875e+01
4.245519638061523438e+01
4.245519638061523438e+01
4.297494888305664062e+01
4.108596038818359375e+01
4.116201400756835938e+01
4.211497497558593750e+01
4.211497497558593750e+01
4.056978225708007812e+01
3.985523986816406250e+01
4.095315933227539062e+01
4.144096374511718750e+01
4.144096374511718750e+01
4.376173019409179688e+01
3.988289642333984375e+01
3.973698425292968750e+01
3.833866119384765625e+01
3.906202316284179688e+01
3.906202316284179688e+01
4.136323928833007812e+01
4.095888137817382812e+01
3.832602691650390625e+01
3.984594345092773438e+01
3.857922363281250000e+01
3.857922363281250000e+01
3.895616531372070312e+01
4.317188262939453125e+01
3.977513122558593750e+01
4.123401641845703125e+01
4.123401641845703125e+01
4.103302764892578125e+01
4.110622406005859375e+01
3.994798660278320312e+01
4.220413970947265625e+01
4.130077362060546875e+01
4.130077362060546875e+01
4.209780883789062500e+01
3.993916320800781250e+01
4.342508316040039062e+01
4.236388397216796875e+01
4.236388397216796875e+01
4.551768493652343750e+01
4.196572113037109375e+01
4.251813888549804688e+01
4.251813888549804688e+01
4.896306991577148438e+01
4.371189880371093750e+01
3.907322692871093750e+01
3.914117813110351562e+01
3.914117813110351562e+01
4.143405151367187500e+01
3.803992462158203125e+01
3.880810546875000000e+01
4.200601577758789062e+01
4.200601577758789062e+01
4.085302352905273438e+01
4.239201354980468750e+01
4.101395416259765625e+01
3.856110382080078125e+01
3.969788360595703125e+01
3.969788360595703125e+01
4.141974639892578125e+01
4.163503646850585938e+01
4.118991088867187500e+01
3.922915649414062500e+01
3.922915649414062500e+01
4.154705810546875000e+01
4.410886764526367188e+01
4.150581359863281250e+01
4.109787750244140625e+01
4.109787750244140625e+01
3.953886032104492188e+01
4.076790618896484375e+01
4.211091995239257812e+01
4.285836029052734375e+01
4.285836029052734375e+01
4.320072937011718750e+01
4.042005538940429688e+01
4.126572418212890625e+01
4.099201965332031250e+01
4.099201965332031250e+01
4.361295700073242188e+01
4.126787185668945312e+01
4.033613204956054688e+01
4.084801483154296875e+01
4.084801483154296875e+01
4.398894500732421875e+01
4.230618286132812500e+01
4.214787292480468750e+01
4.076385498046875000e+01
4.076385498046875000e+01
4.308295440673828125e+01
4.151487350463867188e+01
4.383897781372070312e+01
4.098725128173828125e+01
4.098725128173828125e+01
4.289221954345703125e+01
4.162883758544921875e+01
4.192805480957031250e+01
4.109692382812500000e+01
4.109692382812500000e+01
4.291892242431640625e+01
4.122591018676757812e+01
4.338002014160156250e+01
4.338002014160156250e+01
4.456186294555664062e+01
4.430007934570312500e+01
4.059696197509765625e+01
4.059696197509765625e+01
4.521202850341796875e+01
4.244399261474609375e+01
4.100203704833984375e+01
4.100203704833984375e+01
4.282808303833007812e+01
4.164719390869140625e+01
4.150128173828125000e+01
4.398322296142578125e+01
4.398322296142578125e+01
4.324197769165039062e+01
4.181504058837890625e+01
4.367900085449218750e+01
4.242897033691406250e+01
4.242897033691406250e+01
4.542112350463867188e+01
4.387306976318359375e+01
4.192876815795898438e+01
4.192876815795898438e+01
4.477214813232421875e+01
4.318284988403320312e+01
4.120993804931640625e+01
4.120993804931640625e+01
4.270720672607421875e+01
4.341197204589843750e+01
4.363584518432617188e+01
4.427790832519531250e+01
4.427790832519531250e+01
4.180026245117187500e+01
4.270577239990234375e+01
4.164981842041015625e+01
4.164981842041015625e+01
4.411697387695312500e+01
4.182004928588867188e+01
4.304695129394531250e+01
4.121184539794921875e+01
4.121184539794921875e+01
4.375982284545898438e+01
4.497695159912109375e+01
4.158020019531250000e+01
4.158020019531250000e+01
4.485297393798828125e+01
4.251599121093750000e+01
4.401206970214843750e+01
4.401206970214843750e+01
4.619216918945312500e+01
4.282283782958984375e+01
4.288506317138671875e+01
4.288506317138671875e+01
4.830503463745117188e+01
4.355502319335937500e+01
4.581880569458007812e+01
4.581880569458007812e+01
4.649114608764648438e+01
4.591989517211914062e+01
4.241895675659179688e+01
4.241895675659179688e+01
4.423093795776367188e+01
4.418992996215820312e+01
4.365802001953125000e+01
4.365802001953125000e+01
4.684400558471679688e+01
4.449105072021484375e+01
4.076171112060546875e+01
4.076171112060546875e+01
4.412483978271484375e+01
4.261207580566406250e+01
4.285907745361328125e+01
4.285907745361328125e+01
4.810094833374023438e+01
4.103231430053710938e+01
4.262519073486328125e+01
4.224395751953125000e+01
4.224395751953125000e+01
4.666376113891601562e+01
4.352593231201171875e+01
4.375410079956054688e+01
4.375410079956054688e+01
4.569602203369140625e+01
4.458213043212890625e+01
4.543018341064453125e+01
4.543018341064453125e+01
4.380107116699218750e+01
4.269313812255859375e+01
4.550027847290039062e+01
4.550027847290039062e+01
4.512715148925781250e+01
4.234313964843750000e+01
4.194187927246093750e+01
4.194187927246093750e+01
4.436993408203125000e+01
4.429888916015625000e+01
4.323005676269531250e+01
4.323005676269531250e+01
4.946398925781250000e+01
4.077291488647460938e+01
4.332709503173828125e+01
4.603719711303710938e+01
4.603719711303710938e+01
