kp0_jitter_px,kp1_jitter_px,kp2_jitter_px,kp3_jitter_px,kp4_jitter_px,kp5_jitter_px,kp6_jitter_px,kp7_jitter_px,kp8_jitter_px,kp9_jitter_px,kp10_jitter_px,kp11_jitter_px,kp12_jitter_px,kp13_jitter_px,kp14_jitter_px,kp15_jitter_px,kp16_jitter_px
1.772636920213699341e-01,3.939481973648071289e-01,3.684036731719970703e-01,1.617780208587646484e+00,1.603598713874816895e+00,7.317511439323425293e-01,3.358216524124145508e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.198561608791351318e-01,3.658798038959503174e-01,3.961104154586791992e-01,1.379577517509460449e+00,1.254668116569519043e+00,3.049301147460937500e+00,2.449688196182250977e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.732418239116668701e-01,2.402428835630416870e-01,1.746484637260437012e-01,3.591398000717163086e-01,2.837006449699401855e-01,1.722917795181274414e+00,6.747939586639404297e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.848886966705322266e+00,5.279210567474365234e+00,5.840886235237121582e-01,6.009527683258056641e+00,8.502353668212890625e+00,3.333109664916992188e+01,2.329677200317382812e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.377831935882568359e+00,5.438056945800781250e+00,6.074317097663879395e-01,7.542201519012451172e+00,8.847241401672363281e+00,3.310388565063476562e+01,2.436368370056152344e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.828802585601806641e+00,5.435105800628662109e+00,8.500630855560302734e-01,6.389852046966552734e+00,9.887448310852050781e+00,3.520335006713867188e+01,2.367281723022460938e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.214304685592651367e+00,1.538563609123229980e+00,5.210833549499511719e-01,1.066950082778930664e+00,1.220762133598327637e+00,2.551063776016235352e+00,4.987208247184753418e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.203135728836059570e-01,5.061783790588378906e-01,4.673015773296356201e-01,4.764257073402404785e-01,8.433398008346557617e-01,1.268727660179138184e+00,1.066200613975524902e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9.684600830078125000e-01,1.633011102676391602e-01,6.142154932022094727e-01,1.543985486030578613e+00,8.949854373931884766e-01,3.138688325881958008e+00,6.687250137329101562e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.531344830989837646e-01,3.882278203964233398e-01,3.447174131870269775e-01,1.408166527748107910e+00,1.658275961875915527e+00,1.410294294357299805e+00,1.463816642761230469e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.855195909738540649e-01,2.899751663208007812e-01,6.061869673430919647e-03,1.974363923072814941e-01,4.968478977680206299e-01,5.637386441230773926e-01,2.276733160018920898e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.923802971839904785e-01,3.047614693641662598e-01,1.050643399357795715e-01,1.208119750022888184e+00,1.424598574638366699e+00,2.098507165908813477e+00,3.334449529647827148e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.702307611703872681e-02,1.814589947462081909e-01,1.609408259391784668e-01,3.867600560188293457e-01,2.420896589756011963e-01,1.041418194770812988e+00,1.310726642608642578e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.139246642589569092e-01,2.233995497226715088e-01,1.946579962968826294e-01,9.277416020631790161e-02,5.292679071426391602e-01,1.537406444549560547e+00,2.281037092208862305e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.421266078948974609e+00,5.329964160919189453e+00,1.196269989013671875e+00,6.396726608276367188e+00,1.057579612731933594e+01,3.381076431274414062e+01,2.512621688842773438e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.500095129013061523e-01,1.752296835184097290e-01,1.094710230827331543e-01,4.177142679691314697e-01,1.634437441825866699e-01,6.048200726509094238e-01,3.186483860015869141e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.351097702980041504e-01,1.202461943030357361e-01,1.767825186252593994e-01,1.547531485557556152e-01,5.942784249782562256e-02,2.131235599517822266e+00,3.322006702423095703e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.154786571860313416e-01,1.015865057706832886e-01,1.549849063158035278e-01,2.905555963516235352e-01,2.110512107610702515e-01,1.322713971138000488e+00,5.634484291076660156e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.716121137142181396e-01,3.954100608825683594e-01,1.453111767768859863e-01,9.514451026916503906e-01,3.116141557693481445e-01,5.286045670509338379e-01,2.410848140716552734e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.448943734169006348e-01,7.585572004318237305e-01,2.890886068344116211e-01,1.491744160652160645e+00,1.114873409271240234e+00,7.403848767280578613e-01,4.075173377990722656e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.986752361059188843e-02,1.886219829320907593e-01,6.629499793052673340e-02,6.388136148452758789e-01,5.594124794006347656e-01,1.165346622467041016e+00,1.420777678489685059e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.993983566761016846e-01,8.387192338705062866e-02,2.414594218134880066e-02,6.015435457229614258e-01,6.267684698104858398e-01,1.219555497169494629e+00,5.707968473434448242e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.325673282146453857e-01,2.844874858856201172e-01,3.491804003715515137e-01,6.967426538467407227e-01,5.367851257324218750e-01,9.926778674125671387e-01,2.060012817382812500e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.788852989673614502e-01,3.210148513317108154e-01,3.072642385959625244e-01,4.069129526615142822e-01,1.241727471351623535e+00,2.913376390933990479e-01,5.126968026161193848e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.362119913101196289e-01,2.790366709232330322e-01,4.473605453968048096e-01,2.997686862945556641e-01,1.891810417175292969e+00,6.591684818267822266e-01,3.914218664169311523e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.228282570838928223e-01,2.721920013427734375e-01,9.533378481864929199e-02,7.341638207435607910e-01,9.719157218933105469e-01,4.882011115550994873e-01,2.436920881271362305e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.921406745910644531e-01,3.342499434947967529e-01,2.026060223579406738e-01,1.575287461280822754e+00,7.252009510993957520e-01,1.315919399261474609e+00,1.165838122367858887e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.894392967224121094e-01,2.829920351505279541e-01,2.874074578285217285e-01,5.477820038795471191e-01,5.926883220672607422e-01,4.982615411281585693e-01,3.973345756530761719e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.575246989727020264e-01,1.005530714988708496e+00,2.247241586446762085e-01,2.809309720993041992e+00,5.077983140945434570e-01,3.882293701171875000e-01,5.220996856689453125e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.548209339380264282e-01,3.942576348781585693e-01,5.350952148437500000e-01,1.084645748138427734e+00,6.009846329689025879e-01,1.578001022338867188e+00,1.376983046531677246e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.349477052688598633e-01,1.562745124101638794e-01,3.100543841719627380e-02,6.671407222747802734e-01,2.863273918628692627e-01,1.379980564117431641e+00,5.367397069931030273e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.023041427135467529e-01,4.788097143173217773e-01,3.652101755142211914e-01,1.543384671211242676e+00,2.092130661010742188e+00,2.727931737899780273e+00,1.094948410987854004e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.820794939994812012e-01,7.818384468555450439e-02,2.200764268636703491e-01,4.005613625049591064e-01,5.696327090263366699e-01,2.260489463806152344e+00,7.221821546554565430e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.832022547721862793e-01,5.622602701187133789e-01,3.294555544853210449e-01,4.327301681041717529e-01,5.772308707237243652e-01,1.696182847023010254e+00,2.516322374343872070e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9.432991147041320801e-01,4.311875402927398682e-01,2.645945250988006592e-01,7.436476349830627441e-01,1.069028377532958984e+00,1.027109980583190918e+00,2.626101016998291016e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.980088800191879272e-01,4.408918693661689758e-02,2.298354953527450562e-01,1.277782320976257324e-01,2.555848360061645508e-01,4.160030186176300049e-01,1.230798244476318359e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.489066481590270996e-01,4.900057911872863770e-01,2.152798622846603394e-01,9.691854715347290039e-01,7.059656381607055664e-01,2.320241630077362061e-01,2.825141668319702148e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.856244444847106934e-01,2.394103556871414185e-01,1.783464550971984863e-01,3.413743674755096436e-01,5.617774724960327148e-01,5.334128141403198242e-01,7.972364425659179688e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.292203426361083984e-01,2.821658849716186523e-01,3.902776241302490234e-01,2.821680307388305664e-01,1.384850591421127319e-01,4.911846220493316650e-01,1.191280961036682129e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.824122965335845947e-01,2.389370054006576538e-01,1.363887190818786621e-01,3.129723966121673584e-01,4.676020443439483643e-01,1.782483577728271484e+00,4.451083183288574219e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.326859682798385620e-01,1.482076495885848999e-01,2.325454652309417725e-01,2.382502108812332153e-01,5.715396404266357422e-01,6.043046116828918457e-01,2.874481379985809326e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.509386837482452393e-01,6.213486939668655396e-02,2.137587666511535645e-01,7.516074776649475098e-01,5.753519535064697266e-01,1.427760481834411621e+00,3.057705640792846680e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.973499238491058350e-01,4.171670675277709961e-01,1.903330236673355103e-01,1.348101973533630371e+00,7.124934792518615723e-01,1.102074503898620605e+00,2.140443563461303711e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.858943253755569458e-01,5.944664403796195984e-02,1.151156872510910034e-01,4.583026468753814697e-01,5.093431472778320312e-01,3.657921552658081055e-01,1.598581552505493164e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.667069733142852783e-01,9.700688719749450684e-02,4.161026701331138611e-02,1.175961196422576904e-01,1.543302088975906372e-01,1.564678788185119629e+00,2.534275531768798828e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.228886008262634277e-01,5.139456391334533691e-01,2.391824573278427124e-01,6.182305216789245605e-01,3.633582293987274170e-01,2.148218870162963867e+00,8.951624631881713867e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.482247263193130493e-01,1.931744068861007690e-01,1.075239554047584534e-01,3.398088812828063965e-01,3.635366559028625488e-01,4.508593678474426270e-01,2.074882030487060547e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.579306542873382568e-01,6.922872662544250488e-01,8.901232481002807617e-01,1.410989284515380859e+00,1.000093340873718262e+00,2.310918807983398438e+00,4.342680454254150391e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.672345399856567383e-01,5.342891216278076172e-01,6.035279035568237305e-01,1.449737429618835449e+00,1.923929810523986816e+00,1.637445211410522461e+00,3.090499401092529297e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.816331297159194946e-01,2.952638566493988037e-01,1.272500306367874146e-01,3.735281825065612793e-01,2.027238458395004272e-01,1.480008840560913086e+00,8.470211029052734375e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.376259416341781616e-01,3.249622583389282227e-01,6.004495620727539062e-01,1.275855064392089844e+00,2.007371664047241211e+00,1.540808379650115967e-01,2.129904031753540039e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.811772763729095459e-01,2.856957018375396729e-01,1.741410046815872192e-01,4.190922975540161133e-01,9.661087989807128906e-01,6.656383275985717773e-01,2.337109804153442383e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.223599195480346680e-02,1.847427189350128174e-01,2.431145161390304565e-01,2.376551330089569092e-01,5.222195386886596680e-01,2.646233558654785156e+00,2.467094421386718750e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.367601841688156128e-01,1.156333237886428833e-01,2.049234509468078613e-01,4.736006855964660645e-01,7.355640530586242676e-01,3.330640494823455811e-01,1.206059932708740234e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.439558148384094238e-01,2.643064558506011963e-01,2.916412949562072754e-01,6.553220748901367188e-01,1.694786190986633301e+00,2.594107151031494141e+00,1.905115365982055664e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.774048060178756714e-01,6.168501973152160645e-01,3.293923139572143555e-01,1.297911047935485840e+00,5.618832111358642578e-01,3.822294175624847412e-01,1.804750442504882812e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.976186811923980713e-01,1.425583809614181519e-01,3.560109138488769531e-01,4.430552124977111816e-01,1.944550573825836182e-01,1.310534596443176270e+00,5.281551480293273926e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.517505645751953125e+00,2.226953357458114624e-01,3.475306928157806396e-01,2.105554819107055664e+00,1.801972746849060059e+00,1.441105008125305176e+00,1.957502841949462891e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.083310097455978394e-01,8.236454129219055176e-01,2.584724128246307373e-01,1.867954730987548828e+00,1.189309597015380859e+00,1.213294386863708496e+00,1.497883796691894531e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.343803167343139648e-01,8.882728964090347290e-02,4.271714389324188232e-01,1.169833779335021973e+00,1.628973484039306641e+00,1.851477861404418945e+00,6.326174736022949219e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.467246890068054199e-01,4.534727931022644043e-01,1.655277609825134277e-01,5.209223628044128418e-01,1.119618892669677734e+00,6.960510015487670898e-01,1.471544027328491211e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.035821080207824707e-01,3.972896933555603027e-01,1.001821041107177734e+00,2.541107416152954102e+00,2.528743743896484375e+00,3.113203525543212891e+00,9.094182848930358887e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.514808535575866699e+00,1.730647444725036621e+00,8.805211186408996582e-01,4.861339569091796875e+00,2.458264827728271484e+00,1.440866351127624512e+00,7.807257771492004395e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.720556735992431641e-01,7.992607951164245605e-01,1.470094561576843262e+00,7.627836465835571289e-01,3.223037242889404297e+00,2.656393527984619141e+00,1.168433308601379395e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.967086791992187500e+00,1.581472039222717285e+00,1.944900393486022949e+00,1.486795902252197266e+00,8.222852349281311035e-01,1.940756440162658691e+00,2.583863019943237305e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9.373795390129089355e-01,4.050850868225097656e-01,9.121680855751037598e-01,2.151926308870315552e-01,1.280499219894409180e+00,1.461230516433715820e+00,2.775041580200195312e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.757032394409179688e+00,5.411434173583984375e+00,7.992883920669555664e-01,6.129904747009277344e+00,1.079475498199462891e+01,3.313293838500976562e+01,2.316348266601562500e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.384033501148223877e-01,1.263756901025772095e-01,5.822029709815979004e-01,8.428506851196289062e-01,6.888753175735473633e-01,2.742557048797607422e+00,2.226830482482910156e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.575561523437500000e+00,5.339758396148681641e+00,7.253958582878112793e-01,7.524897575378417969e+00,1.020562458038330078e+01,3.563703918457031250e+01,2.217326354980468750e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.506862521171569824e-01,5.243135094642639160e-01,4.660017043352127075e-02,1.964529037475585938e+00,9.208892583847045898e-01,2.483957290649414062e+00,3.833368778228759766e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.494929313659667969e+00,3.294802904129028320e-01,3.550887107849121094e-01,1.203238606452941895e+00,1.056187391281127930e+00,3.198992013931274414e+00,1.886736989021301270e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.315584719181060791e-01,2.444030940532684326e-01,4.992497563362121582e-01,2.313649803400039673e-01,5.150284171104431152e-01,9.081571549177169800e-02,4.438849687576293945e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.716096043586730957e-01,2.233008146286010742e-01,8.728635311126708984e-02,5.478067398071289062e-01,8.267170190811157227e-01,1.548523306846618652e+00,2.068652153015136719e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
