total_latency_ms
8.081912994384765625e+00
4.237890243530273438e+00
4.216194152832031250e+00
4.317998886108398438e+00
5.092859268188476562e+00
3.632068634033203125e+00
4.601001739501953125e+00
6.119966506958007812e+00
4.328966140747070312e+00
6.407260894775390625e+00
5.789041519165039062e+00
5.720138549804687500e+00
5.279064178466796875e+00
5.321025848388671875e+00
5.319833755493164062e+00
7.308959960937500000e+00
5.774974822998046875e+00
5.766868591308593750e+00
5.603075027465820312e+00
5.601167678833007812e+00
6.352901458740234375e+00
6.582021713256835938e+00
5.180835723876953125e+00
6.425142288208007812e+00
6.266117095947265625e+00
7.302761077880859375e+00
6.223201751708984375e+00
7.245063781738281250e+00
7.397890090942382812e+00
8.190870285034179688e+00
6.344318389892578125e+00
6.947994232177734375e+00
7.325887680053710938e+00
7.492065429687500000e+00
6.279945373535156250e+00
7.184982299804687500e+00
7.077932357788085938e+00
7.321834564208984375e+00
6.486892700195312500e+00
7.921934127807617188e+00
7.749080657958984375e+00
7.765054702758789062e+00
7.259845733642578125e+00
8.054971694946289062e+00
7.560253143310546875e+00
8.791923522949218750e+00
8.861064910888671875e+00
7.480144500732421875e+00
7.760763168334960938e+00
8.700132369995117188e+00
8.216142654418945312e+00
9.142875671386718750e+00
8.308887481689453125e+00
9.078979492187500000e+00
8.831024169921875000e+00
8.753776550292968750e+00
8.538722991943359375e+00
1.015996932983398438e+01
1.032805442810058594e+01
9.155988693237304688e+00
9.015083312988281250e+00
9.732007980346679688e+00
1.008820533752441406e+01
9.811878204345703125e+00
8.814096450805664062e+00
9.922027587890625000e+00
1.012611389160156250e+01
9.340286254882812500e+00
9.470224380493164062e+00
1.089811325073242188e+01
1.025891304016113281e+01
9.232759475708007812e+00
1.055288314819335938e+01
1.069307327270507812e+01
1.005411148071289062e+01
1.053118705749511719e+01
1.054430007934570312e+01
1.046514511108398438e+01
1.052069664001464844e+01
1.036977767944335938e+01
1.159501075744628906e+01
1.180100440979003906e+01
1.083898544311523438e+01
1.062774658203125000e+01
1.193809509277343750e+01
1.257491111755371094e+01
1.218795776367187500e+01
1.223802566528320312e+01
1.174402236938476562e+01
1.079392433166503906e+01
1.108503341674804688e+01
1.220607757568359375e+01
