t_sec,loop_dt_ms,inst_fps
2.148034095764160156e+00,3.303885650634765625e+01,3.026739120483398438e+01
2.181931018829345703e+00,3.389692306518554688e+01,2.950120353698730469e+01
2.212815284729003906e+00,3.088426589965820312e+01,3.237894821166992188e+01
2.247278213500976562e+00,3.446292877197265625e+01,2.901668739318847656e+01
2.280771255493164062e+00,3.349304199218750000e+01,2.985694694519042969e+01
2.314054250717163086e+00,3.328299713134765625e+01,3.004537200927734375e+01
2.346929311752319336e+00,3.287506103515625000e+01,3.041819381713867188e+01
2.382958173751831055e+00,3.602886199951171875e+01,2.775552558898925781e+01
2.414139270782470703e+00,3.118109703063964844e+01,3.207071304321289062e+01
2.446791172027587891e+00,3.265190124511718750e+01,3.062608718872070312e+01
2.481705427169799805e+00,3.491425323486328125e+01,2.864159774780273438e+01
2.515493154525756836e+00,3.378772735595703125e+01,2.959654426574707031e+01
2.547388315200805664e+00,3.189516067504882812e+01,3.135271835327148438e+01
2.582638263702392578e+00,3.524994659423828125e+01,2.836883735656738281e+01
2.625385999679565430e+00,4.274773406982421875e+01,2.339305305480957031e+01
2.648145198822021484e+00,2.275919914245605469e+01,4.393827819824218750e+01
2.681351184844970703e+00,3.320598602294921875e+01,3.011505126953125000e+01
2.715884208679199219e+00,3.453302383422851562e+01,2.895778846740722656e+01
2.749364376068115234e+00,3.348016738891601562e+01,2.986842918395996094e+01
2.783432245254516602e+00,3.406787109375000000e+01,2.935317039489746094e+01
2.815904140472412109e+00,3.247189331054687500e+01,3.079586410522460938e+01
2.848173141479492188e+00,3.226900100708007812e+01,3.098949432373046875e+01
2.882580995559692383e+00,3.440785217285156250e+01,2.906313323974609375e+01
2.917742252349853516e+00,3.516125488281250000e+01,2.844039535522460938e+01
2.950027227401733398e+00,3.228497314453125000e+01,3.097416305541992188e+01
2.984135389328002930e+00,3.410816192626953125e+01,2.931849479675292969e+01
3.016466379165649414e+00,3.233098983764648438e+01,3.093007659912109375e+01
3.048719167709350586e+00,3.225278854370117188e+01,3.100507164001464844e+01
3.081969261169433594e+00,3.325009155273437500e+01,3.007510566711425781e+01
3.118212223052978516e+00,3.624296188354492188e+01,2.759156417846679688e+01
3.150146245956420898e+00,3.193402290344238281e+01,3.131456375122070312e+01
3.184741258621215820e+00,3.459501266479492188e+01,2.890590095520019531e+01
3.217531204223632812e+00,3.278994750976562500e+01,3.049715232849121094e+01
3.250468254089355469e+00,3.293704986572265625e+01,3.036094665527343750e+01
3.281585216522216797e+00,3.111696243286132812e+01,3.213681411743164062e+01
3.318813323974609375e+00,3.722810745239257812e+01,2.686142539978027344e+01
3.351671218872070312e+00,3.285789489746093750e+01,3.043408584594726562e+01
3.385621070861816406e+00,3.394985198974609375e+01,2.945520973205566406e+01
3.417841196060180664e+00,3.222012329101562500e+01,3.103650474548339844e+01
3.450818061828613281e+00,3.297686767578125000e+01,3.032428741455078125e+01
3.484234094619750977e+00,3.341603088378906250e+01,2.992575645446777344e+01
3.519022226333618164e+00,3.478813171386718750e+01,2.874543571472167969e+01
3.551473140716552734e+00,3.245091247558593750e+01,3.081577491760253906e+01
3.586900234222412109e+00,3.542709350585937500e+01,2.822698402404785156e+01
3.617240190505981445e+00,3.033995628356933594e+01,3.295983505249023438e+01
3.651438236236572266e+00,3.419804382324218750e+01,2.924143791198730469e+01
3.685909032821655273e+00,3.447079467773437500e+01,2.901006507873535156e+01
3.720354080200195312e+00,3.444504547119140625e+01,2.903175163269042969e+01
3.751789093017578125e+00,3.143501281738281250e+01,3.181166267395019531e+01
3.788184165954589844e+00,3.639507293701171875e+01,2.747624588012695312e+01
3.818423032760620117e+00,3.023886680603027344e+01,3.307002258300781250e+01
3.852057218551635742e+00,3.363418579101562500e+01,2.973165512084960938e+01
3.885470390319824219e+00,3.341316986083984375e+01,2.992831802368164062e+01
3.920797348022460938e+00,3.532695770263671875e+01,2.830699539184570312e+01
3.953235387802124023e+00,3.243804168701171875e+01,3.082800102233886719e+01
3.989092111587524414e+00,3.585672378540039062e+01,2.788877296447753906e+01
4.019124984741210938e+00,3.003287315368652344e+01,3.329684829711914062e+01
4.051477432250976562e+00,3.235221099853515625e+01,3.090978813171386719e+01
4.085982322692871094e+00,3.450512695312500000e+01,2.898120117187500000e+01
4.121597290039062500e+00,3.561496734619140625e+01,2.807808303833007812e+01
4.152166366577148438e+00,3.056907653808593750e+01,3.271279525756835938e+01
4.189800262451171875e+00,3.763389587402343750e+01,2.657179069519042969e+01
4.220333099365234375e+00,3.053283691406250000e+01,3.275162506103515625e+01
4.253780364990234375e+00,3.344726562500000000e+01,2.989780998229980469e+01
4.286799430847167969e+00,3.301882934570312500e+01,3.028574943542480469e+01
4.323134422302246094e+00,3.633522796630859375e+01,2.752150154113769531e+01
4.353299140930175781e+00,3.016495704650878906e+01,3.315105056762695312e+01
4.388514041900634766e+00,3.521466064453125000e+01,2.839726448059082031e+01
4.422255516052246094e+00,3.374123382568359375e+01,2.963732719421386719e+01
4.454787254333496094e+00,3.253197479248046875e+01,3.073898887634277344e+01
4.487228393554687500e+00,3.244090270996093750e+01,3.082528305053710938e+01
4.523547172546386719e+00,3.631901550292968750e+01,2.753378677368164062e+01
4.555113792419433594e+00,3.156685829162597656e+01,3.167879486083984375e+01
4.589492797851562500e+00,3.437900543212890625e+01,2.908752059936523438e+01
4.621485233306884766e+00,3.199219703674316406e+01,3.125762176513671875e+01
4.654479980468750000e+00,3.299498748779296875e+01,3.030763435363769531e+01
4.687590599060058594e+00,3.311014175415039062e+01,3.020222663879394531e+01
4.723232269287109375e+00,3.564167022705078125e+01,2.805704689025878906e+01
4.755073070526123047e+00,3.184103965759277344e+01,3.140600967407226562e+01
4.791339874267578125e+00,3.626704406738281250e+01,2.757324218750000000e+01
4.823359012603759766e+00,3.201889801025390625e+01,3.123155593872070312e+01
4.854625225067138672e+00,3.126621246337890625e+01,3.198340797424316406e+01
4.889469146728515625e+00,3.484416198730468750e+01,2.869921302795410156e+01
4.924494266510009766e+00,3.502487945556640625e+01,2.855113410949707031e+01
4.956486225128173828e+00,3.199195861816406250e+01,3.125785446166992188e+01
4.993567466735839844e+00,3.708100128173828125e+01,2.696798896789550781e+01
5.024997234344482422e+00,3.143000602722167969e+01,3.181672859191894531e+01
5.056235313415527344e+00,3.123784065246582031e+01,3.201245498657226562e+01
5.089513301849365234e+00,3.327822875976562500e+01,3.004967689514160156e+01
5.125747203826904297e+00,3.623390197753906250e+01,2.759846305847167969e+01
5.156497001647949219e+00,3.075003623962402344e+01,3.252028656005859375e+01
5.191738128662109375e+00,3.524089050292968750e+01,2.837612724304199219e+01
5.224613189697265625e+00,3.287506103515625000e+01,3.041819381713867188e+01
5.256405830383300781e+00,3.179287910461425781e+01,3.145358467102050781e+01
5.291089057922363281e+00,3.468322753906250000e+01,2.883238029479980469e+01
5.325279235839843750e+00,3.418994140625000000e+01,2.924836921691894531e+01
5.358004570007324219e+00,3.272509765625000000e+01,3.055758666992187500e+01
5.393643379211425781e+00,3.563880920410156250e+01,2.805929946899414062e+01
5.423240184783935547e+00,2.959704399108886719e+01,3.378715896606445312e+01
5.458873271942138672e+00,3.563308715820312500e+01,2.806380462646484375e+01
5.490874290466308594e+00,3.200101852416992188e+01,3.124900627136230469e+01
5.526017189025878906e+00,3.514289855957031250e+01,2.845525169372558594e+01
5.558440208435058594e+00,3.242301940917968750e+01,3.084228515625000000e+01
5.593342304229736328e+00,3.490209579467773438e+01,2.865157508850097656e+01
5.623818397521972656e+00,3.047585487365722656e+01,3.281286239624023438e+01
5.659145355224609375e+00,3.532719421386718750e+01,2.830680465698242188e+01
5.692811012268066406e+00,3.366565704345703125e+01,2.970386123657226562e+01
5.764987945556640625e+00,7.217716979980468750e+01,1.385479640960693359e+01
5.797702312469482422e+00,3.271412658691406250e+01,3.056783485412597656e+01
5.826237201690673828e+00,2.853488922119140625e+01,3.504481887817382812e+01
5.859051227569580078e+00,3.281402587890625000e+01,3.047477340698242188e+01
5.893907546997070312e+00,3.485607910156250000e+01,2.868939971923828125e+01
5.926974296569824219e+00,3.306698608398437500e+01,3.024164390563964844e+01
5.960323333740234375e+00,3.334880065917968750e+01,2.998608589172363281e+01
5.995457172393798828e+00,3.513407897949218750e+01,2.846239471435546875e+01
6.028335094451904297e+00,3.287792205810546875e+01,3.041554832458496094e+01
6.060567855834960938e+00,3.223300170898437500e+01,3.102410316467285156e+01
6.093549251556396484e+00,3.298115539550781250e+01,3.032034492492675781e+01
6.129320144653320312e+00,3.577113342285156250e+01,2.795550155639648438e+01
6.161773204803466797e+00,3.245281982421875000e+01,3.081396293640136719e+01
6.195949077606201172e+00,3.417587280273437500e+01,2.926040840148925781e+01
6.227007865905761719e+00,3.105902671813964844e+01,3.219675827026367188e+01
6.261513233184814453e+00,3.450512695312500000e+01,2.898120117187500000e+01
6.294229030609130859e+00,3.271579742431640625e+01,3.056627273559570312e+01
6.329742431640625000e+00,3.551316070556640625e+01,2.815857505798339844e+01
6.362743377685546875e+00,3.300094604492187500e+01,3.030216217041015625e+01
6.396941184997558594e+00,3.419804382324218750e+01,2.924143791198730469e+01
6.426115989685058594e+00,2.917504310607910156e+01,3.427587127685546875e+01
6.460502147674560547e+00,3.438591766357421875e+01,2.908167266845703125e+01
6.493391990661621094e+00,3.289008331298828125e+01,3.040430068969726562e+01
6.528226852416992188e+00,3.483486175537109375e+01,2.870687484741210938e+01
6.562444210052490234e+00,3.421711730957031250e+01,2.922513961791992188e+01
6.596370220184326172e+00,3.392601013183593750e+01,2.947591018676757812e+01
6.628584384918212891e+00,3.221416473388671875e+01,3.104224586486816406e+01
6.661461830139160156e+00,3.287768554687500000e+01,3.041576576232910156e+01
6.694369316101074219e+00,3.290700912475585938e+01,3.038866233825683594e+01
6.731230258941650391e+00,3.686118316650390625e+01,2.712880897521972656e+01
6.762896537780761719e+00,3.166604042053222656e+01,3.157957267761230469e+01
6.797797203063964844e+00,3.490090179443359375e+01,2.865255546569824219e+01
6.829237937927246094e+00,3.144097328186035156e+01,3.180563163757324219e+01
6.861497879028320312e+00,3.225994110107421875e+01,3.099819755554199219e+01
6.895932197570800781e+00,3.443408203125000000e+01,2.904099464416503906e+01
6.933035850524902344e+00,3.710388946533203125e+01,2.695135307312011719e+01
6.963946342468261719e+00,3.091001510620117188e+01,3.235197448730468750e+01
6.998942375183105469e+00,3.499626922607421875e+01,2.857447433471679688e+01
7.029092311859130859e+00,3.014993667602539062e+01,3.316756439208984375e+01
7.063629150390625000e+00,3.453683853149414062e+01,2.895458984375000000e+01
7.097206115722656250e+00,3.357696533203125000e+01,2.978232192993164062e+01
7.131443023681640625e+00,3.423714447021484375e+01,2.920804405212402344e+01
7.164508342742919922e+00,3.306507873535156250e+01,3.024338722229003906e+01
7.198484420776367188e+00,3.397607803344726562e+01,2.943247222900390625e+01
7.230489253997802734e+00,3.200483322143554688e+01,3.124528121948242188e+01
7.263348579406738281e+00,3.285908508300781250e+01,3.043298339843750000e+01
7.296721458435058594e+00,3.337287902832031250e+01,2.996445083618164062e+01
7.331860542297363281e+00,3.513908386230468750e+01,2.845833969116210938e+01
7.364824295043945312e+00,3.296375274658203125e+01,3.033635139465332031e+01
7.400338172912597656e+00,3.551411437988281250e+01,2.815781974792480469e+01
7.430913925170898438e+00,3.057599067687988281e+01,3.270539855957031250e+01
7.463474273681640625e+00,3.256011199951171875e+01,3.071242523193359375e+01
7.499080181121826172e+00,3.560590744018554688e+01,2.808522796630859375e+01
7.532426834106445312e+00,3.334689331054687500e+01,2.998780059814453125e+01
7.563382148742675781e+00,3.095507621765136719e+01,3.230487823486328125e+01
7.599045276641845703e+00,3.566312789916992188e+01,2.804016494750976562e+01
7.630426406860351562e+00,3.138089179992675781e+01,3.186652565002441406e+01
7.665744304656982422e+00,3.531813812255859375e+01,2.831406402587890625e+01
7.697607040405273438e+00,3.186297416687011719e+01,3.138438987731933594e+01
7.733448982238769531e+00,3.584194183349609375e+01,2.790027427673339844e+01
7.766209125518798828e+00,3.275990295410156250e+01,3.052512168884277344e+01
7.801589965820312500e+00,3.538108062744140625e+01,2.826369285583496094e+01
7.865087032318115234e+00,6.349682617187500000e+01,1.574881839752197266e+01
7.899303436279296875e+00,3.421616363525390625e+01,2.922595405578613281e+01
7.934219360351562500e+00,3.491592407226562500e+01,2.864022636413574219e+01
7.967256069183349609e+00,3.303694915771484375e+01,3.026913833618164062e+01
8.001365661621093750e+00,3.410911560058593750e+01,2.931767654418945312e+01
8.074625015258789062e+00,7.325982666015625000e+01,1.365004634857177734e+01
8.136041641235351562e+00,6.141710281372070312e+01,1.628211021423339844e+01
8.208239555358886719e+00,7.219719696044921875e+01,1.385095310211181641e+01
8.268648147583007812e+00,6.040906906127929688e+01,1.655380630493164062e+01
8.342578887939453125e+00,7.393097686767578125e+01,1.352612972259521484e+01
8.403717994689941406e+00,6.113887023925781250e+01,1.635620689392089844e+01
8.473861694335937500e+00,7.014298248291015625e+01,1.425659370422363281e+01
8.539678573608398438e+00,6.581711578369140625e+01,1.519361591339111328e+01
8.607901573181152344e+00,6.822299957275390625e+01,1.465781307220458984e+01
8.669110298156738281e+00,6.120872497558593750e+01,1.633753967285156250e+01
8.743435859680175781e+00,7.432603454589843750e+01,1.345423603057861328e+01
8.805140495300292969e+00,6.170415878295898438e+01,1.620636367797851562e+01
8.873833656311035156e+00,6.869316101074218750e+01,1.455749034881591797e+01
8.939589500427246094e+00,6.575584411621093750e+01,1.520777416229248047e+01
9.008302688598632812e+00,6.871295166015625000e+01,1.455329704284667969e+01
9.071569442749023438e+00,6.326699066162109375e+01,1.580603122711181641e+01
9.116488456726074219e+00,4.491901397705078125e+01,2.226228713989257812e+01
9.146726608276367188e+00,3.023791313171386719e+01,3.307106399536132812e+01
9.180905342102050781e+00,3.417921066284179688e+01,2.925755119323730469e+01
9.213792800903320312e+00,3.288769531250000000e+01,3.040650939941406250e+01
9.246720314025878906e+00,3.292703628540039062e+01,3.037018013000488281e+01
9.280389785766601562e+00,3.366923522949218750e+01,2.970070457458496094e+01
9.314355850219726562e+00,3.396701812744140625e+01,2.944032287597656250e+01
9.346602439880371094e+00,3.224587249755859375e+01,3.101172065734863281e+01
9.382677078247070312e+00,3.607487487792968750e+01,2.772012329101562500e+01
9.414222717285156250e+00,3.154611587524414062e+01,3.169962310791015625e+01
9.448243141174316406e+00,3.402018737792968750e+01,2.939431190490722656e+01
9.480960845947265625e+00,3.271770477294921875e+01,3.056449127197265625e+01
9.515995025634765625e+00,3.503417968750000000e+01,2.854355430603027344e+01
9.548326492309570312e+00,3.233098983764648438e+01,3.093007659912109375e+01
9.582817077636718750e+00,3.449082183837890625e+01,2.899322128295898438e+01
9.613411903381347656e+00,3.059506416320800781e+01,3.268500900268554688e+01
9.648173332214355469e+00,3.476095199584960938e+01,2.876791191101074219e+01
9.681377410888671875e+00,3.320407867431640625e+01,3.011678123474121094e+01
9.716748237609863281e+00,3.537106323242187500e+01,2.827169799804687500e+01
9.748115539550781250e+00,3.136706352233886719e+01,3.188057518005371094e+01
9.783283233642578125e+00,3.516793060302734375e+01,2.843499755859375000e+01
9.824880599975585938e+00,4.159688949584960938e+01,2.404025840759277344e+01
9.848958969116210938e+00,2.407884597778320312e+01,4.153022766113281250e+01
9.881406784057617188e+00,3.244805145263671875e+01,3.081849098205566406e+01
9.917266845703125000e+00,3.586029815673828125e+01,2.788599205017089844e+01
9.948945999145507812e+00,3.167891502380371094e+01,3.156673812866210938e+01
9.983425140380859375e+00,3.447890472412109375e+01,2.900324058532714844e+01
1.001544570922851562e+01,3.202104568481445312e+01,3.122946166992187500e+01
1.004968357086181641e+01,3.423714447021484375e+01,2.920804405212402344e+01
1.008384227752685547e+01,3.415870666503906250e+01,2.927511215209960938e+01
1.011755561828613281e+01,3.371334075927734375e+01,2.966184806823730469e+01
1.014869880676269531e+01,3.114295005798339844e+01,3.210999679565429688e+01
1.018400955200195312e+01,3.531098175048828125e+01,2.831980133056640625e+01
1.021751403808593750e+01,3.350472259521484375e+01,2.984653854370117188e+01
1.024981212615966797e+01,3.229832458496093750e+01,3.096135902404785156e+01
1.028290557861328125e+01,3.309273529052734375e+01,3.021811294555664062e+01
1.031744098663330078e+01,3.453612518310546875e+01,2.895518875122070312e+01
1.035076904296875000e+01,3.332805633544921875e+01,3.000474929809570312e+01
1.038549709320068359e+01,3.472781372070312500e+01,2.879536247253417969e+01
1.041644477844238281e+01,3.094816207885742188e+01,3.231209564208984375e+01
1.044996643066406250e+01,3.352093505859375000e+01,2.983210372924804688e+01
1.048488712310791016e+01,3.492092895507812500e+01,2.863612174987792969e+01
1.051957321166992188e+01,3.468608856201171875e+01,2.883000183105468750e+01
1.055046463012695312e+01,3.089094161987304688e+01,3.237194824218750000e+01
1.058489418029785156e+01,3.443026733398437500e+01,2.904421234130859375e+01
1.061915969848632812e+01,3.426575469970703125e+01,2.918365669250488281e+01
1.065213203430175781e+01,3.297209930419921875e+01,3.032867240905761719e+01
1.068389320373535156e+01,3.176093101501464844e+01,3.148522377014160156e+01
1.071882057189941406e+01,3.492689132690429688e+01,2.863123321533203125e+01
1.075115966796875000e+01,3.233909606933593750e+01,3.092232322692871094e+01
1.078724384307861328e+01,3.608489227294921875e+01,2.771242904663085938e+01
1.081806755065917969e+01,3.082323074340820312e+01,3.244306182861328125e+01
1.085204410552978516e+01,3.397679138183593750e+01,2.943185424804687500e+01
1.088640403747558594e+01,3.436016845703125000e+01,2.910346603393554688e+01
1.091968345642089844e+01,3.327894210815429688e+01,3.004903221130371094e+01
1.095302581787109375e+01,3.334283828735351562e+01,2.999144744873046875e+01
1.098594665527343750e+01,3.292012023925781250e+01,3.037656021118164062e+01
1.101948642730712891e+01,3.354024887084960938e+01,2.981492424011230469e+01
1.105175590515136719e+01,3.226971435546875000e+01,3.098880767822265625e+01
1.108773899078369141e+01,3.598308563232421875e+01,2.779083442687988281e+01
1.112059307098388672e+01,3.285408020019531250e+01,3.043762016296386719e+01
1.115250396728515625e+01,3.191089630126953125e+01,3.133725738525390625e+01
1.118798255920410156e+01,3.547787475585937500e+01,2.818658065795898438e+01
1.122010326385498047e+01,3.212118148803710938e+01,3.113210487365722656e+01
1.125238323211669922e+01,3.227996826171875000e+01,3.097896385192871094e+01
1.128707695007324219e+01,3.469395446777343750e+01,2.882346534729003906e+01
1.132072734832763672e+01,3.364992141723632812e+01,2.971775054931640625e+01
1.135397529602050781e+01,3.324794769287109375e+01,3.007704353332519531e+01
1.138860607147216797e+01,3.463125228881835938e+01,2.887565231323242188e+01
1.141986465454101562e+01,3.125786781311035156e+01,3.199194526672363281e+01
1.145411586761474609e+01,3.425193023681640625e+01,2.919543457031250000e+01
1.148681259155273438e+01,3.269624710083007812e+01,3.058454895019531250e+01
1.152135467529296875e+01,3.454280090332031250e+01,2.894959259033203125e+01
1.155331134796142578e+01,3.195619583129882812e+01,3.129283523559570312e+01
1.158955764770507812e+01,3.624582290649414062e+01,2.758938598632812500e+01
1.162153625488281250e+01,3.197884559631347656e+01,3.127067184448242188e+01
1.165550136566162109e+01,3.396511077880859375e+01,2.944197654724121094e+01
1.168878746032714844e+01,3.328609466552734375e+01,3.004257583618164062e+01
1.172098064422607422e+01,3.219318389892578125e+01,3.106247520446777344e+01
1.175483989715576172e+01,3.385972976684570312e+01,2.953360748291015625e+01
1.179149627685546875e+01,3.665614318847656250e+01,2.728055763244628906e+01
1.182113075256347656e+01,2.963495254516601562e+01,3.374393844604492188e+01
1.185546207427978516e+01,3.433108520507812500e+01,2.912812042236328125e+01
1.188884544372558594e+01,3.338289260864257812e+01,2.995546340942382812e+01
1.192392444610595703e+01,3.507923889160156250e+01,2.850688934326171875e+01
1.195408916473388672e+01,3.016495704650878906e+01,3.315105056762695312e+01
1.199119853973388672e+01,3.710889816284179688e+01,2.694771385192871094e+01
1.202231502532958984e+01,3.111672401428222656e+01,3.213705825805664062e+01
1.205568695068359375e+01,3.337216186523437500e+01,2.996509552001953125e+01
1.208870601654052734e+01,3.301906585693359375e+01,3.028553199768066406e+01
1.212541770935058594e+01,3.671097564697265625e+01,2.723980903625488281e+01
1.215632343292236328e+01,3.090596199035644531e+01,3.235621643066406250e+01
1.219122314453125000e+01,3.489994812011718750e+01,2.865333747863769531e+01
1.222498035430908203e+01,3.375720977783203125e+01,2.962330055236816406e+01
1.225650501251220703e+01,3.152489662170410156e+01,3.172096061706542969e+01
1.228969764709472656e+01,3.319191741943359375e+01,3.012781715393066406e+01
1.232449913024902344e+01,3.480220031738281250e+01,2.873381614685058594e+01
1.235684585571289062e+01,3.234672546386718750e+01,3.091502952575683594e+01
1.239303112030029297e+01,3.618526458740234375e+01,2.763555908203125000e+01
1.242341423034667969e+01,3.038287162780761719e+01,3.291328048706054688e+01
1.245700454711914062e+01,3.358983993530273438e+01,2.977090644836425781e+01
1.249127769470214844e+01,3.427410125732421875e+01,2.917654991149902344e+01
1.252546596527099609e+01,3.418803405761718750e+01,2.925000000000000000e+01
1.255876636505126953e+01,3.329992294311523438e+01,3.003009986877441406e+01
1.259302806854248047e+01,3.426218032836914062e+01,2.918670082092285156e+01
1.262342453002929688e+01,3.039574623107910156e+01,3.289934158325195312e+01
1.265739631652832031e+01,3.397226333618164062e+01,2.943577766418457031e+01
1.269223785400390625e+01,3.484177398681640625e+01,2.870117950439453125e+01
1.272673320770263672e+01,3.449511718750000000e+01,2.898961067199707031e+01
1.275867843627929688e+01,3.194499015808105469e+01,3.130381393432617188e+01
1.279405784606933594e+01,3.537917327880859375e+01,2.826521682739257812e+01
1.282575130462646484e+01,3.169369697570800781e+01,3.155201530456542969e+01
1.285858631134033203e+01,3.283524322509765625e+01,3.045508193969726562e+01
1.289296913146972656e+01,3.438305664062500000e+01,2.908409309387207031e+01
1.292758941650390625e+01,3.461980819702148438e+01,2.888519668579101562e+01
1.295878791809082031e+01,3.119897842407226562e+01,3.205233001708984375e+01
1.299487113952636719e+01,3.608298492431640625e+01,2.771389389038085938e+01
1.302632045745849609e+01,3.144907951354980469e+01,3.179743385314941406e+01
1.305749034881591797e+01,3.117012977600097656e+01,3.208199691772460938e+01
1.309354019165039062e+01,3.604984283447265625e+01,2.773937225341796875e+01
1.312807750701904297e+01,3.453707885742187500e+01,2.895438766479492188e+01
1.315985393524169922e+01,3.177690505981445312e+01,3.146939659118652344e+01
1.319183921813964844e+01,3.198504447937011719e+01,3.126461219787597656e+01
1.322580051422119141e+01,3.396105957031250000e+01,2.944548797607421875e+01
1.325584125518798828e+01,3.004074096679687500e+01,3.328812789916992188e+01
1.329484844207763672e+01,3.900718688964843750e+01,2.563630104064941406e+01
1.332727909088134766e+01,3.243088531494140625e+01,3.083480453491210938e+01
1.335923576354980469e+01,3.195619583129882812e+01,3.129283523559570312e+01
1.339642524719238281e+01,3.718996047973632812e+01,2.688897705078125000e+01
1.342594814300537109e+01,2.952313423156738281e+01,3.387174224853515625e+01
1.349256324768066406e+01,6.661486816406250000e+01,1.501166343688964844e+01
1.352958869934082031e+01,3.702497482299804688e+01,2.700879669189453125e+01
1.356092262268066406e+01,3.133392333984375000e+01,3.191429328918457031e+01
1.359722709655761719e+01,3.630495071411132812e+01,2.754445266723632812e+01
