yolo_inference_ms
1.563641967773437500e+02
4.524207305908203125e+01
4.615092468261718750e+01
4.615092468261718750e+01
3.677201080322265625e+01
3.677201080322265625e+01
3.677201080322265625e+01
6.457686614990234375e+01
4.611038970947265625e+01
4.611038970947265625e+01
4.721427154541015625e+01
5.328989028930664062e+01
5.328989028930664062e+01
4.862594604492187500e+01
4.446196746826171875e+01
4.330802154541015625e+01
4.330802154541015625e+01
4.839778137207031250e+01
4.566192626953125000e+01
4.566192626953125000e+01
4.817890930175781250e+01
4.996395111083984375e+01
4.996395111083984375e+01
5.718088150024414062e+01
5.718088150024414062e+01
7.086491394042968750e+01
4.789805603027343750e+01
4.789805603027343750e+01
4.350209045410156250e+01
4.233694076538085938e+01
4.245400238037109375e+01
4.258203506469726562e+01
4.258203506469726562e+01
4.551911163330078125e+01
4.134416580200195312e+01
4.274892807006835938e+01
4.274892807006835938e+01
4.261612701416015625e+01
4.372024536132812500e+01
4.202604293823242188e+01
4.199075698852539062e+01
4.199075698852539062e+01
4.489278793334960938e+01
4.373192596435546875e+01
4.381799697875976562e+01
4.381799697875976562e+01
4.522991180419921875e+01
4.392600250244140625e+01
4.174590301513671875e+01
4.174590301513671875e+01
4.407286834716796875e+01
4.291701507568359375e+01
4.370307922363281250e+01
4.370307922363281250e+01
4.654526519775390625e+01
4.382610321044921875e+01
4.552888870239257812e+01
4.552888870239257812e+01
4.575991821289062500e+01
4.521488952636718750e+01
4.232811737060546875e+01
4.232811737060546875e+01
4.680705261230468750e+01
4.454398345947265625e+01
4.427600097656250000e+01
4.427600097656250000e+01
4.642200469970703125e+01
4.546714019775390625e+01
4.562997817993164062e+01
4.562997817993164062e+01
4.417705535888671875e+01
4.439091491699218750e+01
4.439091491699218750e+01
4.767370223999023438e+01
4.415082931518554688e+01
4.472112655639648438e+01
4.472112655639648438e+01
4.687786102294921875e+01
4.474782943725585938e+01
4.484104919433593750e+01
4.484104919433593750e+01
4.931688308715820312e+01
4.403305053710937500e+01
4.403305053710937500e+01
4.920601654052734375e+01
4.682803344726562500e+01
4.930472564697265625e+01
4.930472564697265625e+01
4.864096832275390625e+01
4.748106002807617188e+01
4.748106002807617188e+01
4.718804168701171875e+01
4.495310974121093750e+01
4.495310974121093750e+01
5.013227462768554688e+01
4.848003387451171875e+01
4.667186737060546875e+01
4.667186737060546875e+01
4.837608337402343750e+01
4.718327331542968750e+01
4.718327331542968750e+01
4.900813293457031250e+01
4.581117630004882812e+01
4.581117630004882812e+01
4.800891876220703125e+01
4.721427154541015625e+01
5.123925018310546875e+01
5.123925018310546875e+01
4.825377655029296875e+01
4.852104187011718750e+01
4.852104187011718750e+01
4.816627502441406250e+01
4.811310577392578125e+01
4.811310577392578125e+01
4.872298431396484375e+01
4.614782333374023438e+01
4.815506744384765625e+01
4.815506744384765625e+01
4.690098571777343750e+01
5.143690109252929688e+01
5.143690109252929688e+01
4.739689636230468750e+01
5.161094665527343750e+01
5.161094665527343750e+01
4.889202117919921875e+01
4.982423782348632812e+01
4.982423782348632812e+01
4.851293563842773438e+01
5.040192413330078125e+01
5.040192413330078125e+01
4.974627685546875000e+01
5.219411849975585938e+01
5.219411849975585938e+01
4.841804504394531250e+01
5.331420898437500000e+01
5.331420898437500000e+01
4.766487884521484375e+01
5.055832672119140625e+01
5.055832672119140625e+01
5.061483383178710938e+01
5.126023101806640625e+01
5.126023101806640625e+01
4.844188690185546875e+01
4.844188690185546875e+01
5.561184692382812500e+01
4.915499877929687500e+01
5.010581207275390625e+01
5.010581207275390625e+01
4.915904998779296875e+01
4.915904998779296875e+01
5.286812591552734375e+01
4.868316650390625000e+01
4.868316650390625000e+01
5.169010162353515625e+01
5.120110321044921875e+01
5.120110321044921875e+01
5.433225631713867188e+01
5.128622055053710938e+01
5.128622055053710938e+01
4.997491836547851562e+01
5.452013015747070312e+01
5.452013015747070312e+01
5.277299880981445312e+01
5.114698410034179688e+01
5.114698410034179688e+01
8.811903381347656250e+01
8.811903381347656250e+01
5.874275970458984375e+01
5.342483520507812500e+01
5.342483520507812500e+01
5.444979858398437500e+01
5.444979858398437500e+01
5.704617309570312500e+01
5.704617309570312500e+01
5.907821655273437500e+01
5.117368698120117188e+01
5.117368698120117188e+01
5.509710311889648438e+01
5.307006835937500000e+01
5.307006835937500000e+01
5.105090332031250000e+01
5.438899993896484375e+01
5.438899993896484375e+01
5.746006774902343750e+01
5.746006774902343750e+01
5.423879623413085938e+01
5.423879623413085938e+01
5.654216003417968750e+01
5.529284667968750000e+01
5.529284667968750000e+01
5.503416061401367188e+01
5.503416061401367188e+01
5.618810653686523438e+01
5.090713500976562500e+01
5.090713500976562500e+01
5.296897888183593750e+01
5.589604187011718750e+01
5.589604187011718750e+01
5.089092254638671875e+01
5.955195617675781250e+01
5.955195617675781250e+01
5.660987091064453125e+01
5.660987091064453125e+01
5.311894226074218750e+01
5.311894226074218750e+01
5.490279388427734375e+01
5.528903198242187500e+01
5.528903198242187500e+01
5.533599853515625000e+01
5.582714080810546875e+01
5.582714080810546875e+01
5.514192581176757812e+01
5.514192581176757812e+01
5.263161468505859375e+01
5.670666503906250000e+01
5.670666503906250000e+01
5.420803833007812500e+01
