postprocess_ms
1.725912094116210938e+00
8.242130279541015625e-01
1.075267791748046875e+00
7.789134979248046875e-01
1.652002334594726562e+00
1.425743103027343750e+00
1.183986663818359375e+00
1.144170761108398438e+00
1.811981201171875000e+00
1.231908798217773438e+00
1.171112060546875000e+00
1.332044601440429688e+00
1.072168350219726562e+00
1.382112503051757812e+00
1.087188720703125000e+00
1.334905624389648438e+00
1.301050186157226562e+00
1.080989837646484375e+00
1.038074493408203125e+00
1.054286956787109375e+00
1.066923141479492188e+00
1.173019409179687500e+00
1.281023025512695312e+00
1.214027404785156250e+00
1.057624816894531250e+00
1.074075698852539062e+00
1.138210296630859375e+00
1.269817352294921875e+00
1.360177993774414062e+00
1.097917556762695312e+00
1.106977462768554688e+00
1.045942306518554688e+00
1.235008239746093750e+00
1.088142395019531250e+00
1.038074493408203125e+00
1.136064529418945312e+00
1.116991043090820312e+00
1.115798950195312500e+00
9.028911590576171875e-01
1.130104064941406250e+00
1.014709472656250000e+00
9.930133819580078125e-01
9.570121765136718750e-01
1.265048980712890625e+00
9.651184082031250000e-01
1.153707504272460938e+00
1.231908798217773438e+00
1.065969467163085938e+00
1.021862030029296875e+00
9.920597076416015625e-01
1.250028610229492188e+00
7.498264312744140625e-01
9.992122650146484375e-01
1.002073287963867188e+00
1.057147979736328125e+00
1.100063323974609375e+00
9.441375732421875000e-01
1.089096069335937500e+00
1.039028167724609375e+00
1.038074493408203125e+00
1.031875610351562500e+00
1.178026199340820312e+00
1.173973083496093750e+00
1.197099685668945312e+00
1.096963882446289062e+00
1.208782196044921875e+00
1.118183135986328125e+00
1.038074493408203125e+00
1.149177551269531250e+00
1.075983047485351562e+00
1.138925552368164062e+00
1.192808151245117188e+00
1.110076904296875000e+00
1.082181930541992188e+00
1.152038574218750000e+00
1.036167144775390625e+00
1.037120819091796875e+00
9.860992431640625000e-01
1.208066940307617188e+00
1.072168350219726562e+00
1.073122024536132812e+00
1.108884811401367188e+00
9.579658508300781250e-01
1.019716262817382812e+00
1.074314117431640625e+00
6.198883056640625000e-01
1.221656799316406250e+00
6.330013275146484375e-01
6.418228149414062500e-01
5.996227264404296875e-01
7.491111755371093750e-01
1.052141189575195312e+00
6.768703460693359375e-01
8.351802825927734375e-01
5.707740783691406250e-01
5.259513854980468750e-01
7.309913635253906250e-01
6.389617919921875000e-01
5.881786346435546875e-01
6.639957427978515625e-01
6.790161132812500000e-01
5.922317504882812500e-01
6.027221679687500000e-01
6.010532379150390625e-01
1.322031021118164062e+00
6.170272827148437500e-01
6.363391876220703125e-01
1.078128814697265625e+00
1.169919967651367188e+00
1.040220260620117188e+00
1.168966293334960938e+00
9.608268737792968750e-01
1.006126403808593750e+00
1.013040542602539062e+00
4.971027374267578125e-01
6.642341613769531250e-01
5.948543548583984375e-01
1.343965530395507812e+00
9.908676147460937500e-01
9.560585021972656250e-01
1.097917556762695312e+00
1.167297363281250000e+00
1.239061355590820312e+00
1.183986663818359375e+00
1.130104064941406250e+00
1.145124435424804688e+00
1.041173934936523438e+00
1.106023788452148438e+00
1.065015792846679688e+00
9.417533874511718750e-01
1.196861267089843750e+00
1.111984252929687500e+00
1.097202301025390625e+00
1.197099685668945312e+00
7.898807525634765625e-01
5.927085876464843750e-01
5.860328674316406250e-01
1.006126403808593750e+00
9.489059448242187500e-01
1.063108444213867188e+00
1.231193542480468750e+00
9.632110595703125000e-01
9.958744049072265625e-01
1.259088516235351562e+00
1.102924346923828125e+00
1.310110092163085938e+00
1.211166381835937500e+00
9.160041809082031250e-01
1.145839691162109375e+00
1.207828521728515625e+00
9.860992431640625000e-01
1.246213912963867188e+00
1.032829284667968750e+00
1.157999038696289062e+00
1.131057739257812500e+00
1.091718673706054688e+00
9.772777557373046875e-01
1.177787780761718750e+00
1.268386840820312500e+00
1.167058944702148438e+00
1.109123229980468750e+00
1.153707504272460938e+00
1.015663146972656250e+00
9.088516235351562500e-01
1.156091690063476562e+00
1.209259033203125000e+00
1.091957092285156250e+00
1.254796981811523438e+00
1.264333724975585938e+00
1.115322113037109375e+00
1.089096069335937500e+00
1.134157180786132812e+00
8.797645568847656250e-01
1.088857650756835938e+00
1.188039779663085938e+00
1.111984252929687500e+00
1.173973083496093750e+00
9.150505065917968750e-01
1.410961151123046875e+00
1.414060592651367188e+00
1.056909561157226562e+00
1.197814941406250000e+00
1.123189926147460938e+00
1.259088516235351562e+00
1.227140426635742188e+00
1.162767410278320312e+00
1.593828201293945312e+00
1.240968704223632812e+00
1.123905181884765625e+00
9.810924530029296875e-01
1.055002212524414062e+00
9.400844573974609375e-01
1.180887222290039062e+00
1.236200332641601562e+00
1.008272171020507812e+00
9.489059448242187500e-01
1.312971115112304688e+00
1.062154769897460938e+00
1.151800155639648438e+00
1.102924346923828125e+00
1.038074493408203125e+00
1.286983489990234375e+00
1.214981079101562500e+00
1.119136810302734375e+00
1.298904418945312500e+00
1.420974731445312500e+00
1.105785369873046875e+00
1.193046569824218750e+00
1.287221908569335938e+00
1.176834106445312500e+00
1.437902450561523438e+00
1.322984695434570312e+00
1.512765884399414062e+00
1.090049743652343750e+00
1.235008239746093750e+00
1.099109649658203125e+00
1.078844070434570312e+00
1.266002655029296875e+00
1.174211502075195312e+00
1.186847686767578125e+00
1.130819320678710938e+00
1.218080520629882812e+00
1.326084136962890625e+00
1.196146011352539062e+00
1.313209533691406250e+00
1.135826110839843750e+00
1.334667205810546875e+00
1.263856887817382812e+00
1.001119613647460938e+00
1.000881195068359375e+00
8.151531219482421875e-01
1.136064529418945312e+00
1.264095306396484375e+00
1.349925994873046875e+00
1.231193542480468750e+00
1.722097396850585938e+00
1.188278198242187500e+00
1.140117645263671875e+00
9.682178497314453125e-01
1.060962677001953125e+00
1.284122467041015625e+00
8.568763732910156250e-01
1.277923583984375000e+00
1.053810119628906250e+00
1.204967498779296875e+00
1.086950302124023438e+00
1.168727874755859375e+00
1.028060913085937500e+00
1.141071319580078125e+00
1.251935958862304688e+00
1.140117645263671875e+00
1.091957092285156250e+00
1.226902008056640625e+00
9.601116180419921875e-01
1.160144805908203125e+00
1.110076904296875000e+00
1.100778579711914062e+00
1.046895980834960938e+00
1.124143600463867188e+00
1.110076904296875000e+00
9.989738464355468750e-01
1.009941101074218750e+00
1.058101654052734375e+00
1.186132431030273438e+00
1.068115234375000000e+00
1.100063323974609375e+00
1.162052154541015625e+00
1.046657562255859375e+00
9.849071502685546875e-01
8.919239044189453125e-01
1.012325286865234375e+00
8.680820465087890625e-01
1.142978668212890625e+00
1.153945922851562500e+00
1.093864440917968750e+00
1.224279403686523438e+00
1.060962677001953125e+00
9.961128234863281250e-01
1.056909561157226562e+00
1.013040542602539062e+00
1.034021377563476562e+00
9.891986846923828125e-01
1.134157180786132812e+00
1.031875610351562500e+00
9.901523590087890625e-01
1.106977462768554688e+00
