t_sec,loop_dt_ms,inst_fps
3.429252862930297852e+00,3.047084808349609375e+01,3.281825256347656250e+01
3.464568138122558594e+00,3.531527709960937500e+01,2.831635665893554688e+01
3.499272108078002930e+00,3.470397186279296875e+01,2.881514549255371094e+01
3.530979156494140625e+00,3.170704841613769531e+01,3.153872871398925781e+01
3.564500093460083008e+00,3.352093505859375000e+01,2.983210372924804688e+01
3.600655078887939453e+00,3.615498352050781250e+01,2.765870475769042969e+01
3.630682945251464844e+00,3.002786636352539062e+01,3.330239868164062500e+01
3.664374113082885742e+00,3.369116973876953125e+01,2.968136787414550781e+01
3.699583053588867188e+00,3.520893859863281250e+01,2.840187835693359375e+01
3.731011867523193359e+00,3.142881393432617188e+01,3.181793594360351562e+01
3.763476133346557617e+00,3.246426391601562500e+01,3.080310058593750000e+01
3.799319267272949219e+00,3.584313201904296875e+01,2.789934730529785156e+01
3.832363128662109375e+00,3.304386138916015625e+01,3.026280784606933594e+01
3.863906145095825195e+00,3.154301643371582031e+01,3.170273780822753906e+01
3.899058103561401367e+00,3.515195846557617188e+01,2.844791793823242188e+01
3.932225227355957031e+00,3.316712188720703125e+01,3.015033912658691406e+01
3.966122150421142578e+00,3.389692306518554688e+01,2.950120353698730469e+01
4.000037193298339844e+00,3.391480255126953125e+01,2.948565101623535156e+01
4.032109260559082031e+00,3.207230377197265625e+01,3.117955017089843750e+01
4.066741943359375000e+00,3.463291931152343750e+01,2.887426185607910156e+01
4.100697994232177734e+00,3.395581054687500000e+01,2.945004081726074219e+01
4.133219718933105469e+00,3.252196502685546875e+01,3.074844932556152344e+01
4.166840076446533203e+00,3.362011718750000000e+01,2.974409675598144531e+01
4.201816082000732422e+00,3.497600555419921875e+01,2.859103012084960938e+01
4.233460426330566406e+00,3.164410591125488281e+01,3.160146141052246094e+01
4.265790939331054688e+00,3.233098983764648438e+01,3.093007659912109375e+01
4.301268100738525391e+00,3.547692108154296875e+01,2.818733978271484375e+01
4.332649230957031250e+00,3.138089179992675781e+01,3.186652565002441406e+01
4.367335319519042969e+00,3.468608856201171875e+01,2.883000183105468750e+01
4.403332710266113281e+00,3.599786758422851562e+01,2.777942276000976562e+01
4.433351039886474609e+00,3.001809120178222656e+01,3.331324386596679688e+01
4.468383789062500000e+00,3.503298950195312500e+01,2.854452323913574219e+01
4.502138137817382812e+00,3.375387191772460938e+01,2.962623023986816406e+01
4.533252716064453125e+00,3.111505508422851562e+01,3.213878250122070312e+01
4.566016197204589844e+00,3.276324462890625000e+01,3.052200698852539062e+01
4.602662086486816406e+00,3.664588928222656250e+01,2.728819084167480469e+01
4.633070945739746094e+00,3.040885925292968750e+01,3.288515472412109375e+01
4.666310310363769531e+00,3.323912811279296875e+01,3.008502578735351562e+01
4.703487396240234375e+00,3.717708587646484375e+01,2.689828872680664062e+01
4.733538150787353516e+00,3.005099296569824219e+01,3.327677154541015625e+01
4.767854213714599609e+00,3.431606292724609375e+01,2.914087295532226562e+01
4.804183959960937500e+00,3.632998657226562500e+01,2.752547073364257812e+01
4.834223747253417969e+00,3.003978729248046875e+01,3.328918457031250000e+01
4.868581771850585938e+00,3.435802459716796875e+01,2.910528182983398438e+01
4.905356407165527344e+00,3.677415847778320312e+01,2.719300842285156250e+01
4.935162067413330078e+00,2.980589866638183594e+01,3.355040740966796875e+01
4.968971252441406250e+00,3.380894470214843750e+01,2.957797050476074219e+01
5.005584716796875000e+00,3.661394119262695312e+01,2.731200027465820312e+01
5.037303924560546875e+00,3.171920776367187500e+01,3.152663803100585938e+01
5.068336009979248047e+00,3.103184700012207031e+01,3.222496032714843750e+01
5.104939460754394531e+00,3.660321044921875000e+01,2.732000732421875000e+01
5.136240005493164062e+00,3.130078315734863281e+01,3.194808197021484375e+01
5.169939994812011719e+00,3.369998931884765625e+01,2.967359924316406250e+01
5.206358909606933594e+00,3.641915130615234375e+01,2.745808029174804688e+01
5.237682342529296875e+00,3.132295608520507812e+01,3.192546653747558594e+01
5.268777847290039062e+00,3.109598159790039062e+01,3.215849685668945312e+01
5.306137084960937500e+00,3.735876083374023438e+01,2.676748275756835938e+01
5.337036132812500000e+00,3.089928627014160156e+01,3.236320877075195312e+01
5.370223045349121094e+00,3.318691253662109375e+01,3.013236045837402344e+01
5.405081748962402344e+00,3.485894012451171875e+01,2.868704605102539062e+01
5.437800407409667969e+00,3.271818161010742188e+01,3.056404495239257812e+01
5.470241069793701172e+00,3.244090270996093750e+01,3.082528305053710938e+01
5.505805969238281250e+00,3.556489944458007812e+01,2.811761093139648438e+01
5.537326812744140625e+00,3.152108192443847656e+01,3.172480010986328125e+01
5.572000026702880859e+00,3.467297363281250000e+01,2.884090614318847656e+01
5.606519222259521484e+00,3.451919555664062500e+01,2.896938896179199219e+01
5.637833118438720703e+00,3.131389617919921875e+01,3.193470382690429688e+01
5.670357227325439453e+00,3.252410888671875000e+01,3.074642181396484375e+01
5.706294059753417969e+00,3.593683242797851562e+01,2.782660293579101562e+01
5.737698078155517578e+00,3.140401840209960938e+01,3.184305953979492188e+01
5.771340370178222656e+00,3.364205169677734375e+01,2.972470283508300781e+01
5.806961059570312500e+00,3.562092590332031250e+01,2.807338523864746094e+01
5.838472366333007812e+00,3.151106834411621094e+01,3.173488044738769531e+01
5.871994018554687500e+00,3.352188873291015625e+01,2.983125495910644531e+01
5.907034873962402344e+00,3.504109191894531250e+01,2.853792381286621094e+01
5.939873218536376953e+00,3.283810424804687500e+01,3.045242691040039062e+01
5.971802711486816406e+00,3.192973136901855469e+01,3.131877326965332031e+01
6.008308410644531250e+00,3.650522232055664062e+01,2.739334106445312500e+01
6.040525913238525391e+00,3.221774291992187500e+01,3.103879737854003906e+01
6.072784900665283203e+00,3.225898742675781250e+01,3.099911308288574219e+01
6.107572078704833984e+00,3.478717803955078125e+01,2.874622344970703125e+01
6.140175819396972656e+00,3.260398101806640625e+01,3.067110061645507812e+01
6.174343109130859375e+00,3.416705322265625000e+01,2.926796150207519531e+01
6.208902359008789062e+00,3.455901336669921875e+01,2.893601036071777344e+01
6.241094112396240234e+00,3.219199371337890625e+01,3.106362342834472656e+01
6.274856090545654297e+00,3.376197814941406250e+01,2.961911773681640625e+01
6.308412075042724609e+00,3.355598449707031250e+01,2.980094337463378906e+01
6.340085983276367188e+00,3.167414665222167969e+01,3.157148933410644531e+01
6.373182296752929688e+00,3.309583663940429688e+01,3.021528053283691406e+01
6.407653808593750000e+00,3.447198867797851562e+01,2.900905990600585938e+01
6.441256046295166016e+00,3.360199737548828125e+01,2.976013565063476562e+01
6.484362125396728516e+00,4.310607910156250000e+01,2.319858360290527344e+01
6.541501045227050781e+00,5.713891983032226562e+01,1.750120544433593750e+01
6.573457717895507812e+00,3.195691108703613281e+01,3.129213523864746094e+01
6.607843875885009766e+00,3.438591766357421875e+01,2.908167266845703125e+01
6.641637802124023438e+00,3.379416656494140625e+01,2.959090614318847656e+01
6.673847198486328125e+00,3.220915985107421875e+01,3.104706954956054688e+01
6.708739280700683594e+00,3.489208221435546875e+01,2.865979766845703125e+01
6.741172790527343750e+00,3.243374633789062500e+01,3.083208465576171875e+01
6.774395942687988281e+00,3.322291564941406250e+01,3.009970664978027344e+01
6.810889244079589844e+00,3.649306488037109375e+01,2.740246772766113281e+01
6.841996192932128906e+00,3.110718727111816406e+01,3.214691162109375000e+01
6.875529289245605469e+00,3.353285980224609375e+01,2.982149505615234375e+01
6.911415100097656250e+00,3.588604736328125000e+01,2.786598396301269531e+01
6.942625999450683594e+00,3.121113777160644531e+01,3.203984451293945312e+01
6.976089000701904297e+00,3.346276092529296875e+01,2.988396644592285156e+01
7.010704994201660156e+00,3.461599349975585938e+01,2.888838005065917969e+01
7.042166233062744141e+00,3.146123886108398438e+01,3.178514289855957031e+01
7.083439826965332031e+00,4.127383422851562500e+01,2.422842597961425781e+01
7.145062923431396484e+00,6.162285614013671875e+01,1.622774505615234375e+01
7.177592277526855469e+00,3.252935409545898438e+01,3.074146461486816406e+01
7.213437080383300781e+00,3.584480285644531250e+01,2.789804649353027344e+01
7.250231266021728516e+00,3.679418563842773438e+01,2.717820739746093750e+01
7.313627243041992188e+00,6.339573669433593750e+01,1.577393150329589844e+01
7.348189353942871094e+00,3.456211090087890625e+01,2.893341827392578125e+01
7.376790046691894531e+00,2.860093116760253906e+01,3.496389770507812500e+01
7.413313865661621094e+00,3.652405548095703125e+01,2.737921524047851562e+01
7.444497108459472656e+00,3.118300437927246094e+01,3.206875228881835938e+01
7.478398323059082031e+00,3.390097808837890625e+01,2.949767494201660156e+01
7.511420249938964844e+00,3.302192687988281250e+01,3.028290939331054688e+01
7.543603897094726562e+00,3.218412399291992188e+01,3.107122039794921875e+01
7.578896999359130859e+00,3.529286193847656250e+01,2.833434104919433594e+01
7.612667083740234375e+00,3.377008438110351562e+01,2.961200714111328125e+01
7.644533157348632812e+00,3.186607360839843750e+01,3.138133621215820312e+01
7.677068233489990234e+00,3.253507614135742188e+01,3.073605918884277344e+01
7.711280822753906250e+00,3.421282958984375000e+01,2.922880172729492188e+01
7.744713783264160156e+00,3.343296051025390625e+01,2.991060256958007812e+01
7.776001930236816406e+00,3.128814697265625000e+01,3.196098518371582031e+01
7.811963081359863281e+00,3.596091461181640625e+01,2.780796813964843750e+01
7.844659805297851562e+00,3.269696044921875000e+01,3.058388328552246094e+01
7.878410339355468750e+00,3.375005722045898438e+01,2.962957954406738281e+01
7.913890838623046875e+00,3.548097610473632812e+01,2.818411827087402344e+01
7.945699691772460938e+00,3.180885314941406250e+01,3.143778800964355469e+01
7.978766918182373047e+00,3.306698608398437500e+01,3.024164390563964844e+01
8.013595581054687500e+00,3.482818603515625000e+01,2.871237754821777344e+01
8.044888496398925781e+00,3.129315376281738281e+01,3.195587158203125000e+01
8.079605102539062500e+00,3.471684265136718750e+01,2.880446243286132812e+01
8.113647460937500000e+00,3.404283523559570312e+01,2.937475585937500000e+01
8.146541595458984375e+00,3.289318084716796875e+01,3.040143775939941406e+01
8.180590629577636719e+00,3.404975128173828125e+01,2.936878967285156250e+01
8.214307785034179688e+00,3.371715545654296875e+01,2.965849304199218750e+01
8.247453689575195312e+00,3.314614105224609375e+01,3.016942405700683594e+01
8.278719902038574219e+00,3.126597404479980469e+01,3.198365020751953125e+01
8.314025878906250000e+00,3.530597686767578125e+01,2.832381629943847656e+01
8.347780227661132812e+00,3.375387191772460938e+01,2.962623023986816406e+01
8.379253387451171875e+00,3.147315979003906250e+01,3.177310371398925781e+01
8.417436599731445312e+00,3.818297576904296875e+01,2.618968200683593750e+01
8.505580902099609375e+00,8.814501953125000000e+01,1.134494018554687500e+01
8.552908897399902344e+00,4.732799530029296875e+01,2.112914276123046875e+01
8.615821838378906250e+00,6.291270446777343750e+01,1.589504051208496094e+01
8.681706428527832031e+00,6.588435363769531250e+01,1.517811012268066406e+01
8.716168403625488281e+00,3.446197509765625000e+01,2.901749038696289062e+01
8.780590057373046875e+00,6.442213439941406250e+01,1.552261543273925781e+01
8.817430496215820312e+00,3.683972167968750000e+01,2.714461326599121094e+01
8.880221366882324219e+00,6.279110717773437500e+01,1.592582225799560547e+01
8.916611671447753906e+00,3.639078140258789062e+01,2.747948646545410156e+01
8.980599403381347656e+00,6.398725509643554688e+01,1.562811183929443359e+01
9.015716552734375000e+00,3.511786651611328125e+01,2.847553443908691406e+01
9.049182891845703125e+00,3.346610260009765625e+01,2.988098144531250000e+01
9.115365028381347656e+00,6.618190002441406250e+01,1.510987186431884766e+01
9.147920608520507812e+00,3.255605697631835938e+01,3.071625137329101562e+01
9.180375099182128906e+00,3.245401382446289062e+01,3.081282997131347656e+01
9.217679023742675781e+00,3.730392456054687500e+01,2.680683135986328125e+01
9.280779838562011719e+00,6.310105133056640625e+01,1.584759616851806641e+01
9.314273834228515625e+00,3.349399566650390625e+01,2.985609817504882812e+01
9.349542617797851562e+00,3.526902008056640625e+01,2.835349464416503906e+01
9.418248176574707031e+00,6.870484161376953125e+01,1.455501461029052734e+01
9.487156867980957031e+00,6.890916442871093750e+01,1.451185798645019531e+01
9.549401283264160156e+00,6.224393844604492188e+01,1.606582069396972656e+01
9.621516227722167969e+00,7.211518096923828125e+01,1.386670589447021484e+01
9.684976577758789062e+00,6.346082687377929688e+01,1.575775241851806641e+01
9.756496429443359375e+00,7.151985168457031250e+01,1.398213195800781250e+01
9.796227455139160156e+00,3.973030853271484375e+01,2.516970062255859375e+01
9.828466415405273438e+00,3.223872375488281250e+01,3.101859855651855469e+01
9.860672950744628906e+00,3.220725250244140625e+01,3.104890823364257812e+01
9.895690917968750000e+00,3.501796722412109375e+01,2.855676841735839844e+01
9.928255081176757812e+00,3.256392669677734375e+01,3.070882797241210938e+01
9.962377548217773438e+00,3.412199020385742188e+01,2.930661392211914062e+01
9.996925354003906250e+00,3.454804229736328125e+01,2.894519996643066406e+01
1.002814865112304688e+01,3.122401237487792969e+01,3.202663421630859375e+01
1.006204986572265625e+01,3.390097808837890625e+01,2.949767494201660156e+01
1.009705162048339844e+01,3.500199127197265625e+01,2.856980323791503906e+01
1.012902069091796875e+01,3.196883201599121094e+01,3.128046798706054688e+01
1.016166687011718750e+01,3.264617919921875000e+01,3.063145637512207031e+01
1.019769477844238281e+01,3.602790832519531250e+01,2.775625991821289062e+01
1.022995758056640625e+01,3.226303863525390625e+01,3.099522018432617188e+01
1.026218986511230469e+01,3.223204803466796875e+01,3.102502250671386719e+01
1.029743576049804688e+01,3.524589538574218750e+01,2.837209892272949219e+01
1.033057594299316406e+01,3.313994598388671875e+01,3.017506408691406250e+01
1.036327648162841797e+01,3.270030212402343750e+01,3.058075714111328125e+01
1.039772796630859375e+01,3.445196151733398438e+01,2.902592277526855469e+01
1.042922401428222656e+01,3.149580955505371094e+01,3.175025558471679688e+01
1.046445083618164062e+01,3.522705841064453125e+01,2.838726997375488281e+01
1.049813842773437500e+01,3.368782806396484375e+01,2.968431282043457031e+01
1.052934646606445312e+01,3.120732307434082031e+01,3.204376220703125000e+01
1.056366539001464844e+01,3.431868743896484375e+01,2.913864326477050781e+01
1.059876060485839844e+01,3.509616851806640625e+01,2.849313926696777344e+01
1.063067913055419922e+01,3.191804885864257812e+01,3.133023643493652344e+01
1.066285514831542969e+01,3.217578125000000000e+01,3.107927703857421875e+01
1.069929885864257812e+01,3.644418716430664062e+01,2.743921852111816406e+01
1.073026466369628906e+01,3.096508979797363281e+01,3.229443359375000000e+01
1.076534080505371094e+01,3.507685852050781250e+01,2.850882530212402344e+01
1.080014705657958984e+01,3.480601501464843750e+01,2.873066711425781250e+01
1.083222293853759766e+01,3.207611846923828125e+01,3.117584228515625000e+01
1.086523246765136719e+01,3.300976562500000000e+01,3.029406547546386719e+01
1.089923858642578125e+01,3.400516510009765625e+01,2.940729713439941406e+01
1.093133354187011719e+01,3.209495544433593750e+01,3.115754508972167969e+01
1.096516895294189453e+01,3.383588790893554688e+01,2.955441856384277344e+01
1.100084590911865234e+01,3.567695617675781250e+01,2.802929687500000000e+01
1.103113555908203125e+01,3.029012680053710938e+01,3.301405715942382812e+01
1.106351661682128906e+01,3.238010406494140625e+01,3.088316154479980469e+01
1.110001754760742188e+01,3.650188446044921875e+01,2.739584541320800781e+01
1.113374233245849609e+01,3.372406768798828125e+01,2.965241432189941406e+01
1.116876220703125000e+01,3.501987457275390625e+01,2.855521392822265625e+01
1.120041179656982422e+01,3.165006637573242188e+01,3.159551048278808594e+01
1.123246288299560547e+01,3.205084991455078125e+01,3.120042037963867188e+01
1.126527690887451172e+01,3.281426239013671875e+01,3.047455406188964844e+01
1.130071449279785156e+01,3.543686676025390625e+01,2.821919822692871094e+01
1.133316898345947266e+01,3.245496749877929688e+01,3.081192398071289062e+01
1.136660957336425781e+01,3.344106674194335938e+01,2.990335273742675781e+01
1.140173530578613281e+01,3.512501525878906250e+01,2.846973800659179688e+01
1.143365478515625000e+01,3.192019462585449219e+01,3.132813072204589844e+01
1.146805000305175781e+01,3.439474105834960938e+01,2.907421302795410156e+01
1.150038242340087891e+01,3.233218383789062500e+01,3.092893409729003906e+01
1.153368949890136719e+01,3.330779266357421875e+01,3.002300453186035156e+01
1.156885433197021484e+01,3.516411590576171875e+01,2.843808174133300781e+01
1.160231018066406250e+01,3.345584869384765625e+01,2.989014053344726562e+01
1.163387870788574219e+01,3.156828880310058594e+01,3.167735862731933594e+01
1.166726493835449219e+01,3.338694763183593750e+01,2.995182418823242188e+01
1.170262527465820312e+01,3.535985946655273438e+01,2.828065490722656250e+01
1.173348712921142578e+01,3.086185455322265625e+01,3.240245819091796875e+01
1.176669883728027344e+01,3.321218490600585938e+01,3.010943222045898438e+01
1.180335998535156250e+01,3.666114807128906250e+01,2.727683258056640625e+01
1.183380699157714844e+01,3.044676780700683594e+01,3.284420776367187500e+01
1.186718368530273438e+01,3.337693023681640625e+01,2.996081352233886719e+01
1.190234947204589844e+01,3.516602325439453125e+01,2.843653869628906250e+01
1.193420219421386719e+01,3.185200691223144531e+01,3.139519691467285156e+01
1.196730613708496094e+01,3.310417938232421875e+01,3.020766639709472656e+01
1.200281429290771484e+01,3.550791931152343750e+01,2.816273117065429688e+01
1.203479003906250000e+01,3.197598457336425781e+01,3.127346992492675781e+01
1.206754207611083984e+01,3.275203704833984375e+01,3.053245162963867188e+01
1.210151290893554688e+01,3.397106933593750000e+01,2.943681335449218750e+01
1.213465785980224609e+01,3.314495086669921875e+01,3.017050743103027344e+01
1.216870212554931641e+01,3.404402923583984375e+01,2.937372589111328125e+01
1.220389556884765625e+01,3.519296646118164062e+01,2.841476821899414062e+01
1.223541545867919922e+01,3.152012825012207031e+01,3.172575950622558594e+01
1.226922512054443359e+01,3.380989837646484375e+01,2.957713699340820312e+01
1.230347442626953125e+01,3.424882888793945312e+01,2.919807815551757812e+01
1.233541393280029297e+01,3.194022178649902344e+01,3.130848693847656250e+01
1.236876583099365234e+01,3.335189819335937500e+01,2.998330116271972656e+01
1.240454673767089844e+01,3.578114318847656250e+01,2.794768142700195312e+01
1.243724250793457031e+01,3.269577026367187500e+01,3.058499526977539062e+01
1.247023487091064453e+01,3.299212646484375000e+01,3.031026268005371094e+01
1.250359630584716797e+01,3.336095809936523438e+01,2.997515869140625000e+01
1.256972026824951172e+01,6.612419891357421875e+01,1.512305641174316406e+01
1.260626697540283203e+01,3.654670715332031250e+01,2.736224555969238281e+01
1.263788986206054688e+01,3.162312507629394531e+01,3.162242889404296875e+01
1.266948604583740234e+01,3.159618377685546875e+01,3.164939117431640625e+01
1.270736312866210938e+01,3.787684631347656250e+01,2.640135383605957031e+01
1.273736190795898438e+01,2.999901771545410156e+01,3.333442306518554688e+01
1.276957130432128906e+01,3.220915985107421875e+01,3.104706954956054688e+01
1.280658340454101562e+01,3.701186370849609375e+01,2.701836395263671875e+01
1.283991813659667969e+01,3.333496856689453125e+01,2.999852752685546875e+01
1.287089157104492188e+01,3.097295761108398438e+01,3.228622817993164062e+01
1.290674304962158203e+01,3.585195541381835938e+01,2.789248085021972656e+01
1.293786430358886719e+01,3.112101554870605469e+01,3.213262939453125000e+01
1.296971130371093750e+01,3.184700012207031250e+01,3.140013122558593750e+01
1.300710201263427734e+01,3.739094543457031250e+01,2.674444198608398438e+01
1.303771781921386719e+01,3.061604499816894531e+01,3.266261291503906250e+01
1.307020950317382812e+01,3.249096679687500000e+01,3.077778434753417969e+01
1.310661888122558594e+01,3.640985488891601562e+01,2.746509170532226562e+01
1.313775825500488281e+01,3.113913536071777344e+01,3.211392974853515625e+01
1.317190551757812500e+01,3.414702606201171875e+01,2.928512763977050781e+01
1.320716381072998047e+01,3.525901031494140625e+01,2.836154556274414062e+01
1.324091339111328125e+01,3.374886322021484375e+01,2.963062858581542969e+01
1.327202129364013672e+01,3.110814094543457031e+01,3.214592742919921875e+01
1.330491828918457031e+01,3.289699554443359375e+01,3.039791297912597656e+01
1.333956336975097656e+01,3.464508056640625000e+01,2.886412620544433594e+01
1.337058258056640625e+01,3.101992607116699219e+01,3.223734283447265625e+01
1.340764904022216797e+01,3.706598281860351562e+01,2.697891426086425781e+01
1.343857955932617188e+01,3.093099594116210938e+01,3.233002853393554688e+01
1.347274208068847656e+01,3.416204452514648438e+01,2.927225303649902344e+01
1.350982475280761719e+01,3.708314895629882812e+01,2.696642684936523438e+01
1.354043960571289062e+01,3.061389923095703125e+01,3.266490173339843750e+01
1.357249927520751953e+01,3.205990600585937500e+01,3.119160652160644531e+01
