total_latency_ms
1.479196548461914062e+01
4.823207855224609375e+00
5.261182785034179688e+00
5.459785461425781250e+00
5.819797515869140625e+00
4.883766174316406250e+00
4.048109054565429688e+00
4.666090011596679688e+00
5.241155624389648438e+00
5.138874053955078125e+00
5.794048309326171875e+00
6.435871124267578125e+00
4.749059677124023438e+00
6.332159042358398438e+00
5.192995071411132812e+00
5.614042282104492188e+00
6.629943847656250000e+00
6.103038787841796875e+00
5.830049514770507812e+00
5.686998367309570312e+00
6.190061569213867188e+00
6.938934326171875000e+00
6.991147994995117188e+00
8.612155914306640625e+00
7.475852966308593750e+00
7.403135299682617188e+00
6.965160369873046875e+00
6.951093673706054688e+00
7.730245590209960938e+00
6.669998168945312500e+00
6.531953811645507812e+00
7.349014282226562500e+00
7.081031799316406250e+00
6.343364715576171875e+00
7.493019104003906250e+00
7.782220840454101562e+00
7.065296173095703125e+00
7.658004760742187500e+00
6.206035614013671875e+00
7.210969924926757812e+00
7.962942123413085938e+00
7.246971130371093750e+00
7.375955581665039062e+00
7.916927337646484375e+00
7.344245910644531250e+00
9.355068206787109375e+00
8.905887603759765625e+00
7.815122604370117188e+00
7.922887802124023438e+00
8.237123489379882812e+00
8.026123046875000000e+00
7.548093795776367188e+00
9.292125701904296875e+00
8.356094360351562500e+00
8.612871170043945312e+00
8.199214935302734375e+00
8.697032928466796875e+00
9.789228439331054688e+00
9.891986846923828125e+00
9.499073028564453125e+00
8.908987045288085938e+00
9.626150131225585938e+00
9.336948394775390625e+00
8.841991424560546875e+00
9.907007217407226562e+00
1.021981239318847656e+01
9.785175323486328125e+00
1.004886627197265625e+01
9.245157241821289062e+00
9.988784790039062500e+00
1.091289520263671875e+01
9.974002838134765625e+00
9.837865829467773438e+00
1.151418685913085938e+01
1.054501533508300781e+01
1.061105728149414062e+01
1.081418991088867188e+01
1.099586486816406250e+01
1.104593276977539062e+01
1.018810272216796875e+01
1.092028617858886719e+01
1.111006736755371094e+01
1.139998435974121094e+01
1.167106628417968750e+01
1.101326942443847656e+01
1.083374023437500000e+01
1.237583160400390625e+01
1.103711128234863281e+01
1.237678527832031250e+01
1.124978065490722656e+01
1.018595695495605469e+01
1.161408424377441406e+01
1.105380058288574219e+01
1.246094703674316406e+01
1.073384284973144531e+01
1.197075843811035156e+01
1.143193244934082031e+01
1.028513908386230469e+01
1.132917404174804688e+01
9.104013442993164062e+00
1.132607460021972656e+01
1.026988029479980469e+01
1.160883903503417969e+01
1.145386695861816406e+01
1.208114624023437500e+01
1.219296455383300781e+01
1.286911964416503906e+01
1.128506660461425781e+01
1.174497604370117188e+01
1.234006881713867188e+01
1.187109947204589844e+01
1.105284690856933594e+01
1.225495338439941406e+01
1.289391517639160156e+01
1.104903221130371094e+01
1.200103759765625000e+01
