kp0_jitter_px,kp1_jitter_px,kp2_jitter_px,kp3_jitter_px,kp4_jitter_px,kp5_jitter_px,kp6_jitter_px,kp7_jitter_px,kp8_jitter_px,kp9_jitter_px,kp10_jitter_px,kp11_jitter_px,kp12_jitter_px,kp13_jitter_px,kp14_jitter_px,kp15_jitter_px,kp16_jitter_px
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.421220004558563232e-01,1.430007964372634888e-01,1.185439303517341614e-01,5.215071886777877808e-02,9.153167158365249634e-02,2.063417434692382812e-01,1.947816163301467896e-01,4.097517430782318115e-01,3.086037039756774902e-01,3.529360592365264893e-01,8.008357137441635132e-02,7.032229304313659668e-01,6.607285737991333008e-01,9.590280652046203613e-01,9.106087684631347656e-01,8.516404628753662109e-01,8.303204178810119629e-01
1.812431812286376953e-01,1.567523777484893799e-01,1.784554570913314819e-01,1.347837001085281372e-01,1.484637558460235596e-01,1.881709843873977661e-01,1.385145038366317749e-01,2.897312045097351074e-01,1.573272347450256348e-01,3.582964241504669189e-01,1.843683868646621704e-01,2.331028133630752563e-01,2.217268198728561401e-01,2.822258174419403076e-01,3.497278988361358643e-01,3.823127746582031250e-01,3.270216882228851318e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.640254586935043335e-02,5.911837145686149597e-02,1.764855533838272095e-02,1.249119490385055542e-01,5.681331455707550049e-02,3.048684597015380859e-01,2.143118530511856079e-01,5.062940120697021484e-01,3.158363103866577148e-01,6.138311028480529785e-01,3.432505130767822266e-01,4.690698087215423584e-01,4.247529506683349609e-01,3.836072683334350586e-01,3.335660696029663086e-01,4.340443611145019531e-01,4.284869432449340820e-01
2.680831551551818848e-01,2.477286756038665771e-01,2.288696020841598511e-01,1.720398217439651489e-01,7.194116711616516113e-02,1.042672321200370789e-01,7.116764783859252930e-02,2.769511938095092773e-01,1.643858104944229126e-01,3.098105192184448242e-01,1.859533339738845825e-01,3.789341449737548828e-01,3.525770306587219238e-01,4.765897989273071289e-01,4.591347873210906982e-01,4.392353892326354980e-01,4.247311949729919434e-01
2.404317110776901245e-01,2.249051034450531006e-01,2.360868602991104126e-01,1.859436780214309692e-01,1.946811079978942871e-01,9.211274981498718262e-02,1.313906610012054443e-01,1.306212395429611206e-01,2.165604382753372192e-02,1.174048855900764465e-01,3.360399603843688965e-02,2.864942252635955811e-01,2.991459369659423828e-01,5.928077101707458496e-01,6.162450909614562988e-01,7.568158507347106934e-01,6.733071208000183105e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.396438181400299072e-02,4.752272740006446838e-02,5.213434994220733643e-02,9.920704364776611328e-02,6.849507987499237061e-02,1.226367503404617310e-01,9.328860044479370117e-02,2.435847371816635132e-01,1.061773151159286499e-01,3.842667341232299805e-01,2.948852181434631348e-01,7.558924704790115356e-02,8.727713674306869507e-02,2.390851229429244995e-01,2.669116854667663574e-01,3.246796429157257080e-01,3.873274326324462891e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.928053289651870728e-02,2.973942272365093231e-02,6.806928664445877075e-02,1.042127534747123718e-01,1.030805930495262146e-01,1.362255066633224487e-01,9.372999519109725952e-02,2.682307362556457520e-01,1.525682955980300903e-01,5.113940238952636719e-01,3.995509147644042969e-01,3.515074551105499268e-01,2.979877591133117676e-01,4.049425721168518066e-01,3.988959193229675293e-01,2.417231500148773193e-01,2.688458263874053955e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.902366220951080322e-01,2.840028703212738037e-01,2.802892923355102539e-01,2.359911948442459106e-01,2.280357182025909424e-01,1.529127955436706543e-01,1.254106014966964722e-01,1.569098681211471558e-01,3.702399879693984985e-02,2.778400182723999023e-01,1.078876331448554993e-01,1.170921474695205688e-01,1.320606917142868042e-01,2.541280090808868408e-01,3.232340812683105469e-01,1.725762188434600830e-01,3.472860753536224365e-01
1.921449154615402222e-01,1.499641388654708862e-01,1.648256033658981323e-01,7.311943173408508301e-02,6.858704239130020142e-02,1.707946807146072388e-01,1.880581229925155640e-01,1.183003187179565430e-01,1.450335234403610229e-01,2.196149826049804688e-01,1.875955909490585327e-01,4.910600930452346802e-02,7.635495625436306000e-03,3.850757479667663574e-01,3.518285453319549561e-01,5.570912361145019531e-01,4.705001115798950195e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.134508997201919556e-01,9.344197809696197510e-02,9.226941317319869995e-02,8.950730413198471069e-02,6.263066828250885010e-02,1.397763341665267944e-01,8.280493319034576416e-02,2.086297869682312012e-01,1.639419794082641602e-01,8.754567801952362061e-02,2.800923883914947510e-01,2.599208652973175049e-01,2.312769889831542969e-01,2.779269516468048096e-01,2.489378750324249268e-01,1.130865663290023804e-01,7.765960693359375000e-02
1.357921808958053589e-01,1.411538869142532349e-01,1.455660909414291382e-01,1.713940650224685669e-01,1.768574416637420654e-01,1.049806103110313416e-01,1.460448950529098511e-01,1.050647497177124023e-01,1.788361072540283203e-01,1.119462996721267700e-01,4.016287624835968018e-01,2.793417274951934814e-01,3.069647848606109619e-01,3.721186518669128418e-01,3.649894595146179199e-01,4.189053773880004883e-01,4.207083284854888916e-01
2.859638817608356476e-02,2.352230250835418701e-02,5.401835590600967407e-02,2.316137403249740601e-02,1.049153581261634827e-01,4.584090784192085266e-02,7.346851378679275513e-02,3.557014465332031250e-02,2.708741426467895508e-01,1.410468816757202148e-01,5.693631768226623535e-01,4.358218982815742493e-02,3.442249074578285217e-02,1.017213091254234314e-01,1.255785077810287476e-01,6.079349666833877563e-02,1.371339857578277588e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.992217943072319031e-02,6.086252629756927490e-02,5.921483784914016724e-02,7.619928102940320969e-03,8.935955166816711426e-02,1.221616342663764954e-01,1.206020414829254150e-01,2.162606567144393921e-01,1.555052697658538818e-01,3.016285598278045654e-01,6.393220275640487671e-02,3.092048466205596924e-01,2.978848218917846680e-01,3.622370660305023193e-01,3.651245534420013428e-01,4.215755164623260498e-01,3.748189508914947510e-01
8.000329136848449707e-02,8.791512250900268555e-02,9.332691133022308350e-02,1.247710585594177246e-01,1.386916935443878174e-01,1.311946511268615723e-01,1.503114551305770874e-01,1.385180503129959106e-01,1.658573299646377563e-01,1.677829772233963013e-01,1.727976351976394653e-01,5.241748318076133728e-02,5.962776392698287964e-02,1.428248286247253418e-01,6.067533046007156372e-02,1.871062964200973511e-01,1.448155790567398071e-01
1.907907128334045410e-01,1.954485923051834106e-01,1.297040879726409912e-01,2.053076177835464478e-01,1.174178421497344971e-01,2.983149588108062744e-01,2.715397775173187256e-01,4.823743104934692383e-01,3.977714180946350098e-01,5.327468514442443848e-01,4.044154882431030273e-01,5.903862714767456055e-01,5.854901671409606934e-01,5.610193014144897461e-01,5.596115589141845703e-01,3.557327687740325928e-01,3.646258711814880371e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.275518715381622314e-01,2.733385860919952393e-01,2.696713805198669434e-01,1.282480955123901367e-01,4.180744290351867676e-02,7.467316836118698120e-02,1.899874061346054077e-01,3.368288874626159668e-01,3.271367847919464111e-01,4.886695444583892822e-01,3.282895088195800781e-01,4.150860607624053955e-01,4.390856027603149414e-01,7.548275589942932129e-01,7.789624333381652832e-01,9.154788255691528320e-01,1.037710189819335938e+00
5.151333808898925781e-01,4.497813284397125244e-01,4.521663784980773926e-01,2.947700619697570801e-01,3.105275332927703857e-01,1.297047585248947144e-01,2.147820144891738892e-01,1.880046874284744263e-01,1.509013473987579346e-01,5.303996205329895020e-01,2.186884731054306030e-01,9.632051736116409302e-02,2.763295769691467285e-01,5.329026281833648682e-02,5.292065143585205078e-01,5.411128997802734375e-01,6.631415486335754395e-01
2.079457521438598633e+00,2.036807298660278320e+00,2.028960227966308594e+00,1.918581128120422363e+00,2.044276714324951172e+00,1.083020091056823730e+00,1.676700115203857422e+00,6.314795017242431641e-01,1.637182950973510742e+00,1.700928568840026855e+00,1.812740921974182129e+00,1.194079399108886719e+00,8.484443426132202148e-01,1.370066165924072266e+00,9.720616936683654785e-01,1.193566799163818359e+00,1.016390562057495117e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.238640785217285156e-01,2.571749985218048096e-01,1.706807613372802734e-01,3.951800763607025146e-01,2.183887213468551636e-01,8.460428118705749512e-01,5.478782653808593750e-01,1.749782562255859375e+00,1.292523026466369629e+00,2.298563480377197266e+00,1.524083375930786133e+00,7.562124133110046387e-01,6.529897451400756836e-01,5.626278519630432129e-01,5.450943708419799805e-01,8.711062669754028320e-01,5.756937265396118164e-01
2.904358506202697754e-01,3.784091770648956299e-01,5.415477231144905090e-02,7.397828102111816406e-01,4.973311126232147217e-01,5.559963583946228027e-01,4.728944301605224609e-01,1.300324678421020508e+00,5.496176481246948242e-01,9.038302898406982422e-01,2.879716157913208008e+00,6.391307115554809570e-01,7.352612614631652832e-01,5.067691802978515625e-01,1.803114175796508789e+00,1.338857889175415039e+00,2.052332162857055664e+00
2.832823097705841064e-01,2.668130099773406982e-01,2.310841381549835205e-01,2.146750539541244507e-01,7.028131932020187378e-02,3.161980509757995605e-01,3.070371747016906738e-01,6.326337456703186035e-01,8.074514269828796387e-01,4.399721622467041016e-01,8.699048161506652832e-01,5.719214677810668945e-01,5.746121406555175781e-01,1.026430055499076843e-01,4.683747515082359314e-02,3.495916724205017090e-01,2.264570891857147217e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.503124833106994629e-01,4.647854566574096680e-01,5.954394340515136719e-01,2.276355773210525513e-01,2.711386382579803467e-01,3.747565746307373047e-01,8.645312488079071045e-02,5.285350680351257324e-01,3.710801899433135986e-01,7.004056572914123535e-01,1.782318949699401855e+00,2.473186850547790527e-01,2.249753177165985107e-01,7.888656854629516602e-01,9.677442908287048340e-01,6.283475160598754883e-01,6.658982038497924805e-01
2.098280191421508789e+00,1.886436343193054199e+00,1.779915332794189453e+00,1.260235667228698730e+00,9.364916086196899414e-01,1.549357414245605469e+00,6.449396014213562012e-01,3.795782804489135742e+00,4.591203331947326660e-01,7.398447036743164062e+00,4.747018218040466309e-01,6.914074420928955078e-01,1.973886042833328247e-01,1.305310130119323730e+00,1.809489369392395020e+00,9.727232456207275391e-01,2.261608600616455078e+00
1.585760116577148438e+00,1.292519927024841309e+00,1.473996043205261230e+00,4.339354038238525391e-01,8.245524168014526367e-01,4.728840589523315430e-01,1.579880565404891968e-01,1.098773002624511719e+00,4.401717782020568848e-01,1.817283749580383301e+00,8.385375142097473145e-01,3.116143941879272461e-01,1.412550061941146851e-01,7.834925055503845215e-01,1.121280670166015625e+00,7.630738019943237305e-01,1.842720508575439453e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.896222472190856934e-01,6.836833953857421875e-01,5.960865020751953125e-01,3.460829854011535645e-01,1.224333569407463074e-01,3.616309165954589844e-01,4.357906281948089600e-01,1.822020769119262695e+00,8.838688135147094727e-01,5.106217384338378906e+00,2.991233825683593750e+00,3.169268369674682617e-01,3.248597085475921631e-01,1.884940743446350098e+00,2.039994239807128906e+00,2.607848882675170898e+00,3.198807716369628906e+00
6.988210082054138184e-01,6.490837931632995605e-01,6.204019784927368164e-01,3.543678820133209229e-01,3.528117239475250244e-01,4.065271914005279541e-01,4.330918788909912109e-01,1.827961564064025879e+00,7.523651123046875000e-01,4.962954521179199219e+00,2.411401033401489258e+00,2.200356721878051758e-01,2.573339343070983887e-01,2.812932729721069336e-01,7.440266609191894531e-01,9.370828270912170410e-01,9.489014744758605957e-01
2.552419602870941162e-01,2.662253379821777344e-01,2.706336677074432373e-01,2.040905058383941650e-01,1.846484541893005371e-01,2.324561774730682373e-01,2.352128326892852783e-01,4.080703854560852051e-01,4.900543689727783203e-01,9.832018017768859863e-01,9.928326606750488281e-01,4.272329211235046387e-01,4.654029011726379395e-01,6.855147331953048706e-02,3.188285231590270996e-02,4.964273869991302490e-01,5.628198981285095215e-01
1.216430217027664185e-01,1.546395868062973022e-01,1.615544706583023071e-01,1.871749907732009888e-01,2.229708284139633179e-01,2.989509701728820801e-01,1.379292607307434082e-01,3.663852810859680176e-01,6.311664581298828125e-01,2.167046785354614258e+00,7.828705310821533203e-01,4.975558221340179443e-01,2.875764966011047363e-01,5.666049718856811523e-01,5.371178984642028809e-01,4.601251482963562012e-01,6.726590394973754883e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.106113910675048828e-01,7.451958060264587402e-01,8.239229321479797363e-01,2.718495428562164307e-01,3.925438523292541504e-01,7.609606534242630005e-02,1.358694881200790405e-01,3.145556747913360596e-01,3.998287320137023926e-01,8.211749792098999023e-01,7.427502274513244629e-01,1.496662944555282593e-01,7.110939174890518188e-02,2.823951542377471924e-01,2.823523581027984619e-01,4.028320610523223877e-01,4.562749266624450684e-01
1.253320425748825073e-01,1.549889594316482544e-01,1.695256084203720093e-01,1.821401715278625488e-01,2.211919426918029785e-01,3.046438097953796387e-01,2.041706293821334839e-01,1.080096721649169922e+00,6.581243276596069336e-01,3.028882026672363281e+00,2.292941331863403320e+00,3.341623544692993164e-01,4.665422141551971436e-01,6.802083253860473633e-01,7.136642336845397949e-01,7.597599625587463379e-01,5.476413369178771973e-01
6.112236380577087402e-01,6.105748414993286133e-01,4.041002392768859863e-01,4.290820360183715820e-01,1.801930069923400879e-01,3.820343017578125000e-01,7.745433449745178223e-01,5.016091465950012207e-01,1.681564092636108398e+00,1.327529788017272949e+00,3.354980707168579102e+00,1.011158347129821777e+00,1.134650707244873047e+00,5.259748697280883789e-01,7.644541859626770020e-01,1.980129629373550415e-01,3.069376647472381592e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.677070707082748413e-01,9.434868395328521729e-02,1.862949728965759277e-01,2.039197646081447601e-02,2.247228771448135376e-01,1.310292929410934448e-01,1.836635470390319824e-01,7.721108794212341309e-01,6.553736329078674316e-01,1.100748538970947266e+00,1.306201934814453125e+00,1.999345570802688599e-01,2.375059425830841064e-01,2.483916729688644409e-01,3.156277537345886230e-01,1.748987883329391479e-01,2.815962135791778564e-01
4.122115075588226318e-01,2.443764954805374146e-01,4.355536401271820068e-01,2.298627644777297974e-01,5.327705740928649902e-01,3.486337959766387939e-01,8.461389541625976562e-01,1.726437926292419434e+00,2.236298084259033203e+00,7.093679428100585938e+00,2.865540027618408203e+00,5.254802107810974121e-01,7.240828275680541992e-01,4.755012691020965576e-01,6.435121893882751465e-01,4.274804890155792236e-01,5.724990963935852051e-01
3.578928411006927490e-01,2.492060065269470215e-01,3.231839239597320557e-01,2.984294593334197998e-01,1.928869336843490601e-01,4.747020304203033447e-01,7.021598815917968750e-01,1.076489567756652832e+00,1.513814091682434082e+00,1.119713306427001953e+00,3.247054815292358398e+00,9.186947345733642578e-02,1.439867466688156128e-01,6.846829652786254883e-01,9.565693736076354980e-01,1.092480540275573730e+00,1.488744020462036133e+00
8.736453652381896973e-01,9.369184970855712891e-01,3.953419029712677002e-01,1.250613331794738770e+00,4.170120060443878174e-01,4.874043464660644531e-01,8.451843857765197754e-01,3.337349414825439453e+00,3.146418094635009766e+00,6.462920188903808594e+00,4.387799263000488281e+00,1.931588888168334961e+00,2.179557800292968750e+00,8.234449625015258789e-01,1.114025831222534180e+00,2.211803197860717773e+00,1.098687171936035156e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.062923312187194824e-01,7.951036095619201660e-01,4.729050993919372559e-01,8.733894228935241699e-01,1.599181294441223145e-01,4.885924458503723145e-01,6.724800467491149902e-01,1.841291904449462891e+00,2.200521230697631836e+00,4.646006107330322266e+00,6.020338535308837891e+00,1.521958589553833008e+00,1.590595245361328125e+00,1.102306365966796875e+00,5.441805720329284668e-01,5.824603438377380371e-01,7.910590171813964844e-01
2.398050785064697266e+00,1.310186028480529785e+00,2.465007066726684570e+00,8.577213883399963379e-01,4.992608726024627686e-01,1.383780956268310547e+00,1.603924751281738281e+00,1.037983512878417969e+01,1.298478507995605469e+01,2.219082832336425781e+01,2.046355056762695312e+01,2.995525360107421875e+00,2.449199914932250977e+00,5.126677036285400391e+00,9.099841117858886719e+00,9.765416145324707031e+00,1.301361083984375000e+01
9.887417554855346680e-01,8.200420737266540527e-01,1.075698852539062500e+00,2.118460834026336670e-01,2.111545205116271973e-01,2.577402591705322266e+00,1.695744991302490234e+00,2.066492557525634766e+00,8.888883590698242188e+00,2.130542182922363281e+01,3.668430709838867188e+01,4.915783882141113281e+00,3.881618738174438477e+00,1.936528921127319336e+00,1.590377092361450195e+00,1.433302283287048340e+00,1.839887261390686035e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.045113563537597656e-01,2.225060760974884033e-01,1.793175488710403442e-01,7.524843215942382812e-01,1.509175300598144531e+00,1.875316500663757324e+00,1.483611702919006348e+00,7.246308326721191406e+00,3.204330682754516602e+00,1.762439155578613281e+01,1.341972732543945312e+01,3.015746831893920898e+00,2.392379045486450195e+00,4.842438697814941406e-01,1.386103630065917969e+00,1.754832625389099121e+00,2.591642379760742188e+00
2.609306812286376953e+00,3.452240467071533203e+00,2.372164249420166016e+00,3.908308506011962891e+00,9.598570466041564941e-01,8.815073013305664062e+00,8.764426708221435547e-01,1.102849006652832031e+01,1.233479404449462891e+01,2.186618804931640625e+01,3.554205703735351562e+01,6.176214694976806641e+00,4.987494945526123047e+00,1.068596935272216797e+01,7.160457134246826172e+00,1.013174819946289062e+01,4.422733306884765625e+00
5.902698040008544922e-01,2.208842933177947998e-01,5.967234373092651367e-01,7.858815193176269531e-01,2.574554085731506348e-01,2.807770490646362305e+00,1.784278035163879395e+00,7.608617782592773438e+00,7.954627513885498047e+00,9.562953948974609375e+00,1.715799140930175781e+01,4.091514110565185547e+00,3.834455251693725586e+00,4.414815902709960938e+00,4.947450637817382812e+00,2.426668882369995117e+00,2.650400638580322266e+00
