total_latency_ms
6.009817123413085938e+00
5.813837051391601562e+00
4.134893417358398438e+00
4.363059997558593750e+00
5.392074584960937500e+00
3.916025161743164062e+00
4.855632781982421875e+00
3.695964813232421875e+00
4.233837127685546875e+00
4.891157150268554688e+00
4.028081893920898438e+00
4.782199859619140625e+00
3.592967987060546875e+00
4.298925399780273438e+00
3.652811050415039062e+00
4.581689834594726562e+00
3.993988037109375000e+00
3.627061843872070312e+00
3.872871398925781250e+00
4.584074020385742188e+00
3.531932830810546875e+00
4.423856735229492188e+00
5.997896194458007812e+00
4.183053970336914062e+00
5.703926086425781250e+00
5.600690841674804688e+00
3.603935241699218750e+00
5.044937133789062500e+00
4.347801208496093750e+00
3.893136978149414062e+00
4.643917083740234375e+00
5.253791809082031250e+00
5.290985107421875000e+00
5.592107772827148438e+00
4.493951797485351562e+00
5.162000656127929688e+00
4.370927810668945312e+00
5.275249481201171875e+00
5.493164062500000000e+00
6.129980087280273438e+00
5.290985107421875000e+00
6.093978881835937500e+00
5.095958709716796875e+00
5.348920822143554688e+00
5.783081054687500000e+00
6.392240524291992188e+00
5.465030670166015625e+00
5.276918411254882812e+00
6.559133529663085938e+00
6.499767303466796875e+00
5.810022354125976562e+00
7.220029830932617188e+00
6.457090377807617188e+00
6.311178207397460938e+00
7.563114166259765625e+00
6.862640380859375000e+00
6.529808044433593750e+00
8.003950119018554688e+00
7.137060165405273438e+00
7.052898406982421875e+00
6.714105606079101562e+00
7.545709609985351562e+00
6.280899047851562500e+00
8.894920349121093750e+00
7.306814193725585938e+00
7.611036300659179688e+00
7.673740386962890625e+00
8.105993270874023438e+00
7.901906967163085938e+00
8.239746093750000000e+00
7.655143737792968750e+00
8.225917816162109375e+00
8.779764175415039062e+00
7.791996002197265625e+00
8.105993270874023438e+00
9.116888046264648438e+00
8.029937744140625000e+00
8.314132690429687500e+00
1.229023933410644531e+01
1.019501686096191406e+01
9.012937545776367188e+00
1.011180877685546875e+01
9.005069732666015625e+00
8.869171142578125000e+00
9.773015975952148438e+00
9.602069854736328125e+00
8.491039276123046875e+00
9.744882583618164062e+00
9.710073471069335938e+00
9.423017501831054688e+00
9.396076202392578125e+00
9.894132614135742188e+00
1.017284393310546875e+01
1.103782653808593750e+01
9.457111358642578125e+00
1.063990592956542969e+01
9.625911712646484375e+00
1.075100898742675781e+01
1.048183441162109375e+01
1.174211502075195312e+01
1.161503791809082031e+01
9.666681289672851562e+00
1.057195663452148438e+01
1.023387908935546875e+01
1.084637641906738281e+01
