t_sec,loop_dt_ms,inst_fps
1.063947916030883789e+00,3.317403793334960938e+01,3.014405441284179688e+01
1.097597837448120117e+00,3.364992141723632812e+01,2.971775054931640625e+01
1.134096860885620117e+00,3.649902343750000000e+01,2.739799308776855469e+01
1.166571855545043945e+00,3.247499465942382812e+01,3.079292297363281250e+01
1.201764822006225586e+00,3.519296646118164062e+01,2.841476821899414062e+01
1.247546911239624023e+00,4.578208923339843750e+01,2.184260368347167969e+01
1.281208753585815430e+00,3.366184234619140625e+01,2.970722770690917969e+01
1.313486099243164062e+00,3.227734375000000000e+01,3.098148345947265625e+01
1.349002838134765625e+00,3.551673889160156250e+01,2.815573883056640625e+01
1.381405830383300781e+00,3.240299224853515625e+01,3.086134719848632812e+01
1.416682004928588867e+00,3.527617645263671875e+01,2.834774398803710938e+01
1.448544979095458984e+00,3.186297416687011719e+01,3.138438987731933594e+01
1.482119798660278320e+00,3.357482147216796875e+01,2.978422355651855469e+01
1.514597892761230469e+00,3.247809600830078125e+01,3.078998184204101562e+01
1.548265933990478516e+00,3.366804122924804688e+01,2.970175743103027344e+01
1.581888914108276367e+00,3.362297821044921875e+01,2.974156570434570312e+01
1.616961002349853516e+00,3.507209014892578125e+01,2.851270103454589844e+01
1.648192882537841797e+00,3.123188018798828125e+01,3.201856613159179688e+01
1.680974721908569336e+00,3.278183746337890625e+01,3.050469589233398438e+01
1.716187715530395508e+00,3.521299362182617188e+01,2.839860725402832031e+01
1.750520706176757812e+00,3.433299255371093750e+01,2.912650299072265625e+01
1.782009840011596680e+00,3.148913383483886719e+01,3.175698661804199219e+01
1.816893815994262695e+00,3.488397598266601562e+01,2.866645622253417969e+01
1.849366903305053711e+00,3.247308731079101562e+01,3.079473114013671875e+01
1.882318019866943359e+00,3.295111846923828125e+01,3.034798431396484375e+01
1.916958808898925781e+00,3.464078903198242188e+01,2.886770248413085938e+01
1.950748920440673828e+00,3.379011154174804688e+01,2.959445762634277344e+01
1.982185840606689453e+00,3.143692016601562500e+01,3.180973243713378906e+01
2.018275022506713867e+00,3.608917999267578125e+01,2.770913696289062500e+01
2.050966978073120117e+00,3.269195556640625000e+01,3.058856391906738281e+01
2.083483934402465820e+00,3.251695632934570312e+01,3.075318527221679688e+01
2.116009950637817383e+00,3.252601623535156250e+01,3.074461936950683594e+01
2.151499032974243164e+00,3.548908233642578125e+01,2.817767906188964844e+01
2.182432889938354492e+00,3.093385696411132812e+01,3.232703781127929688e+01
2.220398664474487305e+00,3.796577453613281250e+01,2.633951187133789062e+01
2.250311851501464844e+00,2.991318702697753906e+01,3.343007278442382812e+01
2.284403800964355469e+00,3.409194946289062500e+01,2.933243751525878906e+01
2.317642927169799805e+00,3.323912811279296875e+01,3.008502578735351562e+01
2.352899789810180664e+00,3.525686264038085938e+01,2.836327171325683594e+01
2.384086847305297852e+00,3.118705749511718750e+01,3.206458282470703125e+01
2.419304847717285156e+00,3.521800231933593750e+01,2.839456939697265625e+01
2.450947761535644531e+00,3.164291381835937500e+01,3.160265159606933594e+01
2.485344886779785156e+00,3.439712524414062500e+01,2.907219696044921875e+01
2.518455982208251953e+00,3.311109542846679688e+01,3.020135688781738281e+01
2.551972866058349609e+00,3.351688385009765625e+01,2.983570861816406250e+01
2.584435939788818359e+00,3.246307373046875000e+01,3.080422973632812500e+01
2.621069908142089844e+00,3.663396835327148438e+01,2.729706954956054688e+01
2.651458024978637695e+00,3.038811683654785156e+01,3.290760040283203125e+01
2.685103893280029297e+00,3.364586639404296875e+01,2.972133255004882812e+01
2.723875761032104492e+00,3.877186584472656250e+01,2.579189682006835938e+01
2.754990100860595703e+00,3.111433982849121094e+01,3.213952255249023438e+01
2.785898923873901367e+00,3.090882301330566406e+01,3.235322189331054688e+01
2.822783946990966797e+00,3.688502502441406250e+01,2.711127281188964844e+01
2.852592706680297852e+00,2.980875968933105469e+01,3.354718399047851562e+01
2.884865045547485352e+00,3.227233886718750000e+01,3.098628807067871094e+01
2.919916868209838867e+00,3.505182266235351562e+01,2.852918624877929688e+01
2.954321861267089844e+00,3.440499114990234375e+01,2.906554985046386719e+01
2.984993934631347656e+00,3.067207336425781250e+01,3.260294723510742188e+01
3.020133733749389648e+00,3.513980102539062500e+01,2.845775985717773438e+01
3.053641796112060547e+00,3.350806427001953125e+01,2.984356307983398438e+01
3.086428880691528320e+00,3.278708648681640625e+01,3.049981307983398438e+01
3.120086908340454102e+00,3.365802764892578125e+01,2.971059417724609375e+01
3.154266834259033203e+00,3.417992401123046875e+01,2.925694084167480469e+01
3.187323808670043945e+00,3.305697631835937500e+01,3.025080108642578125e+01
3.222939729690551758e+00,3.561592102050781250e+01,2.807733154296875000e+01
3.253503799438476562e+00,3.056406974792480469e+01,3.271815490722656250e+01
3.287519931793212891e+00,3.401613235473632812e+01,2.939781570434570312e+01
3.320206880569458008e+00,3.268695068359375000e+01,3.059324836730957031e+01
3.355228900909423828e+00,3.502201843261718750e+01,2.855346488952636719e+01
3.387423992156982422e+00,3.219509124755859375e+01,3.106063652038574219e+01
3.422894001007080078e+00,3.547000885009765625e+01,2.819283103942871094e+01
3.455998897552490234e+00,3.310489654541015625e+01,3.020701217651367188e+01
3.486608743667602539e+00,3.060984611511230469e+01,3.266922760009765625e+01
3.520793676376342773e+00,3.418493270874023438e+01,2.925265312194824219e+01
3.555518865585327148e+00,3.472518920898437500e+01,2.879753875732421875e+01
3.588485717773437500e+00,3.296685028076171875e+01,3.033350181579589844e+01
3.622264862060546875e+00,3.377914428710937500e+01,2.960406494140625000e+01
3.654273033142089844e+00,3.200817108154296875e+01,3.124202156066894531e+01
3.687982797622680664e+00,3.370976257324218750e+01,2.966499710083007812e+01
3.722156047821044922e+00,3.417324829101562500e+01,2.926265525817871094e+01
3.756627798080444336e+00,3.447174835205078125e+01,2.900926208496093750e+01
3.789259910583496094e+00,3.263211059570312500e+01,3.064466285705566406e+01
3.823905944824218750e+00,3.464603424072265625e+01,2.886333274841308594e+01
3.855612754821777344e+00,3.170680999755859375e+01,3.153896522521972656e+01
3.888616800308227539e+00,3.300404357910156250e+01,3.029931831359863281e+01
3.922719955444335938e+00,3.410315704345703125e+01,2.932279777526855469e+01
3.956984758377075195e+00,3.426480102539062500e+01,2.918446922302246094e+01
3.989765882492065430e+00,3.278112411499023438e+01,3.050535964965820312e+01
4.023984909057617188e+00,3.421902465820312500e+01,2.922350883483886719e+01
4.055506706237792969e+00,3.152203559875488281e+01,3.172383880615234375e+01
4.089721679687500000e+00,3.421473693847656250e+01,2.922717285156250000e+01
4.122712135314941406e+00,3.299021911621093750e+01,3.031201362609863281e+01
4.157075881958007812e+00,3.436398315429687500e+01,2.910023498535156250e+01
4.190053939819335938e+00,3.297782135009765625e+01,3.032341003417968750e+01
4.224392890930175781e+00,3.433918762207031250e+01,2.912124824523925781e+01
4.257444858551025391e+00,3.305196762084960938e+01,3.025538444519042969e+01
4.289707183837890625e+00,3.226208496093750000e+01,3.099613761901855469e+01
4.323734283447265625e+00,3.402709960937500000e+01,2.938833999633789062e+01
4.359656810760498047e+00,3.592276763916015625e+01,2.783749961853027344e+01
4.389837265014648438e+00,3.018021583557128906e+01,3.313428878784179688e+01
4.425787925720214844e+00,3.595089721679687500e+01,2.781571769714355469e+01
4.459489822387695312e+00,3.370213317871093750e+01,2.967171287536621094e+01
4.490221977233886719e+00,3.073191642761230469e+01,3.253945922851562500e+01
4.524105072021484375e+00,3.388285827636718750e+01,2.951344871520996094e+01
4.559841156005859375e+00,3.573608398437500000e+01,2.798291969299316406e+01
4.590688705444335938e+00,3.084802627563476562e+01,3.241698455810546875e+01
4.627483844757080078e+00,3.679489898681640625e+01,2.717768096923828125e+01
4.658243656158447266e+00,3.075981140136718750e+01,3.250995254516601562e+01
4.693186759948730469e+00,3.494334411621093750e+01,2.861775398254394531e+01
4.724353790283203125e+00,3.116703033447265625e+01,3.208518600463867188e+01
4.760970115661621094e+00,3.661584854125976562e+01,2.731057739257812500e+01
4.791270732879638672e+00,3.030085563659667969e+01,3.300236892700195312e+01
4.825958728790283203e+00,3.468799591064453125e+01,2.882841682434082031e+01
4.858386993408203125e+00,3.242802429199218750e+01,3.083752441406250000e+01
4.891949653625488281e+00,3.356313705444335938e+01,2.979459190368652344e+01
4.925389289855957031e+00,3.343915939331054688e+01,2.990505790710449219e+01
4.961822986602783203e+00,3.643393707275390625e+01,2.744693756103515625e+01
4.994575500488281250e+00,3.275275421142578125e+01,3.053178405761718750e+01
5.027810096740722656e+00,3.323411941528320312e+01,3.008955955505371094e+01
5.058555603027343750e+00,3.074598312377929688e+01,3.252457427978515625e+01
5.093507766723632812e+00,3.495192718505859375e+01,2.861072540283203125e+01
5.124999046325683594e+00,3.149104118347167969e+01,3.175506401062011719e+01
5.161319732666015625e+00,3.632092285156250000e+01,2.753234100341796875e+01
5.193307876586914062e+00,3.198814392089843750e+01,3.126158332824707031e+01
5.227283954620361328e+00,3.397607803344726562e+01,2.943247222900390625e+01
5.258840084075927734e+00,3.155612945556640625e+01,3.168956375122070312e+01
5.293769836425781250e+00,3.492975234985351562e+01,2.862888908386230469e+01
5.325689792633056641e+00,3.191995620727539062e+01,3.132836341857910156e+01
5.361230850219726562e+00,3.554105758666992188e+01,2.813647270202636719e+01
5.393955230712890625e+00,3.272414398193359375e+01,3.055847740173339844e+01
5.427285194396972656e+00,3.332996368408203125e+01,3.000303268432617188e+01
5.459100723266601562e+00,3.181600570678710938e+01,3.143072128295898438e+01
5.492881774902343750e+00,3.378081512451171875e+01,2.960260200500488281e+01
5.525110244750976562e+00,3.222823333740234375e+01,3.102869415283203125e+01
5.562389850616455078e+00,3.727984619140625000e+01,2.682414436340332031e+01
5.594861030578613281e+00,3.247117996215820312e+01,3.079653930664062500e+01
5.628072738647460938e+00,3.321194458007812500e+01,3.010964965820312500e+01
5.661349773406982422e+00,3.327679443359375000e+01,3.005097198486328125e+01
5.694960594177246094e+00,3.361106109619140625e+01,2.975210952758789062e+01
5.726254463195800781e+00,3.129386901855468750e+01,3.195514106750488281e+01
5.763768672943115234e+00,3.751396942138671875e+01,2.665673637390136719e+01
5.794738769531250000e+00,3.097009658813476562e+01,3.228921127319335938e+01
5.830919742584228516e+00,3.618097305297851562e+01,2.763883590698242188e+01
5.860328674316406250e+00,2.940917015075683594e+01,3.400299835205078125e+01
5.893603324890136719e+00,3.327417373657226562e+01,3.005333900451660156e+01
5.928328990936279297e+00,3.472590637207031250e+01,2.879694366455078125e+01
5.962074756622314453e+00,3.374576568603515625e+01,2.963334655761718750e+01
5.991796970367431641e+00,2.972221374511718750e+01,3.364487075805664062e+01
6.032658576965332031e+00,4.086184692382812500e+01,2.447270774841308594e+01
6.062881946563720703e+00,3.022313117980957031e+01,3.308723831176757812e+01
6.097232818603515625e+00,3.435087203979492188e+01,2.911134338378906250e+01
6.128845214843750000e+00,3.161215782165527344e+01,3.163339805603027344e+01
6.165047645568847656e+00,3.620290756225585938e+01,2.762209129333496094e+01
6.197110176086425781e+00,3.206205368041992188e+01,3.118951797485351562e+01
6.231323719024658203e+00,3.421378326416015625e+01,2.922798728942871094e+01
6.265034675598144531e+00,3.371119689941406250e+01,2.966373443603515625e+01
6.295911788940429688e+00,3.087687492370605469e+01,3.238669586181640625e+01
6.327789306640625000e+00,3.187727928161621094e+01,3.137030601501464844e+01
6.364782810211181641e+00,3.699374389648437500e+01,2.703159713745117188e+01
6.396579742431640625e+00,3.179693222045898438e+01,3.144957542419433594e+01
6.430458068847656250e+00,3.387808990478515625e+01,2.951760292053222656e+01
6.461030006408691406e+00,3.057193756103515625e+01,3.270973587036132812e+01
6.495683670043945312e+00,3.465390014648437500e+01,2.885678100585937500e+01
6.528757095336914062e+00,3.307318878173828125e+01,3.023597145080566406e+01
6.562371730804443359e+00,3.361487579345703125e+01,2.974873352050781250e+01
6.598097801208496094e+00,3.572607040405273438e+01,2.799076461791992188e+01
6.632328987121582031e+00,3.423118591308593750e+01,2.921312713623046875e+01
6.664734840393066406e+00,3.240585327148437500e+01,3.085862350463867188e+01
6.698523521423339844e+00,3.378891754150390625e+01,2.959550285339355469e+01
6.731701850891113281e+00,3.317809295654296875e+01,3.014036941528320312e+01
6.766169071197509766e+00,3.446722030639648438e+01,2.901307296752929688e+01
6.798975944519042969e+00,3.280687332153320312e+01,3.048141670227050781e+01
6.833571434020996094e+00,3.459572601318359375e+01,2.890530395507812500e+01
6.865898132324218750e+00,3.232622146606445312e+01,3.093463897705078125e+01
6.900440216064453125e+00,3.454208374023437500e+01,2.895019340515136719e+01
6.932152748107910156e+00,3.171277046203613281e+01,3.153303718566894531e+01
6.967175960540771484e+00,3.502321243286132812e+01,2.855249214172363281e+01
6.999476909637451172e+00,3.230094909667968750e+01,3.095884323120117188e+01
7.033727645874023438e+00,3.425097656250000000e+01,2.919624710083007812e+01
7.066232681274414062e+00,3.250479888916015625e+01,3.076468849182128906e+01
7.097941875457763672e+00,3.170919418334960938e+01,3.153659439086914062e+01
7.133292198181152344e+00,3.535008239746093750e+01,2.828847694396972656e+01
7.167570114135742188e+00,3.427791595458984375e+01,2.917330169677734375e+01
7.199833869934082031e+00,3.226399230957031250e+01,3.099430465698242188e+01
7.234214782714843750e+00,3.438091278076171875e+01,2.908590698242187500e+01
7.266155242919921875e+00,3.194022178649902344e+01,3.130848693847656250e+01
7.299843788146972656e+00,3.368878173828125000e+01,2.968347167968750000e+01
7.333386898040771484e+00,3.354310989379882812e+01,2.981238174438476562e+01
7.367259979248046875e+00,3.387284088134765625e+01,2.952217674255371094e+01
7.400321960449218750e+00,3.306221771240234375e+01,3.024600410461425781e+01
7.435408592224121094e+00,3.508686828613281250e+01,2.850069046020507812e+01
7.467197895050048828e+00,3.178906440734863281e+01,3.145735931396484375e+01
7.502282142639160156e+00,3.508400726318359375e+01,2.850301551818847656e+01
7.533393859863281250e+00,3.111195564270019531e+01,3.214198303222656250e+01
7.568065643310546875e+00,3.467201995849609375e+01,2.884169960021972656e+01
7.601520538330078125e+00,3.345489501953125000e+01,2.989099121093750000e+01
7.635422706604003906e+00,3.390216827392578125e+01,2.949663925170898438e+01
7.668385982513427734e+00,3.296303558349609375e+01,3.033701133728027344e+01
7.701471805572509766e+00,3.308582305908203125e+01,3.022442626953125000e+01
7.734407901763916016e+00,3.293609619140625000e+01,3.036182594299316406e+01
7.770587921142578125e+00,3.618001937866210938e+01,2.763956451416015625e+01
7.802030563354492188e+00,3.144288063049316406e+01,3.180370140075683594e+01
7.836225986480712891e+00,3.419518280029296875e+01,2.924388504028320312e+01
7.867139816284179688e+00,3.091382980346679688e+01,3.234798049926757812e+01
7.900610923767089844e+00,3.347110748291015625e+01,2.987651443481445312e+01
7.934499740600585938e+00,3.388881683349609375e+01,2.950825881958007812e+01
7.969910621643066406e+00,3.541111755371093750e+01,2.823971939086914062e+01
8.003169059753417969e+00,3.325796127319335938e+01,3.006798934936523438e+01
8.037935256958007812e+00,3.476596069335937500e+01,2.876376724243164062e+01
8.068422317504882812e+00,3.048706054687500000e+01,3.280080032348632812e+01
8.104269981384277344e+00,3.584814071655273438e+01,2.789544868469238281e+01
8.135801315307617188e+00,3.153181076049804688e+01,3.171400451660156250e+01
8.170660972595214844e+00,3.485894012451171875e+01,2.868704605102539062e+01
8.202740669250488281e+00,3.208017349243164062e+01,3.117190170288085938e+01
8.237245559692382812e+00,3.450489044189453125e+01,2.898139953613281250e+01
8.269145965576171875e+00,3.189992904663085938e+01,3.134803199768066406e+01
8.303262710571289062e+00,3.411722183227539062e+01,2.931071090698242188e+01
8.336365699768066406e+00,3.310298919677734375e+01,3.020875167846679688e+01
8.370838165283203125e+00,3.447198867797851562e+01,2.900905990600585938e+01
8.403880119323730469e+00,3.304195404052734375e+01,3.026455307006835938e+01
8.437397956848144531e+00,3.351807403564453125e+01,2.983465003967285156e+01
8.470674514770507812e+00,3.327679443359375000e+01,3.005097198486328125e+01
8.504077911376953125e+00,3.340316009521484375e+01,2.993728637695312500e+01
8.535641670227050781e+00,3.156375885009765625e+01,3.168190383911132812e+01
8.572269439697265625e+00,3.662824630737304688e+01,2.730133438110351562e+01
8.604189872741699219e+00,3.191995620727539062e+01,3.132836341857910156e+01
8.639612197875976562e+00,3.542184829711914062e+01,2.823116302490234375e+01
8.673137664794921875e+00,3.352618408203125000e+01,2.982743263244628906e+01
8.704690933227539062e+00,3.155303001403808594e+01,3.169267654418945312e+01
8.738714218139648438e+00,3.402280807495117188e+01,2.939204788208007812e+01
8.772465705871582031e+00,3.375220489501953125e+01,2.962769317626953125e+01
8.804952621459960938e+00,3.248715209960937500e+01,3.078139877319335938e+01
8.842759132385253906e+00,3.780579376220703125e+01,2.645097160339355469e+01
8.905706405639648438e+00,6.294703674316406250e+01,1.588637161254882812e+01
8.938482284545898438e+00,3.277683258056640625e+01,3.050935363769531250e+01
8.974951744079589844e+00,3.646898269653320312e+01,2.742056274414062500e+01
9.040513992309570312e+00,6.556224822998046875e+01,1.525267982482910156e+01
9.073553085327148438e+00,3.303885650634765625e+01,3.026739120483398438e+01
9.105263710021972656e+00,3.171086311340332031e+01,3.153493499755859375e+01
9.138126373291015625e+00,3.286218643188476562e+01,3.043011093139648438e+01
9.173426628112792969e+00,3.530097198486328125e+01,2.832783126831054688e+01
9.205612182617187500e+00,3.218507766723632812e+01,3.107029914855957031e+01
9.241311073303222656e+00,3.569889068603515625e+01,2.801207542419433594e+01
9.306347846984863281e+00,6.503701019287109375e+01,1.537586021423339844e+01
9.340484619140625000e+00,3.413700866699218750e+01,2.929372024536132812e+01
9.374284744262695312e+00,3.380012512207031250e+01,2.958568954467773438e+01
9.441092491149902344e+00,6.680774688720703125e+01,1.496832370758056641e+01
9.507699966430664062e+00,6.660723876953125000e+01,1.501338291168212891e+01
9.579328536987304688e+00,7.162904357910156250e+01,1.396081733703613281e+01
9.644224166870117188e+00,6.489491271972656250e+01,1.540952873229980469e+01
9.709804534912109375e+00,6.558108520507812500e+01,1.524829864501953125e+01
9.775233268737792969e+00,6.542801666259765625e+01,1.528397274017333984e+01
9.848752975463867188e+00,7.351970672607421875e+01,1.360179519653320312e+01
9.911320686340332031e+00,6.256818771362304688e+01,1.598256301879882812e+01
9.977190971374511719e+00,6.586981201171875000e+01,1.518146133422851562e+01
1.004846000671386719e+01,7.126927185058593750e+01,1.403129291534423828e+01
1.010859012603759766e+01,6.012988281250000000e+01,1.663066673278808594e+01
1.018072128295898438e+01,7.213187408447265625e+01,1.386349678039550781e+01
1.022169589996337891e+01,4.097414016723632812e+01,2.440563774108886719e+01
1.025328636169433594e+01,3.159093856811523438e+01,3.165464591979980469e+01
1.028643226623535156e+01,3.314518737792968750e+01,3.017029190063476562e+01
1.031930828094482422e+01,3.287601470947265625e+01,3.041731262207031250e+01
1.035443496704101562e+01,3.512692260742187500e+01,2.846819305419921875e+01
1.038685226440429688e+01,3.241682052612304688e+01,3.084818267822265625e+01
1.042148971557617188e+01,3.463816833496093750e+01,2.886988639831542969e+01
1.045320701599121094e+01,3.171706199645996094e+01,3.152877235412597656e+01
1.048705482482910156e+01,3.384780883789062500e+01,2.954401016235351562e+01
1.052190017700195312e+01,3.484511566162109375e+01,2.869842720031738281e+01
1.055486011505126953e+01,3.295993804931640625e+01,3.033986282348632812e+01
1.058666229248046875e+01,3.180289268493652344e+01,3.144367980957031250e+01
1.062242221832275391e+01,3.575920867919921875e+01,2.796482467651367188e+01
1.065439224243164062e+01,3.197002410888671875e+01,3.127930068969726562e+01
1.068741321563720703e+01,3.302097320556640625e+01,3.028378295898437500e+01
1.072005271911621094e+01,3.263998031616210938e+01,3.063727378845214844e+01
1.075716686248779297e+01,3.711390686035156250e+01,2.694407844543457031e+01
1.078803062438964844e+01,3.086400032043457031e+01,3.240020751953125000e+01
1.082256317138671875e+01,3.453278350830078125e+01,2.895799064636230469e+01
1.085384750366210938e+01,3.128433227539062500e+01,3.196488189697265625e+01
1.088878250122070312e+01,3.493476104736328125e+01,2.862478446960449219e+01
1.092187500000000000e+01,3.309202194213867188e+01,3.021876335144042969e+01
1.095551013946533203e+01,3.363513946533203125e+01,2.973081207275390625e+01
1.098770141601562500e+01,3.219199371337890625e+01,3.106362342834472656e+01
1.102330112457275391e+01,3.559899139404296875e+01,2.809068298339843750e+01
1.105646228790283203e+01,3.316116333007812500e+01,3.015575790405273438e+01
1.108922576904296875e+01,3.276395797729492188e+01,3.052134323120117188e+01
1.112189483642578125e+01,3.266883087158203125e+01,3.061021614074707031e+01
1.115624713897705078e+01,3.435206604003906250e+01,2.911033058166503906e+01
1.118937206268310547e+01,3.312492370605468750e+01,3.018874931335449219e+01
1.122441673278808594e+01,3.504514694213867188e+01,2.853462219238281250e+01
1.125580310821533203e+01,3.138589859008789062e+01,3.186144256591796875e+01
1.128940773010253906e+01,3.360509872436523438e+01,2.975738906860351562e+01
1.132198524475097656e+01,3.257703781127929688e+01,3.069646835327148438e+01
1.135835838317871094e+01,3.637290191650390625e+01,2.749299430847167969e+01
1.138896369934082031e+01,3.060579299926757812e+01,3.267355346679687500e+01
1.142592716217041016e+01,3.696322631835937500e+01,2.705391502380371094e+01
1.145665645599365234e+01,3.072977066040039062e+01,3.254173278808593750e+01
1.149149894714355469e+01,3.484225463867187500e+01,2.870078277587890625e+01
1.152312183380126953e+01,3.162288665771484375e+01,3.162266731262207031e+01
1.155745315551757812e+01,3.433108520507812500e+01,2.912812042236328125e+01
1.159185791015625000e+01,3.440499114990234375e+01,2.906554985046386719e+01
1.162494087219238281e+01,3.308296203613281250e+01,3.022703933715820312e+01
1.165641689300537109e+01,3.147602081298828125e+01,3.177021598815917969e+01
1.168999099731445312e+01,3.357386779785156250e+01,2.978507041931152344e+01
1.172521972656250000e+01,3.522896575927734375e+01,2.838573265075683594e+01
1.175874137878417969e+01,3.352117538452148438e+01,2.983189010620117188e+01
1.179122734069824219e+01,3.248691558837890625e+01,3.078162384033203125e+01
1.182650375366210938e+01,3.527593612670898438e+01,2.834793663024902344e+01
1.185731124877929688e+01,3.080701828002929688e+01,3.246013641357421875e+01
1.189130592346191406e+01,3.399515151977539062e+01,2.941596031188964844e+01
1.192448425292968750e+01,3.317785263061523438e+01,3.014058876037597656e+01
1.196064949035644531e+01,3.616619110107421875e+01,2.765013313293457031e+01
1.199198532104492188e+01,3.133487701416015625e+01,3.191332054138183594e+01
1.202650260925292969e+01,3.451800537109375000e+01,2.897038841247558594e+01
1.205838298797607422e+01,3.187990188598632812e+01,3.136772537231445312e+01
1.209172821044921875e+01,3.334498596191406250e+01,2.998951721191406250e+01
1.212558269500732422e+01,3.385496139526367188e+01,2.953776741027832031e+01
1.216072082519531250e+01,3.513813018798828125e+01,2.845911216735839844e+01
1.219249343872070312e+01,3.177213668823242188e+01,3.147411918640136719e+01
1.222599887847900391e+01,3.350591659545898438e+01,2.984547424316406250e+01
1.225940608978271484e+01,3.340721130371093750e+01,2.993365669250488281e+01
1.229148006439208984e+01,3.207397460937500000e+01,3.117792510986328125e+01
1.232587242126464844e+01,3.439283370971679688e+01,2.907582473754882812e+01
1.236003780364990234e+01,3.416490554809570312e+01,2.926980209350585938e+01
1.239250850677490234e+01,3.247093963623046875e+01,3.079676818847656250e+01
1.242774105072021484e+01,3.523206710815429688e+01,2.838323402404785156e+01
1.245938396453857422e+01,3.164315223693847656e+01,3.160241317749023438e+01
1.249328613281250000e+01,3.390193176269531250e+01,2.949684333801269531e+01
1.252782249450683594e+01,3.453612518310546875e+01,2.895518875122070312e+01
1.256151962280273438e+01,3.369784545898437500e+01,2.967548751831054688e+01
1.259402465820312500e+01,3.250503540039062500e+01,3.076446342468261719e+01
1.262805557250976562e+01,3.403115081787109375e+01,2.938484191894531250e+01
1.266010475158691406e+01,3.204894256591796875e+01,3.120227813720703125e+01
1.269378280639648438e+01,3.367805480957031250e+01,2.969292640686035156e+01
1.272705078125000000e+01,3.326797485351562500e+01,3.005893898010253906e+01
1.276146793365478516e+01,3.441691589355468750e+01,2.905547904968261719e+01
1.279494285583496094e+01,3.347492218017578125e+01,2.987310981750488281e+01
1.283044433593750000e+01,3.550100326538085938e+01,2.816821861267089844e+01
1.286112499237060547e+01,3.068089485168457031e+01,3.259357452392578125e+01
1.289460372924804688e+01,3.347921371459960938e+01,2.986927986145019531e+01
1.292752361297607422e+01,3.291988372802734375e+01,3.037677764892578125e+01
1.296423053741455078e+01,3.670692443847656250e+01,2.724281692504882812e+01
1.299450206756591797e+01,3.027105331420898438e+01,3.303485870361328125e+01
1.303065586090087891e+01,3.615402984619140625e+01,2.765943336486816406e+01
1.306182765960693359e+01,3.117179870605468750e+01,3.208028030395507812e+01
1.309392356872558594e+01,3.209614562988281250e+01,3.115638923645019531e+01
1.313015747070312500e+01,3.623318481445312500e+01,2.759900856018066406e+01
1.316293525695800781e+01,3.277802276611328125e+01,3.050824737548828125e+01
1.319754791259765625e+01,3.461289215087890625e+01,2.889096832275390625e+01
1.323132610321044922e+01,3.377795410156250000e+01,2.960510826110839844e+01
1.326319885253906250e+01,3.187298774719238281e+01,3.137452888488769531e+01
1.329486656188964844e+01,3.166794776916503906e+01,3.157766914367675781e+01
1.332817077636718750e+01,3.330421447753906250e+01,3.002622985839843750e+01
1.336480998992919922e+01,3.663897705078125000e+01,2.729333877563476562e+01
1.339599227905273438e+01,3.118205070495605469e+01,3.206973266601562500e+01
1.346003913879394531e+01,6.404685974121093750e+01,1.561356830596923828e+01
1.349716758728027344e+01,3.712892532348632812e+01,2.693317985534667969e+01
1.353097343444824219e+01,3.380513000488281250e+01,2.958130836486816406e+01
